Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ASIAN 5505,Methodology of Asian Language Learning and Teaching,2,Graded,Spring,,,,,,,"This course presents theories of language teaching and learning, and shows how they apply to Asian language course structure, classroom instruction, and assessment techniques.  Students will observe classes taught by experienced teachers, discuss language learning theory and practice, and design and implement their own class activities. "
ASIAN 6608,Scholarly Writing for Publication,3,Graded,Spring,"one completed graduate-level seminar paper, longer than 20 pages is required",,,,,,"This course is a workshop for the composition, revision and publication of scholarly journal articles. Students will survey the journals in their particular discipline inside Asian Studies, learn about editorial processes and peer review, and read and think more generally about the genre, form and function of written scholarship. In the second half of the class, essays being prepared for publication will be shared with colleagues and discussed in a supportive workshop setting. Students should choose and bring a thoroughly researched seminar paper (more than twenty pages, less than forty) or equivalent essay that they would like to revise for publication; this paper should be complete before the workshop begins. A-level research will be accepted, but this course itself will not prepare students to pass their A levels"
ASIAN 6611,Performing Islam in Southeast Asia,4,Stdnt Opt,Spring,one course in the humanities,,"ASIAN 3311, NES 3511, RELST 3311",,,,"What role does Islam take in the politics, history, arts and rituals of Southeast Asia? Structured as a seminar, this course takes you on a journey through Southeast Asia, home to almost a quarter of the global Muslim population, to explore how centuries of cultural mixing and layering have shaped the regions' religious outlook. How are local traditions and universal Islamic precepts reconciled? How is this manifested in the performative arts and rituals? How does Islam play out in governance and the law? How is Islam deployed in the transnational sphere? Previous knowledge of Islam is an advantage, but not a requisite to succeed in this course. Students will be introduced to the fundamentals of Islam as a religious system as well as a historical phenomenon throughout the course"
ASIAN 6616,"Zen Buddhism: The Landscape, the Human, Dwelling and Garden",4,Graded,Spring,,,"ASIAN 3316, RELST 3416, RELST 6616",,,,"This course explores the Zen's central religious, historical and aesthetic developments. We read primary sources in translation and secondary sources. We examine the rise of the Ch'an tradition in China and the development of Northern and Southern Schools. In Japan, we examine the establishment of Zen in the Kamakura period, through the development of both Rinzai and Soto Zen, and early transmissions of Chinese texts and practices to Japan through Japanese emissaries. We study the lives and writings of Eisai and Dôgen, and explore how their works influenced later developments in Zen. Next we read works by Hakuin. Last, we study how Zen is implicated in Japanese fascism and later, postwar identity discourses. Finally, we look at Zen in an American context. This course is being taught both as an integrated arts in the curriculum course in collaboration with the Johnson Art Museum and is also part of a ""Internationalizing the Cornell Curriculum Grant"".  An optional 10-day trip to Japan to spend time in Zen temples and a monastery will be offered to students.  Furthermore, students studying Japanese  language can sign up for an optional 1-credit language course exploring Zen practice and arts vocabulary (JAPAN 2216)"
ASIAN 6618,Gender and Sexuality in Southeast Asia,4,Stdnt Opt,Spring,,,"ASIAN 4416, FGSS 4160, FGSS 6160, HIST 4160, HIST 6160, LGBT 4160, LGBT 6160",,,,"Students consider the relationships among colonialism and gender and sexual identity formation in Southeast Asia. Using material from a wide range of fields including anthropology and literature, the course complicates the simplistic East/West and male/female binary. Each year the course is offered, its emphasis shifts to adapt to changes in the fields of gender, sexuality and Asian Studies. It incorporates theoretical literature and content that is broader than that of Southeast Asia"
ASIAN 6623,The City: Asia,4,Stdnt Opt,Spring,,,"ASIAN 4423, FGSS 4504, FGSS 6504, PMA 4504",,,,"This course uses the lens of temporality to track transformations in notions of urban personhood and collective life engendered by recent trans-Asia economic shifts. We will develop tools that help unpack the spatial and cultural forms of density and the layered histories that define the contemporary urban fabric of cities such as Hanoi, Bangkok, Shanghai, and Hong Kong. The course combines the investigation of the cinemas and literatures of the region with the study of recent writing on cities from Asian studies, film studies, queer theory, urban studies, political theory, religious studies, cultural geography, literary theory, and anthropology"
ASIAN 6645,Performing Objects/Collecting Cultures,4,Stdnt Opt,Spring,,,"ARTH 4851, ARTH 6851, ASIAN 4445, VISST 4851",,,,"The twin phenomena of performing and collecting are as old as time, and both require an intense entanglement with things. This seminar examines the significance of objects and their related texts within the field of Art History and, indeed, more broadly as they are ""performed"" and ""collected"" (sometimes both initiatives occurring simultaneously) in Asian Art and Culture. Various performative and collective containments will be mapped as they transcend boundaries: temporal, spatial, cultural, intertexual, and disciplinary. Masked dances and their costume elements, clay pots, bronzes, serpentine daggers, musical instruments, embroidered story cloths, shadow puppets, flora, fauna, and film will be explored"
ASIAN 6650,Art in Zen and Zen in Art,4,GradeNoAud,Spring,ARTH 3800 or ARTH 3820,,"ARTH 4820, ARTH 6820, ASIAN 4450",,,,"This course explores how the art of Zen (Chan) developed in China and was transmitted to Korea and Japan. It will also examine how ideas of Zen informed Western Modern art in both Europe and North America, and how these artistic ideas in turn influenced postwar abstract art in many parts of the world"
ASIAN 6652,Kingship and State-Making in Asia,4,Graded,Spring,,,"ANTHR 3520, ANTHR 6520, ARKEO 3520, ARKEO 6530, ASIAN 3362",,,,"Kingship plays an outsize role in Asian countries today, in both democratic and authoritarian countries. Even in countries that abolished the monarchy, the legacy of kingship is very much at play. In this course we will study Asia's kingdoms, states, and empires, with attention to both tradition and present-day modern states. Focusing on kingship as both ideology and practice, we will study how states and monarchic traditions first came to be, including as Stranger-Kings, Buddhist monarchs, secondary state formation, local adaptations of foreign models, and more. We will examine examples such as China, from the ancient states and early empires to the legacy of empire there today; Cambodia and its Angkor empire modeled on Indian traditions; as well as Burma, Thailand, Japan, and other parts of Asia. Using readings, films, lectures and guest presentations, we will re-examine the role of kingship in Asia so as to enable a new understanding of both ancient, historical, and contemporary Asia. "
ASIAN 6676,Digital Asia,4,Stdnt Opt,Spring,,,"ASIAN 3376, FGSS 3376, FGSS 6676",,,,"New media remain central to ongoing struggles over the constitution of the public sphere in Asia. In high measure, censorship affects the Internet and visual media (including digital, independent cinema), and government agencies are particularly wary of the viral qualities of new media. Extensive state investment into Internet control is offset by the fact that the Internet remains a primary site of political dissent and organizing. New media and communications technologies further continue to engender novel forms of political expression and notions of collectivity. In the past few years activists and artists as well as mass publics have thus forged distinct modes of expression in and around new media that, while frequently evading state prohibition, nevertheless present incisive political critique. The course will examine features unique to digital media—such as the viral, mimetic, archival, and amplificatory properties of the Internet—and ask how politicized media make use of these features to intervene into contexts of censorship and occlusion. We will draw on Asian media contexts also to interrogate assumptions about progressive politics. Investigating the logics of contemporary digital media in relation to the field of political expression, the course complicates received notions of non-Western political public spheres as illiberal, or lagging behind a stage of political development posited as normative"
ASIAN 6696,Transnational Local: Southeast Asian History from the Eighteenth Century,4,Stdnt Opt,Spring,,,"ASIAN 3396, HIST 3960, HIST 6960",,,,"Surveys the modern history of Southeast Asia with special attentions to colonialism, the Chinese diaspora, and socio-cultural institutions. Considers global transformations that brought ""the West"" into people's lives in Southeast Asia. Focuses on the development of the modern nation-state, but also questions the narrative by incorporating groups that are typically excluded. Assigns primary texts in translation"
ASIAN 7704,Directed Research,1-4,Stdnt Opt,"Fall, spring",,,,,,,Guided independent study for graduate students
ASIAN 7713,Religion and Politics in Southeast Asia,4,Stdnt Opt,Spring,,,"ANTHR 4513, ANTHR 7513, ASIAN 4413",,,,"This course investigates the extent to which religious beliefs and practices in Southeast Asia have been transformed by the combined forces of colonialism, nationalism, and globalization.  By examining diversity, difference, and resurgence in one of the world's most rapidly changing regions, we aim to understand the economic, social, and political conditions contributing to the popularity and resurgence of religious ideologies and contemporary movements.  At the same time, we also consider closely the unique ideological, theological, and cultural understandings that shape different religions and movements.  Through this process we also rethink conceptions of modernity as both a cultural and social force.  One key aim of this course will be to analyze the relationships between state-sponsored ""official nationalisms,"" religious ideologies and practices, and changing socioeconomic conditions.  In doing so, we also aim to better understand the forces behind and implications of heightened ethnic sentiments and violence in the region, as well as changing gender ideologies"
ASIAN 7722,Exploring China's Archives,4,Graded,Spring,reading knowledge of literary and modern Chinese,,"HIST 7220, MEDVL 7220",,,,"In this course we will explore the historical processes by which Chinese documents have been compiled, curated, and re-curated. We will examine the theoretical and methodological implications of those curatorial processes for historical research and analysis. Focus will be on documents and archives of the middle to late imperial and modern periods"
ASRC 1202,Elementary Arabic II,4,Stdnt Opt,"Spring, summer",ARAB 1201 or permission of instructor,,ARAB 1202,,,,"This two-course sequence assumes no previous knowledge of Arabic and provides a thorough grounding in the four language skills of listening, speaking, reading, and writing. It starts with the alphabet and the number system and builds the four skills gradually and systematically through carefully selected and organized materials focusing on specific, concrete and familiar topics such as self identification, family, travel, food, renting an apartment, study, the weather, etc.). These topics are listed in the textbook's table of contents.  The student who successfully completes the two-course sequence will have mastered about 1000 basic words and will be able to: 1) understand and actively participate in conversations on a limited range of practical topics such as self-identification, family, school, work, the weather, travel, etc., 2) read and understand, with the help of a short list of words, passages of up to 180 words written in Arabic script, and 3) discuss orally in class and write a 50-word paragraph in Arabic.  The two-course sequence aims to take the student from the Novice to the Intermediate Mid level according to the ACTFL proficiency guidelines"
ASRC 1844,FWS: Whites Are Here to Stay,3,Stdnt Opt,Spring,,,,,,,"At the conclusion of World War II, the US ushered in a new international order based on the principles of the Atlantic Charter, which became the basis for the United Nations Charter: including but not limited to the right to self-determination and global economic cooperation. All this changed when Henry Kissinger proclaimed that ""The whites are (in Africa) to stay and the only way that constructive change can come about is through them. There is no hope for the blacks to gain the political rights they seek through violence, which will only lead to chaos and increased opportunities for the communists."" This course examine how US Foreign policy toward Africa has been formulated and executed since the Nixon years"
ASRC 1900,Research Strategies in Africana and Latino Studies,1,Graded,Spring (weeks 8-14),,,LSP 1101,,,,"The digital revolution has made an enormous amount of information available to research scholars, but discovering resources and using them effectively can be challenging. This course introduces students with research interests in Latino and Africana Studies to search strategies and methods for finding materials in various formats (e.g., digital, film, and print) using information databases such as the library catalog, print and electronic indexes, and the World Wide Web. Instructors provide equal time for lecture and hands-on learning. Topics include government documents, statistics, subject-specific online databases, social sciences, the humanities, and electronic citation management"
ASRC 1996,The Underground Railroad Seminar,2,Stdnt Opt,Fall (weeks 8-14),,,,,,,"This seminar and its accompanying immersion offer undergraduates the unique opportunity to explore the abolition movement of upstate New York. This course provides an introductory examination of antebellum slavery and its abolition in the United States, including slave resistance, emancipation, reconstruction and effects of U.S. slavery on current social contexts. Students will also explore modern day slavery, forced labor, and contemporary abolition/resistance movements. Course participants will create a curriculum to be proposed to the Ithaca City School District for future undergraduate students to teach and learn with local youth about the area's Underground Railroad and community advocacy and activism. The weekend immersion trips offer an experiential learning opportunity as participants retrace routes of the local Underground Railroad and abolition movement through several cities in upstate New York and Southern Ontario, Canada. This seminar and corresponding travel are offered by Cornell's Office of Academic Diversity Initiatives, Engaged Learning & Research and Public Service Center"
ASRC 2112,"Black Spirituality, Religion & Protest",4,Stdnt Opt,Spring,,,"AMST 2112, HIST 2112, RELST 2112",(HA-AS),,,"This course examines Black spirituality, religion, and protest from an historical perspective, beginning with African traditions and Christianity during enslavement, which created resistance ideology and racial nationalism. Prophetic Christianity and church formation became primary political weapons after enslavement, particularly in the Age of Jim Crow, and foundationally led to twentieth century civil rights movements. While exploring these themes, the course will also analyze the complexities and contractions (i.e. Southern Baptist Convention, Nation of Islam and Black Lives Matter) inherent in resistance movements based on spiritual leadership"
ASRC 2200,Intermediate Arabic II,4,Stdnt Opt,Spring,ASRC 1203 or permission of instructor,,ARAB 2202,(CA-AS),(GB),,"In this two-course sequence learners continue to develop the four language skills of listening, speaking, reading, and writing and grammar foundation through the extensive use of graded materials on a wide variety of topics.  While more attention is given to developing native-like pronunciation and to grammatical accuracy than in ARAB 1201 and ARAB 1202, the main focus of the course will be on encouraging fluency and facility in understanding the language and communicating ideas in it.  The student who successfully completes this two-course sequence will have mastered over 1500 new words and will be able to: 1) understand and actively participate in conversations related to a wide variety of topics beyond those covered in ARAB 1201 and ARAB 1202, such as the history and geography of the Arab world, food and health, sports, economic matters, the environment, politics, the Palestine problem, etc. 2) read and understand, with the help of a short list of words, passages of up to 300 words, and 3) discuss orally in class and write a 150-word paragraph in Arabic with fewer grammatical errors than in ARAB 1202.  The two-course sequence aims to take the student from the Intermediate Mid to the Advanced Mid level according to the ACTFL proficiency guidelines"
ASRC 2204,Introduction to Quranic Arabic,4,Stdnt Opt,Spring,knowledge of Arabic alphabet,,"ARAB 2204, RELST 2204",(LA-AS),(GB),,"This course is designed for students who are interested in reading the language of the Qur'an with accuracy and understanding. The first week (4 classes) will be devoted to an introduction of the history of the Qur'an: the revelation, collection, variant readings, and establishment of an authoritative edition. The last week will be devoted to a general overview of ""revisionist"" literature on the Qur'an. In the remaining 12 weeks, we will cover all of Part 30 (Juz' 'Amma, suuras 78-114) and three suuras of varying length (36, 19, and 12)"
ASRC 2240,Perspectives on the Caribbean,4,Stdnt Opt,Spring,,,"LATA 2240, SPAN 2240",(CA-AS),(GB),,"This course examines the Caribbean as a site where challenges to and within Western thought emerged. We analyze the ways in which freedom is described in revolutionary thinking by interrogating the following themes in four sections. In the first section, we analyze the difficulties that 16th-century theologians experienced in determining if the ""Indian"" possessed a soul and if the Spanish crown could wage a ""just war"" against indigenous ""pagans"": this debate was crucial for the New World origins of disciples such as anthropology and international relations. In the second section, we examine the Haitian Revolution in order to describe and interrogate the philosophical and historical relations between master and slave. In the third section, we look at writings such as the Communist manifesto and Che Guevara' essays in order to analyze the difficulties of articulating the relationship between man and socialism in Cuba. In the final section, we examine the problems of designating who constitutes the native ""we"" and the foreign ""them"" in the neoliberal economic revolution that is taking place in Jamaica; for this discussion, we will read Jamaica Kincaid's A Small Place and view Stephanie Black's film, Life and Debt"
ASRC 2351,Intro to Africa and its Diaspora,4,Stdnt Opt,Spring,,,FGSS 2351,(HA-AS),(GHB),,"This course introduces students to the study of Africa and its Diasporas, including the Americas and West Indies, as well as Europe.  The course takes a multimedia, interdisciplinary approach to a range of historical, literary, artistic, religious, economic, and political questions crucial to the understanding of the experiences of people of African descent.  Using maps, films, the visual arts, music, important historical and contemporary texts, and short stories, the course will focus on four major themes: 1) migration and the middle passage; 2) slavery and resistance; 3) segregation, colonialism and freedom movements; and 4) the arts and global Black consciousness"
ASRC 2380,Performing Hip Hop,3,GradeNoAud,Spring,,,MUSIC 2380,(LA-AS),,,"This course is a hybrid seminar/performance forum that combines scholarly exploration of hip hop musical aesthetics with applied performance. Students will engage in online and in-class discussions of hip hop musical aesthetics, contextualized historically, socially, and culturally through weekly reading and listening assignments.  They will also devote significant time to creating and workshopping individual and collaborative musical projects. Formal musical training is not required, but students should have experience making music (instrumentalists, beat makers, lyricists, vocalists, beatboxers, etc.), and should have at least a basic familiarity with hip hop music. Students who wish to enroll in the course should contact the professor for more information. "
ASRC 2504,Obama and the Meaning of Race,3,Stdnt Opt,Spring,,,"AMST 2504, GOVT 2604, SOC 2520",(SBA-AS),,,"The election of Barack Obama to the presidency has raised new questions in the American debate on race, politics, and social science. Has America entered a post-racial society in which racism and inequality are things of the past? Or does Obama's post-Black, race-neutral approach to governing signal the end of Black politics, race-based activism and prescriptive policy? In this course, students will use the Obama presidency to think, talk, and write about how race works in America. We'll examine the symbolism of Obama's personal narrative and biracialism to analyze his race-neutral campaigns and governing within the context of history, politics, and policies. We'll look at the public image of Michelle Obama, especially how she is gendered as Black radical and fashionista"
ASRC 2512,Black Women in the 20th Century,4,Stdnt Opt,Spring,,,"AMST 2512, FGSS 2512, HIST 2512",(HA-AS),,,"This course focuses on African American women in the 20th century. The experiences of black women will be examined from a social, practical, communal, and gendered perspective. Topics include the Club Woman's movement, suffrage, work, family, black and white women and feminism, black women and radicalism, and the feminization of poverty"
ASRC 3010,Sweetness: How Sugar Built the Modern World,4,Stdnt Opt,Spring,,,LATA 3015,(HA-AS),(GHB),,"Rice, wheat, and maize are examples of crops that sustained the civilizations in which they were cultivated for centuries. Sugar is different. Not only is sugar cane a relatively recent transplant, originating in Melanesia and South Asia, taken to the Middle East, and then cultivated extensively in the tropical regions of plantation America beginning in the 17th century. The sugar that it produces began as a luxury commodity and gradually became a household staple over the course of three centuries. This course examines key aspects of the transformation of sugar cane from plant to luxury commodity and then to staple, with particular emphasis on the impact that its cultivation and manufacturing had on the ecology, demography, diet, history, culture, economies, and politics of the Caribbean Basin. Sugar manufacturing in this region generated the enormous wealth that slave and indentured labor produced in and for transatlantic commerce for the three centuries that gave rise to the modern, western world. Given the importance of sugar at the time, sugar plantations were sites of some of the most ambitious experiments in science, industry, labor, and trade that the world had ever seen"
ASRC 3101,Advanced Arabic II,4,Stdnt Opt,Spring,ASRC 3100 or permission of instructor,,ARAB 3202,(CA-AS),(GB),,"In this two-semester sequence, learners will be introduced to authentic, unedited Arabic language materials ranging from short stories, and poems, to newspaper articles dealing with social,  political,  and cultural issues. Emphasis will be on developing fluency in oral expression through discussions of issues presented in the reading and listening selections. There will be more focus on the development of native-like pronunciation and accurate use of grammatical structures than in the previous four courses. A primary objective of the course is the development of the writing skill through free composition exercises in topics of interest to individual students.  This course starts where ARAB 2202 leaves off and continues the development of the four language skills and grammar foundation using 18 themes, some new and some introduced in previous courses but are presented here at a more challenging level.  The student who successfully completes this two-course sequence have mastered over 3000 new words and will be able, within context of the 18 new and recycled themes to: 1) understand and actively participate in conversations, 2) read and understand, with the help of a short list of words, authentic, unedited passages of up to 400 words, and 3) discuss orally in class and write a 300-word paragraph in Arabic with fewer grammatical errors than in ARAB 2202.  The two-course sequence aims to take the student from the Advanced Mid to the Superior level according to the ACTFL proficiency guidelines"
ASRC 3420,"The Trans-Sahara Anti-Terrorist Campaign: Chasing AQMI, Al-Qaeda, and ISIS in an African Desert",4,Graded,Spring,,,"GOVT 3423, NES 3920",(HA-AS),(GB),,"Since the events of September 11, 2001, the war on terrorism has been the focus of US foreign policy in Africa. This focus has led to major adjustments in US priorities in Africa, including the pairing of diplomacy, defense, and development into new forms of cooperation and intervention. One of the framework for the new approach is the Trans Sahara Counter Terrorism Partnership (TSCTP) under which the US has associated ten African countries in its global fight against terrorism. The TSCTP is predicated on the idea that significant areas of Africa, peopled as they are by weak states, could become a safe haven for terrorist groups linked with al-Qaeda, the Salafists, and other radical Islamic groups including ISIL today. This course explores the operations of the TSCTP and points of friction between the US and the populations of the zone of implementation. We will place special emphasis on African suspicions of some key tenets of the war on terrorism and skepticism of the methods adopted in the war on terrorism. Key among these are the principle of securing the primary of counterterrorism and the necessary institutional frictions that arise when considering development and good governance"
ASRC 3550,"Modeling Race, Fashioning Beauty",4,Graded,Spring,,,"AMST 3560, FGSS 3540",(CA-AS),,,"This course explores written and visual biographies of African American and African women in the fashion industry as a launching point for thinking about beauty, race, gender and class. Some of the questions that will be explored during the semester are: How do ethnicity and femininity intersect? How are authenticity and difference commodified? How do women construct identities through narrative or craft themselves through body modification? How do women negotiate their relationships to their bodies, families and nations? Contemporary television programs, global fashion and cultural studies will also be discussed. Students will write self-narratives about their relationships with cultural standards of beauty"
ASRC 3590,The Black Radical Tradition in the U.S,4,Graded,Spring,,,"AMST 3590, HIST 3590",(HA-AS),,,"This course provides a critical historical interrogation of what Black Marxism author Cedric Robinson called ""the Black Radical Tradition."" It will introduce students to some of the major currents in the history of black radical thought, action, and organizing, with an emphasis on the United States after World War I. It relies on social, political, and intellectual history to examine the efforts of black people who have sought not merely social reform, but a fundamental restructuring of political, economic, and social relations. We will define and evaluate radicalism in the shifting contexts of liberation struggles. We will explore dissenting visions of social organization and alternative definitions of citizenship, progress, and freedom. We will confront the meaning of the intersection of race, gender, class, and sexuality in social movements"
ASRC 3612,World Drum and Dance Ensemble,1,Stdnt Opt,"Fall, spring",,,MUSIC 3612,,,,Pan-African Drum and Dance Ensemble is an introductory performance course where students learn performance traditions from across West Africa. No prior experience is necessary. Students may choose to focus on drumming or dancing
ASRC 4115,The Willard Straight Takeover and the Legacy of Black Students,4,Graded,Spring,,,,(CA-AS),,,"This course focuses on the complex history related to this famous incident from 1969 and draws on a range of materials, including some of the archival resources available in the John Henrik Clarke Library. The April 19, 1969 incident known as ""the Willard Straight Takeover"" occurred during Parents' Weekend when black students occupied the student union on campus and, when threatened, returned with firearms in self-defense and also advocated for an Africana center to be developed.  When the takeover ended, the students were photographed by Steve Starr as they exited with their firearms.  This protest, even after nearly fifty years, remains misunderstood, and its facts are grossly distorted or exaggerated, and sometimes even forgotten or else omitted from major histories and timelines at Cornell.  The main goal in developing this course is to make a scholarly framework available in which they might expand and reinforce their knowledge of this topic, while contributing to new research on it"
ASRC 4390,Reconstruction and the New South,4,Graded,Spring,,,"AMST 4039, ASRC 6391, HIST 4390, HIST 6391",(HA-AS),(HB),,"This course focuses on the American South in the nineteenth century as it made the transition from Reconstruction to new forms of social organization and patterns of race relations. Reconstruction will be considered from a sociopolitical perspective, concentrating on the experiences of the freed people. The New South emphasis will include topics on labor relations, economic and political changes, new cultural alliances, the rise of agrarianism, and legalization of Jim Crow"
ASRC 4501,African Women Writers Critique the PostColonial State,4,Stdnt Opt,Spring,,,"ASRC 6105, ENGL 4501, FGSS 4501",(LA-AS),(GB),,"This course reads and discusses representative literature from 20th century continental African writers with particular attention to the ways that African women examine the nature of the post-colonial state. We will focus on women writers but will but will set them against the context of the development of modern African literatures on the continent and in the African Diaspora.  We will also read some male texts and view some film which elucidate some specific angles of vision. We will examine specific texts as well as necessary critical and theoretical ideas which have been generated through, or with which this literature is in conversation.   Students will develop critical thinking and other analytical skills as they engage the meanings  of writing, audience, language and gender in African contexts"
ASRC 4509,Toni Morrison's Novels,4,Graded,Spring,,,"AMST 4519, ASRC 6513, ENGL 4509, ENGL 6513, FGSS 4509, FGSS 6513",(LA-AS),,,"Nobel Laureate Toni Morrison received her M.A. in English at Cornell University in 1955.  To study her, in a way, is to gain a deeper understanding of how she journeyed on from her days as a student here to become one of the world's greatest writers, how she has helped to transform world literature, and  how she has  shaped  Cornell's great legacy.  In this course, we will engage in close and reflective critical readings of Toni Morrison's eleven novels.  Morrison's writing style is characterized by highly distinctive strategies in the development of narrative and in the use of language.  Furthermore, from novel to novel, she is even known for developing features such as the very first sentence with great contemplation, an approach that also demonstrates her commitment to form.  As we journey across her body of work as readers, we will examine a range of recurring themes, along with the ""love trilogy"" on which she focused her repertoire for several years.  The course, through a comprehensive, chronological and focused look at Morrison's body of novels, will help students who entirely lack familiarity with it to gain a strong foundation for further research and study.  By the end of the course, even students who already know Morrison's work will walk away with a deeper and more nuanced critical understanding of it.  The course will help students to reinforce their skills in reading fiction, and help them to become more astute and exacting readers of the novel as a genre.  Morrison's novels have placed her at the vanguard of the globalization of the novel itself, and she is, undisputedly, one the most famous and innovative writers in the world.  She emerged as one of the greatest and most prolific writers of the twentieth century, and her audiences have continued to be captivated by her literary genius in this millennial age.  She is one of the most revered writers within the American literary establishment and has helped to reshape it both as a critic and novelist.  Her work can help one to develop more mastery in reading the novel as a genre.  Indeed, her thinking about this area is so original and pivotal that her fiction and critical works are absolutely indispensable for all serious students and scholars in fields such as American literature.  Its impact on African American literature is equally vital.  We will focus on reading the repertoire of novels by Morrison, including The Bluest Eye, Sula (1973), Song of Solomon (1977), Tar Baby (1981), Beloved (1987), Jazz (1992), Paradise (1998), Love (2003),  A Mercy (2008) Home (2012), and God Bless the Child (2014).  We will screen the 1998 film adaptation of her novel Beloved, along with documentaries related to Morrison such as Gail Pellet and Bill Moyers's Toni Morrison:  A Writer's Work and Gary Deans, Alan Hall and Jana Wendt's Toni Morrison: Uncensored"
ASRC 4516,Sociology of Race & Education,4,Graded,Spring,,,"AMST 4516, ASRC 6516, SOC 4520",,,,"We will undertake an in-depth study of racial inequality and its relationship to schooling. The course content is centered primarily on the schooling challenges facing Black, Latino, Asian, and Native American students. We will investigate how issues such as the resegregation of schools, academic tracking, and teacher quality impact student achievement. The course reviews classic theoretical perspectives in the sociology of education, including education as social reproduction or cultural capital. Special attention will be given to the conceptualization and measurement of racial gaps in standardized test scores since the 1970s. We will also give some attention to how the debates surrounding race and education are influenced by popular discourse, including film documentaries"
ASRC 4602,Women and Gender Issues in Africa,4,Stdnt Opt,Spring,,,ASRC 6602,(SBA-AS),(GB),,"There are two contrasting views of the status and role of women in Africa. One view portrays African women as controlled by men in all social institutions. Another view projects women as having a relatively favorable position in indigenous societies they were active with an identity independent of men's and no concentration of women in a private sphere while men controlled the public sphere. This course examines critical gender theories and women in historical and contemporary periods. The topics covered include: non-westernized/pre-colonial societies; the impact and legacy of colonial policies; access to education and knowledge; women in politics and the economy in local and global contexts; women's organizations; armed conflicts and peace; same gender love and evolving family values; the law and health challenges; the United Nations and World Conferences on Women: Mexico 1975, Copenhagen 1980, Nairobi 1985, Beijing 1995 and post-Beijing meetings, and the 2010 superstructure of UN Women, and Beijing +20 in 2015 with the UN Women's slogan ""Empowering Women, Empowering Humanity: Picture it!"""
ASRC 4635,Art! Poetry! Power!,4,Stdnt Opt,,,,"AMST 4633, ENGL 4635, LSP 4635",,,,"This course begins in the center of the poetry, politics, and art of the U.S. civil rights movements, but also makes connections with the poetic and visual cultures of twenty-first century activism. Our exploration commences through a set of questions to guide our critical inquiry: Does art produce political resistance? Does art produce political consciousness? How can we read poster art and murals as texts or narratives? How does poetry perform or visualize a collective movement and political moment? By centering our study on these questions, we will move through the poster art, murals, and poems of Chicanos/as, U.S. Latinos/as, and African Americans during the 1960s and 1970s. Reading visual image, political proclamations, and spoken word as cultural texts, we will examine art and poetry for their knowledges about community, ethnicity, and racial experience in the U.S"
ASRC 4901,Honors Thesis,4,Graded,Spring,,,,,,,"For senior Africana Studies majors working on honors theses, with selected reading, research projects, etc., under the supervision of a member of the Africana Studies and Research Center faculty"
ASRC 4903,Independent Study,1-6,Stdnt Opt,Spring,,,,,,,"For students working on special topics, with selected reading, research projects, etc., under the supervision of a member of the Africana Studies and Research Center faculty"
ASRC 4940,Cuba:The Repeating Island,4,Stdnt Opt,,,,"LATA 4940, SPAN 4940",,,,"As Cuba and the United States move forward toward normalizing diplomatic relations, this course seizes the opportunity to contextualize and analyze Cuba and cubanidad as sites and trajectories of repression and contestation.  Through literature, visual culture, music, and blogs, we interrogate and problematize prevalent dichotomous representations of the island as a space of fragmentation/uniformity, monotony/contingency, and persecution/liberation.  Divided into four sections, this course deconstructs the transition from 'Pseudo' Republic to Revolution (Carpentier, Castro, Che Fernández Retamar), sexual alterity as a mechanism of revolt (Pinera, Sarduy, Arenas), the genre of 'dirty realism' during the so-caled 'Special Period' of the 1990's (Gutiérrez, Ponte), and contemporary dissidence in post-Fidel 'New Cuba' (blogs, performance art, rap and punk music).  Theoretical readings (Benitzer Rojo) accompany primary texts and frame key ideas with respect to political subjectivity, biopolitics, and space"
ASRC 4995,Body Politics in African Literature and Cinema,4,Stdnt Opt,Spring,,,"COML 4945, ENGL 4995, FGSS 4945, LGBT 4945, VISST 4945",(CA-AS),(GB),,"The course examines how postcolonial African writers and filmmakers engage with and revise controversial images of bodies and sexuality--genital cursing, same-sex desire, HIV/AIDS, genital surgeries, etc. Our inquiry also surveys African theorists' troubling of problematic tropes and practices such as the conception in 19th-century racist writings of the colonized as embodiment, the pathologization and hypersexualization of colonized bodies, and the precarious and yet empowering nature of the body and sexuality in the postcolonial African experience. As we focus on African artists and theorists, we also read American and European theorists, including but not certainly limited to Giorgio Agamben, Michel Foucault, Roland Barthes, and Joseph Slaughter, detecting the ways in which discourses around bodies in the African context may shape contemporary theories and vice versa"
ASRC 6105,African Women Writers Critique the PostColonial State,4,Stdnt Opt,Spring,,,"ASRC 4501, ENGL 4501, FGSS 4501",,,,"This course reads and discusses representative literature from 20th century continental African writers with particular attention to the ways that African women examine the nature of the post-colonial state. We will focus on women writers but will but will set them against the context of the development of modern African literatures on the continent and in the African Diaspora.  We will also read some male texts and view some film which elucidate some specific angles of vision. We will examine specific texts as well as necessary critical and theoretical ideas which have been generated through, or with which this literature is in conversation.   Students will develop critical thinking and other analytical skills as they engage the meanings  of writing, audience, language and gender in African contexts"
