Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
AMST 3131,"The Nature, Functions, and Limits of Law",4,Graded,Spring,,,"GOVT 3131, LAW 4131",(CA-AS),,,"A general-education course to acquaint students with how our legal system pursues the goals of society. The course introduces students to various perspectives on the nature of law, what functions it ought to serve in society, and what it can and cannot accomplish. The course proceeds in the belief that such matters constitute a valuable and necessary part of a general education, not only for pre-law students but especially for students in other fields. Assigned readings comprise legal materials and also secondary sources on the legal process and the role of law in society. The classes include discussion and debate about current legal and social issues, including equality, safety, the environment, punishment, and autonomy"
AMST 3142,"Incarceration, Policy Response, and Self-Reflection",3-4,Stdnt Opt,Spring,Participation as a Teaching Assistant in the CPEP program in Auburn or Cayuga or work in a juvenile or other correctional facility,,GOVT 3142,(SBA-AS),,,"This class is intended to provoke some hard thinking about the relationship of committed ""outsiders"" and advocates of change to the experience of crime, punishment, and incarceration and to the men we meet at Auburn/Cayuga who have been in most instances long-confined to prison. We will read, think, talk and write about the incarceration experience and about policies that shape this experience. We will also think self-reflexively about the character of the 'outsider's' educational, political, and personal engagement.   What are the motivations and what are the goals of such engagement? What are the anticipated outcomes - personal, social, educational, political, and/or moral and perhaps spiritual? In an effort to delve deeply into these questions, we will read a broad selection of work on incarceration, itself, as well as on the experience of what has come to be termed service learning or civic engagement"
AMST 3200,Historical Archaeology,4,Stdnt Opt,Spring,,,"AMST 6210, ANTHR 3210, ANTHR 6210, ARKEO 3210, ARKEO 6210",(HA-AS),(HB),,"Historical archaeology attempts to bring textual and archaeological data to bear on questions of the past. In practice this can mean many different approaches, including some that are not traditionally termed ""historical archaeology"". This course explores the range of such efforts, asking questions like, What kinds of sites/contexts/data are amenable? What are the implications of the term ""historical archaeology"" itself? What has been and can be learned using these approaches?"
AMST 3360,American Drama and Theatre,4,Graded,Spring,,,"ENGL 3360, PMA 3757",(LA-AS),,,"Explores major American playwrights from 1900 to 1960, introducing students to American theatre as a significant part of modern American cultural history. We will consider the ways in which theatre has contributed to the construction and deconstruction of a national identity. Similarly, we will examine the influence of the American Theatre on and in film. We will pay special attention to the social, political, and aesthetic contexts of the time period and discuss the shifting popularity of dramatic forms, including melodrama, realism, expressionism, absurdism, and the folk play, in the American theatre canon. Authors include O'Neill, Glaspell, Odets, Rice, Hellman, Hughes, Miller, Williams, and Albee, among others"
AMST 3402,Being and Becoming Black,4,Graded,Spring,,,"ANTHR 3400, ASRC 3400, LSP 3400",(CA-AS),(GB),,"This course is about being Black throughout the Atlantic world. What constitutes Blackness? What experiences, cultural understandings and social problems shape the identities of people of African descent? In order to address these questions, the course focuses on the people who were relocated by the Atlantic slave trade to the Caribbean, South and Central America, and the United States, and on their subsequent migrations. We will explore the disparate cultural, national, historical and intellectual contexts in which Black identities are constructed, revealing both commonalities and differences. Paying specific attention to how racial identity is shaped by social context, the course will interrogate theories of Black identity formation and notions of Black nationhood, and will examine different perspectives on Diaspora theory. While readings are interdisciplinary in approach, our understandings of Blacks in the Atlantic world will be informed by ethnographic, historical and literary texts covering many cultural contexts including the U.S., England, Kenya, South Africa, Haiti, Puerto Rico, Brazil, Jamaica and the Dominican Republic. Students are urged to choose research topics early in the term from a variety of subjects including music, fashion, religion, literature, politics, sports, etc"
AMST 3405,Multicultural Issues in Education,4,Graded,Spring,,,"ANTHR 3405, EDUC 3405, LSP 3405",(CA-AS),,,"This course explores research on race, ethnicity and language in American education. It examines historical and current patterns of school achievement for minoritized youths. It also examines the cultural and social premises undergirding educational practices in diverse communities and schools. Policies, programs and pedagogy, including multicultural and bilingual education, are explored"
AMST 3430,History of the Civil War and Reconstruction,4,Stdnt Opt,Spring,,,HIST 3430,(HA-AS),(HB),,"A survey of the turning point of US. history: The Civil War (1861-1865) and its aftermath, Reconstruction (1865-1877). We will look at the causes, the coming, and the conduct, of the war, and the way in which it became a war for freedom. We will then follow the cause of freedom through the greatest slave rebellion in American history, and the attempts by formerly enslaved people to make freedom real in Reconstruction. And we will see how Reconstruction's tragic ending left questions open that are still not answered in U.S. society and politics"
AMST 3520,The Asian American Middle Class,4,Graded,,,,"AAS 3515, HIST 3515",,,,No description available
AMST 3525,Twentieth Century American Poetry,4,Stdnt Opt,Spring,,,ENGL 3525,(LA-AS),,,"Twentieth-century poetry has been closely identified with what Ezra Pound famously termed the challenge to ""Make It New."" Yet the question of just what ""making it new"" might mean was hotly contested throughout the century. Why did poets feel the need to make it new? What did making it new mean to people entering the institution of ""poetry"" from different social positions? American poetry diversified as it also rose in international influence. We will look at a number of different forms of poetry developed by poets from the United States, not forgetting to note the extent to which ""Americanism"" was or was not of concern to them in their experiments"
AMST 3581,Imaginative Arts of Migration,4,Stdnt Opt,Spring,,,"COML 3580, GERST 3581, PMA 3481, VISST 3581",,,,"What role should imaginative arts play in debates about transnational migration, one of the principal factors re-shaping community and communication today?  Focusing on literature and film from the late 20th and early 21st centuries, with primary examples drawn from Germany, France and the United States-in relation to Turkey, Hungary, Tunisia, Iran, Nigeria, China, Mexico, and Japan-this course explores how creative arts rework the fabric of social life affected by migration.  Seminar-style discussion of assigned readings and viewings, with occasional lectures on other arts and regions.  Thematic units organized around key concepts such as borders and movement, ethnoscapes and citizenship, reading and viewing, labor and leisure, cityscapes and place-making, mediascapes and personhood, lawfulness and illegality, language and speech, art and perception"
AMST 3590,The Black Radical Tradition in the U.S,4,Graded,Spring,,,"ASRC 3590, HIST 3590",(HA-AS),,,"This course provides a critical historical interrogation of what Black Marxism author Cedric Robinson called ""the Black Radical Tradition."" It is designed to introduce students to some of the major currents in the history of black radical thought, action and organizing, with an emphasis on the United States after World War I. It relies on social, political and intellectual history to examine the efforts of black people who have sought not merely social reform, but a fundamental restructuring of political, economic and social relations. We will define and evaluate radicalism in the shifting contexts of liberation struggles. We will explore dissenting visions of social organization and alternative definitions of citizenship, progress and freedom. We will confront the meaning of the intersection of race, gender, class and sexuality in social movements"
AMST 3690,The Race and Gender of Poverty in Literature and Film,4,Stdnt Opt,Spring,,,"ENGL 3690, FGSS 3691",(CA-AS),,,"Poverty is an ongoing issue in the United States, and has intensified since the recession of 2008. As such, poverty has disproportionately affected women and underrepresented racial and ethnic communities. This course will analyze this issue through its representation in film and literature, both fiction and non-fiction"
AMST 3740,Painting Nineteenth Century America,4,Stdnt Opt,Spring,,,"ARTH 3740, VISST 3740",(CA-AS),(HB),,"Art and everyday life in nineteenth and early-twentieth century America with emphasis on Anglo-European traditions. Considers democratic cultures and identities through topical units: the Peale family and America's first public museum; P.T. Barnum's ""freak shows,"" traveling circus, and working-class audiences; daguerreotypes and the rising middle class; genre painting and regional types including the Yankee peddler, Missouri boatman, and the frontiersman; Hudson River School and the ""tourist sublime;"" artist-explorers, Darwin, and Latin American as spectacle; class and gender construction in the Gilded Age; the neurasthenic body and the turn of the century; Ashcan School, New York City, and urban spectators; immigrants, ""slumming,"" and documentary photography. Alongside paintings, we examine political cartoons, fashion, advertisements, and popular illustrations"
AMST 3742,Contemporary African American Poetry,4,Stdnt Opt,Spring,,,"ASRC 3740, ENGL 3740",(LA-AS),,,"This course will examine a variety of voices in contemporary African American poetry, focusing on works produced in the decades following the Civil Rights and Black Power Movements. We will consider how new generations of black poets are using verse to represent personal and collective history; to interrogate race and other social categories like gender and sexuality; and to ungate new perspectives for understanding the human condition. Along with verse, we will also study other forms of poetry like Hip Hop and spoken word that inform the contemporary African American lyric. Authors will include Rita Dove, Yusef Komunyakaa, Elisabeth Alexander, Natasha Trethewey, Terrance Hayes, and Lyrae Van Clief-Stefanon"
AMST 3744,America Becomes Modern: The Gilded Age and Progressive Era,4,Stdnt Opt,Spring,,,HIST 3740,(HA-AS),,,"""America Becomes Modern"" offers an upper-level survey of major themes in American history between 1877 and 1917. The course will have a lecture/discussion format; student participation is highly valued and encouraged. The last two decades of the 19th century and the first two of the twentieth marked an abrupt shift in the life experiences of the American people. Daily life changed radically from 1877-1920, as the agrarian republic gave way to an urbanizing consumer society. Debates about ""progress"" characterized the period, as new technologies, new peoples, new forms of politics and culture, and new patterns of living transformed the United States. This course will explore the political, economic, diplomatic and cultural history of the Gilded age and Progressive eras, focusing on the ways American tried to make sense of, to order, to moralize and to shape rapid change"
AMST 3854,Special Topics in Regional Development and Globalization,4,Stdnt Opt,,,,"CRP 3854, GOVT 3494",,,,No description available
AMST 3860,"African American Social History, from 1910 to the Present: Race, Work, and the City",4,GradeNoAud,Fall,,,"ASRC 3860, HIST 3760, ILRLR 3860, LAW 7060",,,,"Examines the experience of black Americans from the start of the Great Migration just before World War I. Topics include the effects of migration on work experiences and unionization patterns, the impact of depression and two world wars on black social structure and economic status, the growth of the Civil Rights movement, and the impact of migration and urbanization on a variety of social and cultural institutions"
AMST 3980,Independent Research,1-4,Stdnt Opt,,,,,,,,No description available
AMST 3990,Readings in American Studies,1-4,Stdnt Opt,,,,,,,,No description available
AMST 4021,American Conservative Thought,4,Stdnt Opt,"Fall, spring",,,GOVT 4021,(KCM-AS),,,"American conservative thought rests on assumptions that are strikingly different from those made by mainstream American liberals.  However, conservative thinkers are themselves committed to principles that are both quite varied and sometimes contradictory.  This course examines the assumptions upon which rest the libertarian, market/economic, and cultural/traditional strains of American conservatism and asks whether the tensions between them weaken or strengthen conservative thought as an alternative to mainstream liberalism"
AMST 4080,Choreographies of Race,4,Stdnt Opt,,,,"AAS 4080, LSP 4080, PMA 4080, VISST 4580",,,,No description available
AMST 4112,The Politics of Change,4,Graded,Spring,,,GOVT 4112,(HA-AS),,,"President Barack Obama was elected in 2008 amid hopes of his supporters that the United States would address numerous pressing domestic policy issues. In this course, we assess Obama's first term, examining why he accomplished his goals in some areas and not in others. We will also analyze the course that reforms took, and why alternative pathways were not pursued. Our inquiry will immerse us in the study of the institutional arrangements of American politics, the current political context, the challenges and opportunities posed by existing policies, and the legacy of past efforts to address key issues. In the first few weeks of the semester, students will learn about the relationship between the White House and Capitol Hill and the rise of partisan polarization in Congress. The body of the course will focus on prominent issue areas, such as: taxes and inequality, health care, higher education, K-12 education, and the environment. In each case, we will examine the issue in historical perspective by analyzing past reform efforts, and we will consider the Obama administration's record to date and consider the implications for success over the next few years. Students will have the opportunity to write in-depth research papers"
AMST 4194,American Shakespeare,4,Graded,"Fall, spring",,,"ENGL 4291, PMA 4190",(LA-AS),(HB),,"What is distinctive about American Shakespeare? Is it merely a less confident cousin of its more prestigious UK relative; or does it have a character of its own? What is currently happening with 'American Shakespeare' that is not happening anywhere else? This course is designed explicitly to exploit the wide variety of human and material resources of the DC and surrounding area, such as the Folger Shakespeare Library and Theatre, the Shakespeare Theatre and the Blackfriars Playhouse at Staunton. While encountering a number of plays, students will have the opportunity to see at least three live performances and numerous movies, consider the history of Shakespeare in America and learn from actors, directors, scholars and designers"
AMST 4300,The Milman Seminar,4,Graded,Spring,,,,,,,"The Milman Seminar: Baseball in American Culture. Through a reading of fiction and nonfiction, we examine the role of baseball as it has shaped and reflected the attitudes and values of Americans. (Novels assigned in the course include Bernard Malamud, The Natural; Mark Harris, Bang the Drums Slowly; Philip Roth, The Great American Novel; and Robert Coover, The Universal Baseball Association. Non-fiction works may include Neil Lanctot, Negro League Baseball, Roger Kahn, The Boys of Summer, and Andrew Zimbalist, Baseball and Billions.  Each student in the course writes a 25- to 35-page research paper.)"
AMST 4306,Art and Social Histories,4,GradeNoAud,Spring,,,"ARTH 4761, VISST 4761",(CA-AS),,,"Topic for spring 2015: Mass Culture in the Great Depression.  This seminar explores public art and popular entertainments as the means for everyday people to politically engage or escape the Great Depression (1929-41).  Discussions include Living Newspapers, the Federal Theater Project, WPA printmakers, FSA photographers (Walker Evans, Dorothea Lange, Gordon Parks, Arthur Rothstein), and Social Realist painters (Reginald Marsh, Ben Shahn). Connecting these is FDR's New Deal, its controversial government support for the arts, and censorship.  We consider dance as political theater, big bands and swing, ""screwball"" comedies, Busby Berkeley ""gold diggers"" musicals, and Fred Astaire and Ginger Rogers spectaculars.  We begin with the importance of early radio in the home and how it constructed gender and race through soap operas and serial thrillers, especially the Green Hornet and the Shadow.  Students will draw on the digitized American Memory Project, Ken Burns' documentary The Dustbowl, and the Johnson Art Museum print and photography collections.  Films include Gold Diggers of 1933, Stella Dallas, Sullivan's Travels, and Woody Allen's Radio Days"
AMST 4313,The Beautiful Struggle: Radical Aesthetics and Politics,4,Graded,Spring,,,ENGL 4313,,,,"Now let us begin.  Now let us rededicate ourselves to the long and bitter, but beautiful, struggle for a new world. The course will begin from the declaration made by Martin Luther King, Jr. that the struggle for a new world, inevitably political, is also beautiful, that is, that it is involved with aesthetics. ""The struggle is beautiful, I'm too strong for your slavery,"" raps Talib Kweli, thirty-seven years after King's speech.  What did King mean, and what have others in American culture meant, when they invoked beauty and struggle in the same breath?  What have the arts and radical politics had to do with each other?  When have radical politics and experimental aesthetics needed each other?  We will work with all forms of the arts; discussion will figure heavily in this effort; political and aesthetic theory will surface regularly"
AMST 4393,The Underground Railroad and the Coming of the Civil War,4,Stdnt Opt,Spring,,,"ASRC 4393, HIST 4393, HIST 6393",(HA-AS),(HB),,"In 1850 American politicians banded together cross-regionally, passed a Fugitive Slave Law and breathed a sigh of relief, thinking they had once again dodged the slavery issue that threatened disunion. This ""Bloodhound Bill"" was designed to make ""slave"" catchers of all Northern whites. Instead it set in motion waves of protests, transformed previously silent whites into underground conductors, further emboldened veteran underground workers and forced thousands of self emancipated Northern blacks to emigrate. The Underground Railroad contributed to convincing Southerners that the Government would not or could not protect slavery. This course examines underground activism beginning in 1850 and offers an interpretation of how the Underground Railroad led to emancipation. The ebbs and flows of underground activity; transnational networks; Civil War military and geo-political issues; and what W.E.B. DuBois called the ""General Strike"" all contributed to making the Thirteenth Amendment a foregone conclusion"
AMST 4402,Women in Hip Hop,4,Graded,Spring,,,"ANTHR 4102, ASRC 4402, FGSS 4402, LGBT 4402",(CA-AS),,,"This course will explore how women are portrayed in hip hop music and culture, addressing women both as consumers and producers. We will draw on texts that analyze misogyny in hip hop music and music videos, while also looking at how both mainstream and marginalized female hip hop artists contest sexually exploitative images of women. The course will utilize Black feminist theory, consumption theory, and youth culture theory to help students interpret and critique the ways in which women are represented in hip hop music, art, fashion, and dance, and in its surrounding culture. Considering analyses of African American, Caribbean, Asian-American, South African, and Latino interactions with hip hop, the course will investigate how youth construct gender and ethnic identities as they negotiate notions of African Diasporic belonging vis-à-vis hip hop. We will employ ethnographic, historical, sociological, literary, and interdisciplinary texts to explore questions such as: What do the sexual politics of rap music reveal about broader gender constructions? How can we compare the portrayal of women in hip hop to representations of women in related musical genres?  How are hetero-normative gender ideologies reinforced in hip hop culture? Does hip hop allow a space for alternative femininities? The course will also address broader questions related to representations of Black femininity, minorities in the media, gender and sexual identity construction"
AMST 4585,American Political Thought,4,Graded,Spring,,,GOVT 4585,(HA-AS),(HB),,"This seminar will provide a survey of the history of American political thought, with emphasis placed on four significant periods: Puritan New England, the Revolution and Founding, Abolition and Civil War, and the Progressive Era.  Authors read may include: Winthrop, Hutchinson, Franklin, Paine, Jefferson, Madison, Warren, Tocqueville, Fitzhugh, Calhoun, Douglas, Garrison, Thoreau, Melville, Whitman, Lincoln, Adams, DuBois, Goldman, Dewey, Lippmann, Taylor, and Bourne"
AMST 4610,Studies in Modern Art,4,Graded,Spring,,,ARTH 4600,(LA-AS),,,Topic for spring 2015: U.S. Art of the 1960's
AMST 4661,"Contested Continents: The Great War for Empire in North America and Beyond, 1754-1763",4,Graded,Spring,,,HIST 4661,(HA-AS),(HB),,"This senior research seminar offers students the opportunity to engage the vibrant history of the Great War for Empire (also known as the Seven Year's War, and the French and Indian War) from multiple perspectives.  In addition to the national and imperial categories traditionally employed in studies of the conflict, the course will also attend to its transnational character.  How did a war originating in a border dispute in what is now western Pennsylvania ultimately result in nearly one million battlefield deaths on four continents and in three oceans?  Should this be understood as the first ""world war?"" What was the impact of the war on the subsequent history of North America and the wider world?  Students will approach such questions from a variety of disciplinary approaches, including military history, the mobilization of economic resources, center-periphery political relations, and the involvement of indigenous nations - with an eye toward assessing the long-term consequences of the war and its enduring, complex, and contested legacy in popular memory (particularly the recently-completed 250th anniversary commemoration).  The course will emphasize critical interpretation of a rich array of primary documents and published scholarship, and each student will complete an independent research essay based on original sources"
AMST 4944,Biopolitics,4,Stdnt Opt,Spring,,,"COML 4944, COML 6944, ROMS 4944, ROMS 6944",(CA-AS),(HB),,"This course explores the philosophical concept of biopolitics and its diverse translations and/or adaptations across multiple disciplines and across the globe (Africa, Far East, South East Asia, and the Americas). We will trace the concept of biopolitics and its attendant notions-Biopower, Sovereignty, Governmentality-as they emerge in the work of Michel Foucault and analyze the multiple disciplinary and geographical directions in which they have travelled. Throughout the semester, we shall examine 1. the innovative thinking around biopolitics in the works of Arendt, Esposito, Agamben, Hardt and Negri, 2. the connections and entanglements of the concept with postcolonial theory in Mbembe, Samaddar, Sakai, Mezzadra, 3. the extension and complication of biopolitical logistics over to non-human bodies in Uexküll, Sloterdijk, Wolfe, Shukin. Additionally, we will examine theorizations of new stylistics of power as well as emerging forms of agency and political organizing in the biopolitical sphere. Key terms include race, postcoloniality, animality, capture, embodiment, agency, technology"
AMST 4990,U.S. Pop Music and Racial Common Sense,4,Stdnt Opt,Spring,,,"MUSIC 4333, PMA 4964, SHUM 4993",,,,"This course brings together the fields of sound, popular music, and performance studies in order to investigate how ""racial common sense"" has been constituted at various moments in U.S. cultural history. Through the central trope of the ""sensing body,"" this course draws from interdisciplinary analytics-listening, voice, audio-vision, accent, soundtrack, to name a few-in order to investigate the role of popular music and performance in how race has been naturalized. This course pays particular attention to the relationship between live performances and the various recording and media technologies that have impacted a longer U.S. cultural history: the phonograph, radio, microphones, film soundtracks, television, YouTube, critical and creative writing. Course assignments include: short reading and listening responses, album/performance reviews, an annotated bibliography/discography, group blog project, and final research paper"
AMST 4994,Honors Essay Tutorial II,4,Graded,Spring. (Offered in fall as needed),,,,,,,No description available
AMST 6210,Historical Archaeology,4,Graded,Spring,,,"AMST 3200, ANTHR 3210, ANTHR 6210, ARKEO 3210, ARKEO 6210",,,,"Historical archaeology attempts to bring textual and archaeological data to bear on questions of the past. In practice this can mean many different approaches, including some that are not traditionally termed ""historical archaeology"". This course explores the range of such efforts, asking questions like, What kinds of sites/contexts/data are amenable? What are the implications of the term ""historical archaeology"" itself? What has been and can be learned using these approaches?"
AMST 6308,Between Body and Mind: Anti-Universalism in Caribbean Postcolonial Thought,4,Opt NoAud,Spring,,,"ASRC 6308, LATA 6308, ROMS 6308",,,,"This seminar examines the relationships between consciousness and the body, as leading thinkers on Caribbean colonial and postcolonial conditions have posited them. Readings will be organized around three specific problems: (1) how secularism was employed in early, Modern Europe to determine the relationship between the native colonial subject's body, mind, and soul and enslavement; (2) how bodily consciousness and ""unconscious"" resistance (ranging from armed resistance to sports and dance) have been articulated as tools for struggling against various kinds of oppression; and (3) how anti-universalist claims emerged as political necessity for rectifying the relations between body and mind in the Caribbean's emancipatory discourses. We will read texts by Aristotle, Shakespeare, Hegel, Judith Butler, W.E.B. DuBois, C.L.R. James, McGary and Lawson, Elaine Scarry, Kamau Brathwaite, Césaire, Fanon, Sylvia Wynter, Glissant, Hortense Spillers, Paul Gilroy, and others"
AMST 6424,"Ethnoracial Identity in Anthropology, Language, and Law",4,Stdnt Opt,Spring,,,"ANTHR 6424, LAW 7231, LSP 6424",,,,"This course examines the role that both law and language, as mutually constitutive mediating systems, occupy in constructing ethnoracial identity in the United States. We approach the law from a critical anthropological perspective, as a signifying and significant sociocultural system rather than as an abstract collection of rules, norms, and procedures, to examine how legal processes and discourses contribute to processes of cultural production and reproduction that contribute to the creation and maintenance of differential power relations. Course material draws on anthropological, linguistic, and critical race theory as well as ethnographic and legal material to guide and document our analyses"
AMST 6472,The Problem with Rights,4,Stdnt Opt,Spring,,,"COML 6472, FGSS 6472, GOVT 6776, HIST 6472, LGBT 6472",,,,"In June 2013, in the space of a week, the Supreme Court ruled on affirmative action, the legacy of the 1965 Voting Rights Act, and the federal Defense of Marriage Act (DOMA). While the first two decisions were perceived as a step back in the fight against racial discrimination, the repeal of DOMA was welcomed by mainstream LGBT-rights organizations as a decisive move towards equality. One of the goals of this seminar is to think these rulings together instead of treating them as separate entities. How did the struggle for sexual rights and the promotion of color blindness come to coexist so easily within the law? In order to understand how liberalism has operated historically and theoretically as a crucial site of regulation for sexuality and race, we will read texts from a wide range of contexts and disciplines including political theory, anthropology, literature, philosophy, history, and law. Readings will include ""classic"" critics of liberalism such as Marx, Nietzsche, Althusser, and Foucault, and contemporary authors such as Wendy Brown, Elizabeth Povinelli, Lisa Duggan, David Eng, Janet Halley, Katherine Franke, and Jasbir Puar, among others"
ANSC 1105,Contemporary Perspectives on Careers in Animal Science,1,Graded,Spring,,,,,,,"In addition to preparing students for veterinary medicine, a degree in Animal Science is excellent background for careers in agricultural production, education, marketing, communications, and policy development, in both private and public sectors. In this course, students explore these opportunities and develop skills that will aid them in career planning"
ANSC 2210,Principles of Animal Genetics,3,Graded,Spring,two semesters of college-level biology,,,,,,"This course focuses on the genetic foundation and improvement of domestic species. Basic cellular biology and DNA replication will lay the groundwork for understanding the genetic mechanisms underlying traits, modern genomic tool development, and analysis methods. Critical thinking towards animal breeding and management will require an understanding of heritability, population dynamics, rate of selection, and genetic and economic gain. Software and reference programs will be used to investigate animal genes and genomes, individual genotypes through DNA sequence or whole-genome marker panels, and statistical associations between traits and genetic markers. Modern examples, practical applications, and hands-on tools will be key components of this class in order to appreciate the intricacies of genetics and the future of genomic research for the improvement and management of animals"
ANSC 2400,Animal Reproduction and Development,3,Graded,Spring,two semesters of college-level biology,,,,,,"Comparative anatomy and physiology of mammalian and avian reproduction, with emphasis on domestic and laboratory animals; fertilization through embryonic development, pregnancy, and growth to sexual maturity; emphasis on physiological mechanisms and application to fertility regulation. Separate laboratory is offered to demonstrate fundamental aspects of reproduction and reproductive technology"
ANSC 2410,Animal Reproduction and Development Lab,1,Graded,Spring,,,,,,,Demonstrates fundamental principles and applied aspects of mammalian and avian reproduction. A limited number of live animals are used in some demonstrations. Dissection and examination of tissues from vertebrate animals are included in selected laboratories
ANSC 2720,Feline Reproduction,1,Graded,Spring. (Weeks 1-7),,,,,,,"Emphasis is on reproduction in the domestic cat; however, aspects particular to reproduction in larger cats will also be presented. Students will learn the physiology of the normal reproductive cycle as well as some common disorders"
ANSC 3310,Applied Dairy Cattle Genetics,2,Graded,Spring,"ANSC 2500, ANSC 2210",,,,,,"Course will review the current knowledge base of dairy cattle genetics including the genetic regulation of diseases, production and health traits. Genomic evaluation scores will be assessed with an emphasis on how to prioritize and balance genetic selection towards long-term sustainability. Mating strategies will be evaluated for the achievement of goals and impact on both the individual animal and overall herd"
ANSC 3450,Reproductive Physiology and Management of Dairy Cattle,3,Graded,Spring,ANSC 2400,,,,,,"This course integrates concepts of reproductive physiology, management, and economics of dairy cattle. Special emphasis is given to practices and technologies currently used in modern dairy operations. Laboratory sessions include hands-on learning of reproductive techniques and dairy herd management software. Concepts discussed in lecture and their respective application include: artificial insemination, rectal palpation and transrectal ultrasonography of the reproductive tract and ovaries, synchronization of estrus and ovulation, blood testing for pregnancy diagnosis, superovulation and embryo transfer, in-vitro fertilization and embryo production"
ANSC 3510,Dairy Herd Management,4,Graded,Spring,ANSC 2500 or permission of instructor. Recommended prerequisite: AEM 3020,,,,,,"Application of scientific principles to practical herd management with components of reproduction, milking, housing, records, and production economics. Laboratories emphasize practical applications, analyses of alternatives, decision making, field trips, and discussion"
ANSC 3511,Junior Dairy Fellows,2,Sat/UnSat,Spring,ANSC 2500,,,,,,Designed for undergraduates who have a sincere interest in dairy farm management and the dairy industry. Objective is to gain further understanding of the integration and application of dairy farm management principles and programs with respect to progressive dairying and related industries. The course emphasizes a wide range of dairy and agriculture related businesses and personnel that work in and with the dairy industry
ANSC 3550,Dairy Cattle Nutrition,3,Graded,Spring,ANSC 2500 or permission of instructor,,,,,,"Provides a foundation in the principles of dairy cattle nutrition and dairy ration formulation with emphasis on application of feeding programs on dairy farms. Laboratory emphasizes hands-on evaluation of feeds, use of ration formulation software for ration evaluation and formulation, and case study analysis of dairy farms"
ANSC 3700,Immunology in Animal Health and Disease,3,Graded,Spring,two semesters of majors-level biology,,,,,,"Covers selected concepts in immunology, with a focus on those that are important to domestic animal health and disease prevention. Students learn how to apply their knowledge of immunological principles to understand current literature, research, and practices. Course format includes lectures, literature discussion, and cooperative learning activities"
ANSC 3800,Sheep,3,Graded,Spring,,,,,,,"Breeding, feeding, management, and selection of sheep. Lectures and laboratories are designed to give students practical knowledge of sheep production as well as the scientific background for improving management practices. Students spend several days during the semester feeding and caring for ewes and their newborn lambs"
ANSC 3920,Mechanisms of Animal Growth and Development,2,Graded,Spring,ANSC 1100 or equivalent introductory physiology courses,,,,,,"A course on the basic biology of animal growth and development. The course employs model systems (cell culture, fish, and mice) to examine cellular and molecular mechanisms of animal growth and development, and farm animals to discuss whole-animal growth patterns and applications of new technologies. Lectures cover (1) patterns of whole-animal growth during fetal and postnatal life; (2) molecular and cellular basis of formation and development of skeletal muscle, adipose tissue, and bone; (3) regulation of growth and development by hormones and growth factors; and (4) emerging molecular technologies and whole-genome approaches for improving growth and meat quality"
ANSC 3980,Animals in Biomedical Research,2,Graded,Spring,two semesters of college-level biology; ANSC 1100 or equivalent introductory physiology course,,,,,,"This course introduces features and applications of various animal models for biomedical research on human health and diseases. Emphasis will be given on appropriate animal models for studying human development, diabetes, cancer, cardiovascular diseases, hereditary diseases, and nutritional deficiencies. Model species include food-producing animals, recreational/companion animals, and laboratory animals. Lectures will cover basic biology, common uses in biomedical research, and unique applications of selected species for target human disease.  Comparative physiology between model species and humans, advantages and limitations of given models, and regulations of biomedical uses of animals will also be discussed"
ANSC 4010,Dairy Industry Seminar,1,Graded,Spring,,,,,,,"Capstone course in which students explore and discuss contemporary issues related to the dairy industry, with special emphasis on public or consumer perspectives and concerns. Exposure to the scientific literature and ability to integrate the literature into the discussion of these issues will be of particular emphasis"
ANSC 4020,Seminar in Animal Sciences,1,Graded,Spring,students engaged in undergraduate honors research projects,,,,,,Reports of undergraduate honors research projects. Students present oral reports of their work for class discussion in addition to written reports
ANSC 4120,Whole-Farm Nutrient Management,4,Graded,Spring,ANSC 4110 preferred but not required,,,,,,"Provides students with an understanding of the concepts and practices underlying whole-farm nutrient management planning of livestock and dairy farms. Improving profitability and efficiency are key factors considered while improving air and water quality associated with dairy production. Students learn about nutrient management on (Concentrated) Animal Feeding Operations ((C)AFO's), develop a fertilizer and manure Nutrient Management Plan (NMP) for a case-study farm, and conduct a whole farm nutrient balance for a farm of choice. This course integrates crop and manure management with nutrition and herd management to provide a broad but focused and action-oriented approach.  The course utilizes three software programs for nutrient management planning and herd nutritional management: Cropware, the Cornell Net Carbohydrate and Protein System (CNCPS), and the Whole Farm Nutrient Mass Balance program. Current topics are also discussed, such as greenhouse gas emissions and impacts of dairy and livestock production and local versus global food production and environmental impacts"
ANSC 4140,Ethics and Animal Science,2,Graded,Spring,,,,,,,"Explores the place of humans in the biological world, origins of ethics and morality, speciesism, the use of animals for research and agricultural purposes, and transgenic animals. A book review, participation in discussion in class and online, and a project of the student's choice are used to evaluate the performance of each student"
ANSC 4560,Dairy Management Fellowship,2,Graded,Spring,"ANSC 2500, ANSC 3510, AEM 3020, ANSC 3511 and ANSC 4510",,,,,,"Designed for undergraduates who have a sincere interest in dairy farm management. The course objective is to gain further understanding of the integration and application of dairy farm management principles and programs with respect to progressive dairying and related industries. There are field trips focusing on dairy farm business analyses and feedback, along with other experiential learning activities and professional development and networking opportunities. Field trips will be held on announced Saturdays throughout the course of the semester"
