Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
CS 5150,Software Engineering,4,Stdnt Opt,Spring,CS 2110 or equivalent experience programming in Java or C++,,,,,,"Introduction to the practical problems of specifying, designing, and building large, reliable software systems. Students work in teams on projects for real clients. This work includes a feasibility study, requirements analysis, object-oriented design, implementation, testing, and delivery to the client. Additional topics covered in lectures include professionalism, project management, and the legal framework for software development"
CS 5152,Open-Source Software Engineering,4,Stdnt Opt,Spring,,,,,,,"Students will collaborate with mentors from industry to learn how to become a part of the open-source community and contribute to open-source projects, with students actively committing to open-source projects throughout the semester. Lectures, in addition to discussing open-source processes and tools, will teach students how to be proactive members of larger systems, such as teams, projects, companies, and society at large, by delving into topics from psychology, sociology, business, economics, gender studies, ethnic studies, writing, speaking, and ethics"
CS 5153,Games for Impact,3,Stdnt Opt,Spring,,,INFO 5335,,,,"Digital and physical games designed to address social and political issues are sometime called 'Serious Games' or 'Games for Change' or 'Newsgames' and they address a broad range of issues and domains, from education to health to civic engagement and human rights. These are games that help kids and adults around the world become more thoughtful, responsible and committed citizens through play. In recent years, game developers and change-makers are bringing an increasingly diverse (and sometimes divergent) set of lenses, approaches, and models of change to this work, creating a complex ecosystem of games that teach, games that express, and games that provoke"
CS 5304,Data Science in the Wild,3,Graded,Spring,,,INFO 5304,,,,"Massive amounts of data are collected by many companies and organizations and the task of a data scientist is to extract actionable knowledge from the data – for scientific needs, to improve public health, to promote businesses, for social studies and for various other purposes. This course will focus on the practical aspects of the field and will attempt to provide a comprehensive set of tools for extracting knowledge from data"
CS 5320,Introduction to Database Systems,3,Stdnt Opt,"Fall, spring",CS 2110 or CS 2800 and permission of instructor,,CS 4320,,,,"Introduction to modern database and data storage systems. Concepts covered include data models, query languages, database design, storage structures, access methods, query processing and optimization, transaction management, and recovery in both relational and nonrelational data storage systems"
CS 5321,Practicum in Database Systems,2,Stdnt Opt,"Fall, spring",,,CS 4321,,,,Students build part of a real database system in C++
CS 5413,High Performance Systems and Networking,4,Graded,Spring,CS 4410 and CS 4411 or equivalent,,,,,,"This course broadly examines high performance systems and networks. It especially covers systems and networks built from low cost commodity components like modern datacenters that provide platforms for cloud and other online services. It teaches abstractions, design, and implementation techniques that allow students to build the kind of scalable high performance systems and networks that can deal with real-world cloud workloads. Students study high performance designs and implementations: They  create projects related to operating systems kernel and driver designs and implementations on the systems side and network medium, protocol, and topology designs on the networking side. The key is that students immerse themselves in state-of-the-art systems and networks, produce a few small course projects and a final project, and gain an understanding necessary to build highly available, reliable, and performant systems and networks while relying mainly on low cost, commodity components"
CS 5430,System Security,4,Stdnt Opt,Spring,"CS 4410 and familiarity with Java, C, or C# programming languages",,,,,,"Discusses security and survivability for computers and communications networks. Includes discussions of policy issues (e.g., the national debates on cryptography policy) as well as discussions of the technical alternatives for implementing the properties that comprise ""trustworthiness"" in a computing system. Covers mechanisms for authorization and authentication as well as cryptographic protocols"
CS 5431,Practicum in System Security,2,Graded,Spring,,CS 5430,,,,,"Explores the design and construction of secure computing systems, including secure coding and the use of software analysis tools. Course involves the construction of a significant project group project"
CS 5436,Privacy in the Digital Age,3,Graded,Spring,,,INFO 5303,,,,"This course introduces students to privacy technologies and surveys the current state of digital privacy from multiple perspectives, including technology, law, policy, ethics, economics, and surveillance"
CS 5450,Networked and Distributed Computing,3,Graded,Fall or spring,CS 4410,,,,,,"Appropriate for advanced students who have no or limited networking knowledge. Note that there is project work in C or C++, so students should either know it or be prepared to learn it. Focuses on architectural principles of computer networking, network design principles (simplicity, scalability, performance, end-to-end), and how the Internet works today"
CS 5620,Introduction to Computer Graphics,3,Stdnt Opt,Spring,CS 2110,,CS 4620,,,,"Introduction to the principles of computer graphics in two and three dimensions. Topics include digital images, filtering and antialiasing, 2-D and 3-D affine geometry, ray tracing, perspective and 3-D viewing, the graphics pipeline, curves and surfaces, and human visual perception. Homework assignments require some Java programming"
CS 5621,Computer Graphics Practicum,2,Graded,Spring,,,CS 4621,,,,Provides CS 4620 students with hands-on experience in computer graphics programming on modern graphics hardware. A semester-long project involves building a substantial interactive 3D system. The course uses Java and OpenGL for code development
CS 5670,Introduction to Computer Vision,3,Graded,Spring,"CS 2110, CS 2800",,,,,,"An in-depth introduction to computer vision. The goal of computer vision is to compute properties of our world-the 3D shape of an environment, the motion of objects, the names of people or things-through analysis of digital images or videos. The course covers a range of topics, including 3D reconstruction, image segmentation, object recognition, and vision algorithms for the Internet, as well as key algorithmic and optimization techniques, such as graph cuts and non-linear least squares. This course emphasizes hands-on experience with computer vision, with several large programming projects"
CS 5682,HCI and Design,3,Graded,Spring,"students are expected to have previously taken a course in programming, design, or psychology, or should have equivalent professional experience in one of these areas",,INFO 6410,,,,"Human-Computer Interaction (HCI) and design theory and techniques. Methods for designing, prototyping, and evaluating user interfaces to computing applications. Basics of visual design, graphic design, and interaction design. Understanding human capabilities, interface technology, interface design methods, prototyping tools, and interface evaluation tools and techniques"
CS 5740,Natural Language Processing,3,Stdnt Opt,Fall or spring,"CS 2110 or equivalent and CS 4780, CS 4786, or CS 5785 or by permission of instructor",,,,,,"This course constitutes an introduction to natural language processing (NLP), the goal of which is to enable computers to use human languages as input, output, or both. NLP is at the heart of many of today's most exciting technological achievements, including machine translation, automatic conversational assistants and Internet search. Possible topics include summarization, machine translation, sentiment analysis and information extraction as well as methods for handling the underlying phenomena (e.g., syntactic analysis, word sense disambiguation, and discourse analysis)"
CS 5780,Machine Learning for Intelligent Systems,4,Stdnt Opt,Spring,,,CS 4780,,,,"An introduction to machine learning for intelligent systems (e.g. search engines, recommender systems, ad placement). Topics include supervised learning, statistical learning theory, and online learning. This course can be taken independently or in any order with CS 4786/CS 5786"
CS 5785,Applied Machine Learning,3,Graded,Fall,"CS 2800 or the equivalent plus basic familiarity with Matlab or Python, or permission of the instructor",,,,,,"Learn and apply key concepts of modeling, analysis and validation from machine learning, data mining and signal processing to analyze and extract meaning from data. Implement algorithms and perform experiments on images, text, audio and mobile sensor measurements. Gain working knowledge of supervised and unsupervised techniques including classification, regression, clustering, feature selection, and dimensionality reduction"
CS 5830,Cryptography,3,Stdnt Opt,Fall or spring,"CS 2800 (or equivalent), CS 4810 (or mathematical maturity), or permission of instructor",,CS 4830,,,,"Introductory course in Cryptography. Topics include one-way functions, encryption, digital signatures, pseudo-random number generation, zero-knowledge and basic protocols. The emphasis will be on fundamental notions and constructions with proofs of security based on precise definitions and assumptions"
CS 5846,Decision Theory I,4,Graded,Spring,,,"ECON 3810, ECON 6760",,,,"Research on decision theory resides in a variety of disciplines including computer science, economics, game theory, philosophy, and psychology. This course attempts to integrate these various approaches. The course is taught jointly by faculty from Game Theory and Computer Science. The course covers several areas: (1) basic decision theory. This theory, sometimes known as ""rational choice theory,"" is part of the foundation for the disciplines listed above. It applies to decisions made by individuals or by machines; (2) the limitations of and problems with this theory. Issues discussed here include decision theory paradoxes revealed by experiments, cognitive and knowledge limitations, and computational issues; (3) new research designed in response to these difficulties. Issues covered include alternative approaches to the foundations of decision theory, adaptive behavior and shaping the individual decisions by aggregate/evolutionary forces and more computationally based approaches"
CS 5998,Master of Engineering Internship,1,Sat/Unsat,Fall,,,,,,,Off-campus internship with industry in which a student gains knowledge and experience in the field of computer science
CS 5999,Master of Engineering Project,1-6,Graded,"Fall, spring",,,,,,,Independent or group project under the direction of a CS field member or researcher. Projects involve the development of a computer science application (software or hardware) useful in exploring and/or solving an engineering problem with a computer science focus
CS 6110,Advanced Programming Languages,4,Stdnt Opt,Spring,,,CS 6110,,,,"Study of programming paradigms: functional, imperative, concurrent, and probabilistic programming. Mathematical foundations: inductive definitions, fixed points, and formal semantics. Models of programming languages including the lambda calculus. Type systems, polymorphism, modules, and object-oriented constructs. Program transformations, program logic, and applications to programming methodology. "
CS 6453,Big Data Systems: Trends and Challenges,4,Graded,Spring,CS 6410 or permission of instructor,,,,,,"Introduces the critical technology trends, the state-of-the-art systems, and the key challenges that make the big data research exciting, both from academic and industrial perspectives"
CS 6700,Advanced Artificial Intelligence,4,Stdnt Opt,Spring,CS 4700 or permission of instructor,,,,,,"Covers a variety of areas in AI, including knowledge representation, automated reasoning, learning, game-playing, and planning, with an emphasis on computational issues"
CS 6740,Advanced Language Technologies,3,Stdnt Opt,Spring,,,INFO 6300,,,,"Graduate-level introduction to technologies for the computational treatment of information in human-language form, covering modern natural-language processing (NLP) and/or information retrieval (IR). Possible topics include latent semantic analysis (LSI), clickthrough data for web search, language modeling, text categorization and clustering, information extraction, computational syntactic and semantic formalisms, grammar induction, and machine translation"
CS 6751,Introduction to Robotic Mobile Manipulation,4,Graded,Spring,"graduate standing or a previous robotics course such as MAE 4180 or CS 4758. A background in mathematics is required, especially linear algebra and probability. A strong programming ability in C++ or Python is required",,MAE 6730,,,,"Mobile manipulation is the ability for a robot to interact physically with versatility in the world. As robots become integrated into complex human environments, mobile manipulation is increasingly necessary. Robotic mobile manipulation will enable such applications as personal assistant robots in the home and factory worker in advanced manufacturing. This course covers the fundamental theory, concepts, and systems of mobile manipulation, both software and hardware. It addresses the topics of kinematics, dynamics, controls, grasping, planning, mapping, dealing with uncertainty, and human-robot interaction"
CS 6810,Theory of Computing,4,Stdnt Opt,Spring,CS 4810 and CS 4820 or CS 6820 or permission of instructor,,,,,,"Advanced treatment of theory of computation, computational-complexity theory, and other topics in computing theory"
CS 6830,Cryptography,4,Graded,Spring,"General ease with algorithms and elementary probability theory, maturity with mathematical proofs (ability to read and write mathematical proofs)",,CS 6830,,,,"Graduate introduction to cryptography. Topics include encryption, digital signatures, pseudo-random number generation, zeroknowledge, and basic protocols. Emphasizes fundamental concepts and proof techniques"
CS 6840,Algorithmic Game Theory,4,Graded,Spring,background in algorithms and graphs at level of CS 4820. No prior knowledge of game theory or economics assumed,,,,,,"Algorithmic Game Theory combines algorithmic thinking with game-theoretic, or more generally, economic concepts. Designing and analyzing large-scale multi-user systems and as well as such markets, requires good understanding of tools from algorithms, game theory, and graph theory. The course will develop mathematically sophisticated techniques at the interface between algorithms and game theory, and will consider their applications to markets, auctions, networks, as well as the Internet. "
CS 6850,The Structure of Information Networks,4,Stdnt Opt,Spring,CS 4820,,INFO 6850,,,,"Information networks such as the World Wide Web are characterized by the interplay between heterogeneous content and a complex underlying link structure. This course covers recent research on algorithms for analyzing such networks and models that abstract their basic properties. Topics include combinatorial and probabilistic techniques for link analysis, centralized and decentralized search algorithms, generative models for networks, and connections with work in the areas of social networks and citation analysis"
CS 7090,Computer Science Colloquium,1,Sat/Unsat,"Fall, spring",,,,,,,Weekly meeting for the discussion and study of important topics in the field
CS 7190,Seminar in Programming Languages,1,Sat/Unsat,"Fall, spring",CS 6110 or permission of instructor,,,,,,"The Programming Languages Discussion Group meets weekly to discuss papers in the area of programming languages, program analysis, and compilers. The goal is to encourage interactions and discussions between students, researchers, and faculty with interests in this area. The seminar is open to everybody interested in languages and compilers. First-year and second-year students are especially encouraged to participate"
CS 7290,Seminar on Scientific Computing and Numerics,1,Sat/Unsat,"Fall, spring",,,MATH 7290,,,,"Talks on various methods in scientific computing, the analysis of their convergence properties and computational efficiency, and their adaptation to specific applications"
CS 7490,Systems Research Seminar,1,Sat/Unsat,"Fall, spring",,,,,,,"The Systems Research Seminar discusses recent, interesting papers in the systems area, broadly defined to span operating systems, distributed systems, networking, architecture, databases, security, and programming languages. The goal is to foster technical discussions among the Cornell systems research community"
CS 7493,Computer Security Seminar,1,Sat/Unsat,"Fall, spring",CS 4410,,,,,,"This is a graduate seminar primarily aimed at Ph.D. students. Students will read, present, and discuss recent and classic papers in the computer security area. Outside speakers will also be invited to present current research"
CS 7690,Computer Graphics Seminar,1,Sat/Unsat,Spring,,,,,,,The Graphics/Vision Research Seminar discusses recent research in the areas of computer graphics and computer vision. The goal is to foster technical discussions and collaboration among the Cornell graphics and vision research community
CS 7790,Seminar in Artificial Intelligence,1,Sat/Unsat,"Fall, spring",,,,,,,"The AI seminar will meet weekly for lectures by graduate students, faculty, and researchers emphasizing work-in-progress and recent results in AI research"
CS 7792,Special Topics in Machine Learning,1,Sat/Unsat,Fall,,,CS 7792,,,,Reading group on advanced topics in machine learning
CS 7794,Seminar in Natural Language Understanding,1,Sat/Unsat,"Fall, spring",,,,,,,"CS 7794, the NLP seminar, is a weekly meeting for people currently or soon to be actively doing research in NLP. (Students simply looking to learn more about NLP should not enroll, but should take one of our lecture courses instead.) One participant leads discussion each week, either of a recently published paper or of their own work in progress. Attendance at all sessions is mandatory"
CS 7796,Robotics Seminar,1,Sat/Unsat,"Fall, spring",,,,,,,Informal seminar in which current topics in robotics are discussed
CS 7890,Seminar in Theory of Algorithms and Computing,1,Sat/Unsat,"Fall, spring",,,,,,,No description available
CS 7893,Cryptography Seminar,1,Sat/Unsat,"Fall, spring",,,CS 7893,,,,Seminar for discussing recent or classical papers in cryptography
CS 7999,Independent Research,1-15,Stdnt Opt,"Fall, spring",,,,,,,Independent research for CS PhD students who have not yet passed their A-exam
CS 9999,Thesis Research,1-15,Sat/Unsat,"Fall, spring",,,,,,,Doctoral research
DEA 1050,Career Explorations,1,Sat/Unsat,Spring,,,,,,,"Survey course for students interested in careers that influence habitat and human behavior. Careers may include employment in the fields of design, ergonomics, facility planning, interior architecture, business, and interaction design. Experts representing these disciplines discuss their work while addressing current issues, trends and career opportunities. Students explore career directions through a series of assignments"
DEA 1101,Visual Literacy and Design Studio,4,Graded,"Fall, spring",,,VISST 1101,(LAD-HE),,,"DEA 1101 is an introductory design studio.  The primary course objective is to introduce principles of visual literacy as it pertains to two-dimensional and three-dimensional issues in design at all scales.  Concepts about representation, expression, composition, color, form, light, structure, and function will be explored through project based learning.  The emphasis will be on learning explicit compositional concepts, visualization skills, and media techniques as well as implicit design sensitivities to serve the student throughout the rest of his or her DEA experience and beyond"
DEA 1150,Design Graphics and Visualization,4,Graded,Spring,DEA majors must earn B- or higher in DEA 1150 to enroll in subsequent studios,,,(LAD-HE),,,"This course immerses students in the act and art of design communication.  Students focus on a series of exercises covering both manual and digital visualization techniques to effectively present and communicate ideas to oneself and others. Students will become experienced with Adobe Suite (Photoshop, Illustrator), AutoCAD and SketchUp software applications in addition to manual hand skill development (sketching, drafting, rendering)"
DEA 1500,Introduction to Environmental Psychology,3,Stdnt Opt,"Spring, summer",,,"COGST 1500, COGST 1501, DEA 1501, PSYCH 1500, PSYCH 1501","(D-HE, LAD-HE, SBA-HE)",,,Environmental Psychology is an interdisciplinary field concerned with how the physical environment and human behavior interrelate. Most of the course focuses on how residential environments and urban and natural settings affect human health and well-being. Students also examine how human attitudes and behaviors affect environmental quality. Issues of environmental justice and culture are included throughout. Hands-on projects plus exams. Lecture and discussion sections. DEA 1501  - Writing in the major (WIM) option also is available (by instructor permission) for 4 credits
DEA 1501,Introduction to Environmental Psychology - Writing in the Major,4,Stdnt Opt,Spring,,,"COGST 1500, COGST 1501, DEA 1500, PSYCH 1500, PSYCH 1501","(D-HE, LAD-HE, SBA-HE)",,,Human-Environment Relations is an interdisciplinary field concerned with how the physical environment and human behavior interrelate. Most of the course focuses on how residential environments and urban and natural settings affect human health and well-being. Students also examine how human attitudes and behaviors affect environmental quality. Issues of environmental justice and culture are included throughout. Hands-on projects plus exams. Lecture and discussion sections. WIM section attend a regular lecture but also meets weekly with a graduate writing tutor. The two principal objectives of WIM section
DEA 2030,Digital Communications,2,Graded,Spring,,,,,,,"For designers, the ability to effectively convey a complex spatial/visual idea is as essential as developing that idea. The class introduces principles of visual communications and a range of representation techniques. It explores ways to communicate ideas digitally through text, form and color, while considering the meaning of form and its symbolic and cultural dimensions. The focus will be on a variety of contemporary representational applications, primarily Adobe Creative Suite"
DEA 2040,High Performance Buildings,3,Graded,Spring,,,,,,,"A ""high performance building"" is one that integrates and optimizes all major high-performance building attributes, including energy efficiency, aesthetics, life-cycle performance, cost-effectiveness, environmental impact, and occupant safety, comfort and productivity.  This course introduces design strategies and system approaches to create, evaluation and make design recommendations for high performance buildings"
DEA 2203,StudioShift,4,Graded,Spring,completion of DEA 1101 and DEA 1150; B- or higher required or permisssion of instructor,,,(LAD-HE),,,"Temporal spaces dominate the interior landscape at this point in history, reflecting the fleeting nature of information in a society consumed with momentary experiences. This studio will both expand and contract notions of spatial/environmental communication through brand-forward environments, exhibit-forward environments, and social advocacy experience"
DEA 2750,Lighting Design: Light InForming Space,3,Graded,Spring,"DEA 1110, DEA 1150",,,(LAD-HE),,,"Light brings both necessity and nuance to the built environment, creating functional spaces and conjuring apparitions in perception, scale, time and sensory impulses.  Developing a working knowledge of lighting design while seeking light as a transformative element, students will create lighting installations, lighting design documentation and build light fixtures"
DEA 3050,Construction Documentation: CAD and BIM,3,Stdnt Opt,Spring,completion of DEA 1150 with B- or higher or permission of instructor,,,(LAD-HE),,,"A continuous dialogue between the idea for an interior space and the reality of its final built form is contained within construction documents, also known as working drawings and specifications. Students study the history of architectural documentation, the organization of construction drawings, schedules, and specifications, and the detailing of interior elements and construction methods by touring a local millwork shop. Each student completes a comprehensive set of construction documents.  Student must be experienced with AutoCad"
DEA 3302,Sustainable Consumerism: The New Retail Studio,4,Graded,Spring,"DEA Majors only.  Students must have 1) completed two studio courses at the 2000 or 3000 level and 2) be experienced with AutoCAD, Illustrator, Photoshop and In-Design software applications",,,,,,"Studio engages students in problem-solving, digital and design skills to develop an innovative retail interior which responds to immerging consumer and environmental requirements.  Cultural, social, economic and physical mediating factors which influence consumer behavior and shopping patterns are explored"
DEA 3304,Health and Healing Studio,4,Graded,Spring,Completion of DEA 1101 and DEA 1150 with B- or higher or permission of instructor,,,(LAD-HE),,,"Balancing the needs of patients experiencing acute health issues with the systematic needs of a variety of medical professionals requires spatial environments that must nurture the human spirit.  Environmental influences can create both efficient and effective healing mechanisms that not only treat the patient, but restore the body's ability to heal.  In this studio, students will utilize spatial constructs that establish code-compliance, critical adjacencies, workflow circulation, and formulate health care facilities that employ evidence-based design principles"
DEA 3550,Research Methods in Human-Environment Relations,3,Stdnt Opt,"Fall, spring",,,,,,,"Develops students' understanding and competence in the use of research and analytical tools to study the relationship between the physical environment and human behavior. Emphasizes evaluation of internal and external validity as well as measurement reliability and validity. Topics include research design, unobtrusive and obtrusive data-collecting tools, the processing of data, and effective communication of empirical research findings. Students will need to see instructor for section assignments"
DEA 4000,Directed Readings,1-15,Stdnt Opt,Fall or spring,,,,,,,For study that predominantly involves library research and independent reading
DEA 4010,Empirical Research,1-15,Stdnt Opt,Fall or spring,,,,,,,For study that predominantly involves data collection and analysis or laboratory or studio projects
DEA 4020,Supervised Fieldwork,1-15,Stdnt Opt,Fall or spring,,,,,,,"For study that involves both responsible participation in a community setting and reflection on that experience through discussion, reading, and writing. Academic credit is awarded for this integration of theory and practice"
DEA 4030,Teaching Apprenticeship,1-15,Stdnt Opt,Fall or spring,,,,,,,For study that includes teaching methods in the field and assisting faculty with instruction. Students must have demonstrated a high level of performance in the subject to be taught and in the overall academic program
DEA 4040,"Professional Practice, Ethics and Entrepreneurship",2,Graded,Spring,DEA Seniors only. Other students by permission of instructor,,,,,,"Historically, the Professional Practice course introduced organizational and management principles for delivery of interior design and facility management services. In recent years, design practice has changed dramatically, and while the course will cover key elements of business practice, along with project management, delivery and communication, students will also be directed to alternative, often multidisciplinary, ways of working in design with a focus on two critical aspects of professional practice: entrepreneurship and ethics. "
DEA 4055,"Hospitality, Health and Design Industry Immersion Seminar",1,S/U NoAud,Spring,,,"DEA 6055, HADM 4055, HADM 6055","(LAD-HE, SBA-HE)",,,"This course provides students the opportunity to learn directly from invited industry speakers with expertise in a spectrum of industries that link health, wellness, senior living with hospitality and design thinking.  The speakers share their views on business, managerial, career, and other critical industry-related issues"
DEA 4210,Interactive and Adaptive Environments,4,Graded,Spring,DEA students must have completed two DEA studio courses at the 2000 and 3000 level. All others by permission of instructor,,,,,,"The built environment made interactive and adaptive by embedded computation has great promise to support and augment us at work, school, and home, as we roam, interconnect, and age. Students will design and prototype artful, meticulous, cyber-physical artifacts and environments responsive to specific challenges of an increasingly digital society"
DEA 4230,Design Charrette,1,Graded,Spring,minimum of two design studios or permission of instructor.  Student must commit to full participation throughout the entire weekend experience,,,(LAD-HE),,,"This intensive weekend-long course pushes the boundaries of current design practices by developing a concept plan for an innovative environment in a nontraditional setting. Students work in multi-disciplinary teams to develop solutions and prepare design presentations for review by visiting design professionals.  Typologies include: restaurants, pop-up venues, and user experience phenomena"
DEA 4402,Disruptive Design: Competitions Studio,4,Graded,Spring,"completion of DEA 3030 and one the following studios DEA 3301, DEA 3302, DEA 4401, or permission of instructor",,,(LAD-HE),,,"What do the White House and a tin can of beans share in common?  Both were the result of a design competition.  The last studio in the undergraduate design sequence will engage the ""real world"" in a series of design challenges.  Each student will participate in at least 3 design competitions of various scale, requirements and origin"
DEA 4610,Professional Communication and Portfolio,1.5,Graded,Spring,completion of DEA 1150,,,,,,"One critical factor in securing employment in the design field and design-related industries is the presentation of work in the form of a strong visual portfolio. This seven-week course exposes Design and Environmental Analysis DEA students to a formalized approach for personal marketing. Students will be introduced to types of portfolio, preparation steps, and methods for documenting process. Students will see a variety of examples of portfolios ranging from consulting portfolios to interior design portfolio, to research project based work. Students will hear insight from design professionals about what they look for in portfolios and printed communication"
DEA 4700,Applied Ergonomic Methods,3,Graded,Spring,DEA 3510,,DEA 6700,,,,"Covers physical and cognitive ergonomic methods and techniques and their application to the design of products and modern work environments. Emphasizes understanding key concepts. Covers conceptual frameworks for ergonomic analysis, systems methods and processes, a repertoire of ergonomics methods, and techniques for the analysis of products, work activities and work systems"
DEA 4990,Senior Honors Thesis,1-15,Graded,Fall or spring,,,,,,,"Opportunity for DEA majors to undertake original research and scholarly work leading to the preparation of a thesis. Students work closely with their thesis advisor on a topic of interest. For information, students should visit www.human.cornell.edu/dea/academics/undergraduate/ughp.cfm"
DEA 5540,Workplace Strategies Studio,4,Graded,Spring,DEA 3590 or permission of instructor,,,(LAD-HE),,,"This course provides students with a unique ""hands-on"" experience of working with real clients to simulate workplace strategic consulting practice. Students will lean and apply concepts, techniques, and tools to plan, design, and reinvent workplaces to support the achievement of ambitious business goals, inspire today's connected and mobile knowledge workers, and facilitate the management of uncertainty and change in large complex organizations. Topics covered include strategic and tactical workplace planning, workplace evaluation, space management and consolidation, real estate decisions of site selection, analysis of workplace economic metrics, and workplace design for change management"
DEA 5560,Health Impact Assessment,3,Graded,Spring,,,,,,,"Health Impact Assessment (""HIA"") is a tool to bring health issues into consideration when a policy, program or project is under consideration. Students learn about the history and values underlying HIA, as well as the HIA process. With team members, students engage with community stakeholders, examine relevant research evidence, and leverage evidence to inform decision making"
DEA 6000,Special Problems for Graduates,1-15,Stdnt Opt,Fall or spring,,,,,,,"For study of special problems in the areas of interior design, human environment relations, or facilities planning and management"
DEA 6010,Directed Readings,1-15,Stdnt Opt,Fall or spring,,,,,,,For study that predominantly involves library research and independent study
DEA 6020,Graduate Empirical Research,1-15,Stdnt Opt,Fall or spring,,,,,,,For study that predominantly involves collection and analysis of research data
DEA 6030,Graduate Practicum,1-15,Stdnt Opt,Fall or spring,,,,,,,For study that predominantly involves field experiences in community settings
DEA 6055,"Hospitality, Health and Design Industry Immersion Seminar",1,S/U NoAud,Spring,,,"DEA 4055, HADM 4055, HADM 6055","(LAD-HE, SBA-HE)",,,"This course provides students the opportunity to learn directly from invited industry speakers with expertise in a spectrum of industries that link health, wellness, senior living with hospitality and design thinking.  The speakers share their views on business, managerial, career, and other critical industry-related issues"
DEA 6100,Studies in Design Thinking,3,Graded,Spring,,,,(LAD-HE),,,"This is a graduate design theory course. The primary objective is to introduce topical issues of design in the built environment, with a focus on enclosure. Different theoretical themes will be introduced and explored each week through critical readings, discussions, and creative synthesis"
DEA 6550,Healthcare Innovations,3,Graded,Spring,,,,,,,"A hands-on,  multidisciplinary class on healing environments that prepares the students for Evidenced-based Design Accreditation and Certification (EDAC), a formalized foundation for evidence-based design (EBD). Work with actual clients to make a difference in the world.  Engage in a dialogue among design, health, medicine, policy, and management disciplines.  Explore the latest innovations in healthcare design and practice, and the cutting-edge literature and methods"
DEA 6700,Applied Ergonomic Methods,4,Stdnt Opt,Spring,DEA 6510,,DEA 4700,,,,"Intended for graduate students who want a more thorough understanding of applied ergonomic methods than is provided by DEA 4700. Each student is required to attend DEA 4700 lectures, meet with the instructor and other graduate students for an additional class each week, and complete additional readings and projects. "
DEA 7100,DEA Graduate Pro Seminar,1,S/U NoAud,Fall or spring,,,,,,,"This pro seminar meets once per week, and consists of bi-weekly guest lectures from DEA, Cornell, and guest faculty members, as well as professionals from outside the university. The goal is to build research and professional practice skills in the context of real world applications"
DEA 8990,Master's Thesis and Research,1-15,Stdnt Opt,Fall or spring,,,,,,,No description available
DEA 9990,Ph.D. Thesis and Research,3-12,Stdnt Opt,Fall or spring,,,,,,,No description available
DSOC 1101,Introduction to Sociology,3,Graded,"Fall, spring",,,,"(D-AG, KCM-AG, SBA-AG)",,Students may not receive credit for both DSOC 1101 and SOC 1101,"Introduction to theory and research in sociology. Demonstrates how the insights, theories, and methods of sociological analysis can be brought to bear on major issues of social life. A primary goal is to convey a sense of the manner in which sociologists formulate theories and how the collection and analysis of data are used to evaluate those theories. Provides ""hands-on"" experience in analyzing sociological issues. Students undertake guided research exercises that involve using computers to analyze actual data. No prior background is presumed; necessary skills are covered in class and section meetings"
DSOC 1200,FWS: Topics in Development Sociology,3,Graded,"Fall, spring",,,,,,,The department offers first-year writing seminars on a wide range of development sociology topics. Topics vary by section
DSOC 2050,International Development,3,Graded,Spring,,,"DSOC 2050, SOC 2206","(D-AG, HA-AG, SBA-AG)",,,"International development concerns the gains, losses and tensions associated with the process of social change - as it affects human populations, social institutions and the environment. This course considers development as an evolving world project and from the perspective of its social and ecological impact: asking questions about costs and benefits of economic growth, about the global context (geo-political, institutional, production, consumption, and discursive relations), and the sustainability of various models. We relate development trends in the South/Third World with those in the North/First World. We also examine shared, global issues, such as the environment, human rights, security, and their condition in different parts of the world. In examining development historically, we encourage students to situate trends shaping the twenty-first century world, and how they can contribute, as global citizens, to the ongoing debate about how to reformulate development as an inclusive an empowering social process.  This course combines Lectures with discussion, and uses films and section discussions to promote reflection on diversity of cultures and understandings of human development. It also includes a special component (access by instructor permission), in conjunction with Cornell's Writing in the Majors Program. This is worth an additional credit hour, and is for advanced students. These students will meet additionally in weekly Sections with a Writing Instructor from Development Sociology for a special topic focus to enhance understanding of course material as well as writing skills"
DSOC 2090,Social Inequality,4,Stdnt Opt,"Spring, summer",,,"PAM 2208, SOC 2208","(D-AG, SBA-AG)",,,"This course reviews contemporary approaches to understanding social inequality and the processes by which it comes to be seen as legitimate, natural, or desirable.  We address questions of the following kind:  What are the major forms of stratification in human history?  Are inequality and poverty inevitable?  How many social classes are there in advanced industrialism societies?  Is there a ""ruling class?""  Are lifestyles, attitudes, and personalities shaped fundamentally by class membership?  Can individuals born into poverty readily escape their class origins and move upward in the class structure?  Are social contacts and ""luck"" important forces in matching individuals to jobs and class positions?  What types of social processes serve to maintain and alter racial, ethnic, and gender discrimination in labor markets?  Is there an ""underclass?""  These and other questions are addressed in light of classical and contemporary theory and research"
DSOC 2201,Society and Natural Resources,3,Graded,Spring,,,"BSOC 2201, NTRES 2201",(SBA-AG),,,"The actions of people are crucial to environmental well-being. This course addresses the interrelationships between social phenomena and the natural (i.e., biophysical) environment. It is intended to (1) increase student awareness of these interconnections in their everyday lives; (2) introduce students to a variety of social science perspectives, including sociology, economics, psychology, and political science, that help us make sense of these connections; (3) identify the contributions of each of these perspectives to our understanding of environmental problems; and (4) discuss how natural resource management and environmental policy reflect these perspectives"
