Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
BIOSM 1650,Marine Mammal Biology,3,Stdnt Opt,Summer,completion of grade 12 and two high school science courses,,,(PBS),,,"Introduction to the biology and conservation of the whales and seals, with a particular focus on species of the Gulf of Maine. Lectures will examine many facets of marine mammal science including: taxonomy and species diversity, morphological and physiological adaptations for life in the sea, foraging ecology and behavior, reproductive cycles, bioacoustics, anthropogenic interactions, and management of threatened species. Land and open-water observations of whale and seal behavior will give students hands-on opportunities to study marine mammals in the field. Laboratory work, including dissections, may also occur pending the availability of samples"
BIOSM 1780,Evolution and Marine Diversity,4,Stdnt Opt,Summer,,,,,,,"Patterns of diversity and processes of evolution. Topics include the diversity of life, the fossil record, macroevolutionary patterns, the genetics and developmental basis of evolutionary change, processes at the population level, evolution by natural selection, modes of speciation, long-term trends in evolution, and human evolution"
BIOSM 2500,Coastal Habitat Field Research Methods,1.5,Stdnt Opt,Summer,one semester of introductory biology,,,,,,"An introduction to flora of the Isles of Shoals in the context of island biogeography, mapping of rare plant habitats, and the management of invasive plant species. Through both field and classroom exercises, we will consider the floristic changes the Isles experienced from past and to present, and predict trends into the future to help preserve the Isle's unique flora"
BIOSM 2770,Marine and Coastal Conservation Biology,3,Stdnt Opt,Summer,one semester of college-level biology,,,,,,Introduction to the topic of conservation biology of marine and coastal ecosystems. This is a critical subject: over 70% of our planet is ocean; and 80% of the world's population (50% of Americans) live within 50-60 miles of the ocean. High levels of human use of marine and coastal systems often lead to conflict between natural ecosystems and humans. Focuses on major principles of conservation biology and methods to bring human communities into a better relationship with natural resources. We use examples of the following from the Gulf of Maine and beyond: coastal ecosystem processes; coastal biodiversity; threats to coastal ecosystems; species conservation; conserving ecosystem function and services. Course projects involve working with a local land manager to construct real world management goals and actions. 
BIOSM 2800,Sustainable Fisheries,3,Stdnt Opt,Summer (two-week session),one semester of college-level biology,,,,,,"Students will explore the theory and practice of fisheries sustainability through lectures, readings, laboratory exercises, and ground truthing in the ""real world"" (in the field) by interacting with local fishermen. This course will focus primarily on species harvested in the Gulf of Maine, with an emphasis on fin fish. Topics will include an overview of commercial fisheries in the Gulf of Maine: fish collection and dissections, fishing gear types and modifications, age and growth techniques, quantitative data collection and analysis, current, past and future directions in fisheries management strategies, collaborative research and 'conservation' fishing gear, environmental changes, perspectives from different stakeholders, hands-on demonstrations with commercial fishermen from different industries, sustainable seafood and the market-place, human dimensions of sustainable fishing (cultural and socio-economic issues)"
BIOSM 3210,Anatomy and Function of Marine Vertebrates,3,Stdnt Opt,Summer,one semester of college-level biology or equivalent,,,(PBS),,,"Designed to introduce students to a comparative study of the principal organ systems of vertebrates (i.e., fishes, sea turtles, marine birds, marine mammals) that are specifically adapted to the marine environment. Rather than focusing only on description of anatomical structure, the anatomy of structures will be integrated with function, biological role, and evolutionary relationships. Laboratory exercises cover osteology, dissection, behavior and biomechanics"
BIOSM 3650,Underwater Research,3,Stdnt Opt,Summer,"one semester of college-level biology or equivalent, recognized SCUBA certification, and approval to SCUBA dive at Shoals",,,(PBS),,,"Covers the philosophy of research, hypothesis testing and experimental design, sampling methods, various underwater techniques, diving physics and physiology, and use of dive tables. Emphasizes subtidal ecological research. Requirements include critical evaluation of several journal articles and production of a research proposal"
BIOSM 3740,Field Ornithology,3,Stdnt Opt,Summer,"one semester of college-level biology or equivalent; background in ornithology or vertebrate biology is recommended, but not required",,,(PBS),,,"The biology, ecology, and behavior of the avifauna of the Isles of Shoals. Focuses on fieldwork designed to observe and study territoriality, breeding biology, and survivorship. Students learn and apply numerous ornithological field methods including various census techniques, territory mapping, banding, behavioral observations and creating a field notebook"
BIOSM 3830,Field Marine Invertebrate Biology,3,Stdnt Opt,Summer,one semester of college biology,,,(PBS),,,"An introduction to the biology and diversity of the major marine invertebrate groups, with an emphasis on field and laboratory techniques. Topics and methods include functional morphology through dissection, qualitative and quantitative biotic inventory, intertidal and shallow subtidal collecting (including dredging), zonation, biotic interactions, life histories, and behavior. Mollusks, crustaceans, echinoderms, and worms will be covered in depth; other phyla will be discussed as they are encountered in the field. In addition to field and laboratory assignments, students will develop original short-term research projects that demonstrate skills in research design, data collection and analysis, presentation, and preparation for publication. Appledore Island's unique location and varied temperate shallow-water habitats provide an excellent venue for the encounter of freshly collected, in situ representatives of more than 200 species during the 2-week course"
BIOSM 4450,Field Wildlife Forensics,1.5,Stdnt Opt,Summer,one semester of college-level biology or equivalent,,,,,,"Forensic science represents the unique merging of scientific insight and the law. Forensic Science for Marine Biologists provides a field-oriented introduction to the forensic science domain and the utilization of marine biology within the justice system. Students receive comprehensive instruction concerning the recognition, documentation, collection, and preservation of physical evidence. Additionally, students develop practical incident response, scene management, and forensic teamwork skills"
CEE 3310,Fluid Mechanics,4,Graded,"Fall, summer",ENGRD 2020 and MATH 2930 or permission of instructor,,,,,,"Covers hydrostatics, the basic equations of incompressible fluid flow, potential flow and dynamic pressure forces, viscous flow and shear forces, steady pipe flow, turbulence, dimensional analysis, laminar and turbulence boundary layer, flows around obstacles, and open-channel flow. Includes small-group laboratory assignments"
CEE 3610,Introduction to Transportation Engineering,3,Stdnt Opt,Spring,,,,,,,"Introduces technological, economic, and social aspects of transportation. Emphasizes design and functioning of transportation systems and their components. Covers supply-demand interactions; system planning, design, and management; traffic flow, intersection control and network analysis; institutional and energy issues; and environmental impacts"
CEE 3720,Intermediate Solid Mechanics,4,Graded,Fall,"MATH 2940, ENGRD 2020",,,,,,"This course introduces students to the mathematical framework of continuum solid mechanics. Topics include:  infinitesimal stresses and strains, coordinate transformations, constitutive relationships, yield criteria, elementary boundary value problems, and introductory fracture mechanics"
CHEM 1001,Chemical Concepts-Prefresh,5,Sat/Unsat,,,,,,,,No description available
CHEM 1002,Chemical Concepts-Prefresh,1,Sat/Unsat,,,,,,,,No description available
CHEM 1560,Introduction to General Chemistry,4,Graded,"Fall, summer",,,,(PBS),,"students may receive credit for only one course in the following group: CHEM 1560, CHEM 2070 and CHEM 2090","A one-semester introduction to chemistry, both qualitative and quantitative. CHEM 1560 prepares students for CHEM 1570; CHEM 1560 is not recommended for premedical or preveterinary students. Students planning to take CHEM 2080 should be enrolled in CHEM 2070 rather than CHEM 1560"
CHEM 1570,Introduction to Organic and Biological Chemistry,3,Graded,"Spring, summer",CHEM 1560 or CHEM 2070,,,(PBS),,"Students may receive credit for only one course in the following group: CHEM 1570, CHEM 3530,  CHEM 3570, CHEM 3590","Introduction to organic chemistry with emphasis on structure, reactivity, and mechanisms of carbon compounds relevant to the life sciences"
CHEM 2070,General Chemistry I,4,Graded,"Fall, summer",,,,(PBS),,"Students may receive credit for only one course in the following group: CHEM 1560, CHEM 2070 and CHEM 2090","Covers fundamental chemical principles, with considerable attention given to the quantitative aspects and techniques important for further work in chemistry"
CHEM 2080,General Chemistry II,4,Graded,"Spring, summer","CHEM 2070 (or CHEM 2090). CHEM 1560 is accepted, but not recommended",,,(PBS),,students may not receive credit for both CHEM 2080 and CHEM 2150,"Covers fundamental chemical principles, with considerable attention given to the quantitative aspects and techniques important for further work in chemistry"
CHEM 2510,Introduction to Experimental Organic Chemistry,2,Graded,"Fall, spring, summer",,CHEM 1570 or CHEM 3570,,,,,"Introduction to the synthesis, separation, characterization, and handling of materials, including the applications of different types of chromatography, extraction, crystallization, infrared spectroscopy, polarimetry, and others. An experiment is performed the first week of lab and to prepare for this lab students need to enroll in the course Blackboard site and complete the appropriate pre-lab assignments outlined on that site before coming to the first lab"
CHEM 3570,Organic Chemistry for the Life Sciences,3,Graded,"Fall, summer",CHEM 2080 or advanced placement; or permission of instructor,,,(PBS),,"Students may receive credit for only one course in the following group: CHEM 1570, CHEM 3530, CHEM 3570, CHEM 3590","Study of the important classes of carbon compounds-including those encountered in the biological sciences. The course emphasizes their three-dimensional structures, mechanisms of their characteristic reactions, their synthesis, methods of identifying them, and their role in modern science and technology"
CHEM 3580,Organic Chemistry for the Life Sciences,3,Graded,"Spring, summer",CHEM 3570  or permission of instructor. Recommended corequisite: CHEM 2510,,,(PBS),,Students may not receive credit for both CHEM 3580 and CHEM 3600,"Study of the important classes of carbon compounds-including those encountered in the biological sciences. The course emphasizes their three-dimensional structures, mechanisms of their characteristic reactions, their synthesis, methods of identifying them, and their role in modern science and technology"
CHEME 3130,Chemical Engineering Thermodynamics,3,Graded,Fall,physical chemistry II,,,,,,"Studies the first and second laws and their consequences for chemical systems. Covers thermodynamic properties of pure fluids, solids, and mixtures; phase and chemical reaction equilibrium; heat effects in batch and flow processes; and power cycles and refrigeration"
CHEME 3240,Heat and Mass Transfer,3,Graded,Fall,CHEME 3230,,,,,,"Fundamentals of heat and mass transfer. Macroscopic and microscopic balances. Applications to problems involving conduction, convection, and diffusion"
CLASS 1692,Biomedical Terminology,3,Graded,Summer,,,BIOMI 1720,(HA-AS),,,"A study of the Greek and Latin word elements that combine to form most of the specialized terms in the biological sciences. The student who learns the meanings of those elements and the rules of word formation can usually recognize the basic meaning of any unfamiliar word in that field. This skill is especially valuable for pre-law, pre-medical, pre-dental, pre-veterinary students and for those in other health and legal fields, as well as for students who would like to broaden their general vocabulary. This course would be excellent preparation for students prior to taking standardized test: e.g., SAT, GRE, MCAT, TOEFL, LSAT, etc"
CLASS 2604,Greek Mythology,3,Stdnt Opt,"Fall, winter, summer",,,,(LA-AS),(HB),,"Survey of the Greek myths, with emphasis on the content and significance of the myths in Mediterranean society, including the place of myth in Greek life and consciousness; the factors and influences involved in the creation of myths; and the use of myths for our understanding of Greek literature, religion, and moral and political concepts"
COGST 1101,Introduction to Cognitive Science,3,Stdnt Opt,Spring,,,"CS 1710, LING 1170, PHIL 1910, PSYCH 1102",(KCM-AS),,,"This course provides an introduction to the science of the mind.  Most people have privileged access to one mind, yet this internal experience is often misleading and provides little insight into how minds emerge from physical entities like brains (or other substrates). Instead, an objective, deliberated, and multidisciplinary approach is necessary.  To that end, cognitive science draws on, and integrates, at least five disciplines: Psychology, Neuroscience, Computer Science, Linguistics, and Philosophy.  This course provides an introduction to the insights that these disciplines offer cognitive science while introducing students to current understanding of attention, memory, visual perception, learning, problem solving, language comprehension, and consciousness. "
COGST 1111,Making a Difference by Design,3,Stdnt Opt,Fall,,,DEA 1110,,,,"This course focuses on how leaders in a variety of fields use design as a social change agent.  It interweaves theories of leadership and creative problem-solving through case study examinations of a wide range of design innovations in communication, business, education, medicine, human development, history and ecology. Students learn how design affects their daily lives from the person to the planet.  Additional topics include nurturing creativity, visual communications, values-led entrepreneurship, and designing across cultures"
COGST 1500,Introduction to Environmental Psychology,3,Stdnt Opt,"Spring, summer",,,"DEA 1500, PSYCH 1500",(SBA-AS),,,Environmental Psychology is an interdisciplinary field concerned with how the physical environment and human behavior interrelate. Most of the course focuses on how residential environments and urban and natural settings affect human health and well-being. Students also examine how human attitudes and behaviors affect environmental quality. Issues of environmental justice and culture are included throughout. Hands-on projects plus exams. Lecture and discussion sections. DEA 1501  - Writing in the major (WIM) option also is available (by instructor permission) for 4 credits
COMM 1300,Visual Communication,3,Graded,"Spring, summer",,,,(SBA),,,"Introduction to visual communication theory. Examines how visuals influence our attention, perspectives, and understanding. Uses examples of visuals drawn from advertising, TV news, documentaries, entertainment movies, print, and interactive media to develop a theoretical framework for becoming more visually aware and for thinking more critically about how visuals influence us"
COMM 2010,Oral Communication,3,Graded,"Fall, spring, summer",Fluency in spoken English,,,,,,"Through theory and practice, students develop self-confidence and competence in researching, organizing, and presenting material to audiences. Students work through modules in information competency, audience analyses, and persuasion. Graded assignments include researching, writing, and presenting speeches; short papers; speaker and self-evaluations; quizzes; and other speech-related activities"
COMM 2200,Media Communication,3,Stdnt Opt,"Fall, summer",,,,(SBA),,,"Introduction to media history, industry, content, policy, process, and effects"
COMM 2450,Communication and Technology,3,Graded,"Fall, summer",,,INFO 2450,(SBA),,,Introduces students to the Communication and Information Technologies focus area of the communication department and the Human Systems track for information science. It examines several approaches to understanding technology and its role in human behavior and society. Topics include psychological aspects of computer-mediated communication; how design plays a role in the way we interface with technology and collaborate with each other; and the ways in which communication technology is situated inside social and institutional structures and cultural formations
COMM 3060,Connecting Experience: Creating a Personal Brand and Implementing an ePortfolio,3,Graded,Spring,sophomore standing,,,,,,"This course engages the student with his/her online presence. By committing to a daily video blog, an active and informative Twitter account, mastering the Skype interview, and creating and maintaining a robust ePortfolio, the student will embrace twenty-first century interpersonal media skills to leave a healthy digital footprint. A major component of the class is to improve the student's oral communication skills through three personal branding assignments via video/digital presentation"
COMM 4300,"Ethics in New Media, Technology, and Communication",3,Stdnt Opt,Spring,,,INFO 4301,(CA) (KCM),,,"This course examines moral and ethical issues in communication, new media, and technology. Using theories and research in moral philosophy and psychology, we examine how people perceive and reason about ethical issues presented by media and technology, and how moral action is influenced by cognitive, emotional, and ethical belief systems. Issues of autonomy, transparency, harm, privacy, manipulation, justice, democracy, equality, and care are discussed. We analyze the consistency between personal and professional ethics, the importance of moral character and agency, and the translation of moral thought to ethical action, and address the development of professional and personal ethical codes of conduct and research for communication professionals in the areas of new media and technology"
CS 1109,Fundamental Programming Concepts,2,Sat/Unsat,Summer,,,,,,,Designed for students who intend to take CS 111x but are not adequately prepared for it. Basic programming concepts and problem analysis are studied. An appropriate highlevel programming language is used. Students with previous programming experience and students who do not intend to take CS 111x should not take this course
CS 1110,Introduction to Computing Using Python,4,Stdnt Opt,"Fall, spring, summer",,,,(MQR),,"Due to a partial overlap in content, students will receive 6 credits instead of 8 if they take CS 1110 and one of the following: CS 1112, CS 1114, CS 1115, BEE 1510","Programming and problem solving using Python. Emphasizes principles of software development, style, and testing. Topics include procedures and functions, iteration, recusion, arrays and vectors, strings, an operational model of procedure and function calls, algorithms, exceptions, object-oriented programming, and GUIs (graphical user interfaces). Weekly labs provide guided practice on the computer, with staff present to help. Assignments use graphics and GUIs to help develop fluency and understanding"
CS 1610,Computing in the Arts,3,Stdnt Opt,Spring,good comfort level with computers and some of the arts recommended,,"ENGRI 1610, MUSIC 1465, PMA 1640, PSYCH 1650",(LA-AS),,,"Over the centuries, artists in a wide variety of media have employed many approaches to the creative process, ranging from the philosophical to the mechanical to the virtual. This course unravels some of the mysteries going on inside software used for art and music. It looks at ways of breaking things apart and sampling and ways of putting things together and resynthesizing, and explores ideas for creation. This course does not teach software packages for creating art and music. The course complements ART 2701 and MUSIC 1421"
CS 1710,Introduction to Cognitive Science,3,Stdnt Opt,Spring,,,"COGST 1101, LING 1170, PHIL 1910, PSYCH 1102",(KCM-AS),,g in the Majors sections is available,"This course provides an introduction to the science of the mind.  Most people have privileged access to one mind, yet this internal experience is often misleading and provides little insight into how minds emerge from physical entities like brains (or other substrates). Instead, an objective, deliberated, and multidisciplinary approach is necessary.  To that end, cognitive science draws on, and integrates, at least five disciplines: Psychology, Neuroscience, Computer Science, Linguistics, and Philosophy.  This course provides an introduction to the insights that these disciplines offer cognitive science while introducing students to current understanding of attention, memory, visual perception, learning, problem solving, language comprehension, and consciousness. "
CS 2110,Object-Oriented Programming and Data Structures,3,Stdnt Opt,"Fall, spring, summer",CS 1110 or CS 1112 or CS 1114 or CS 1115 or equivalent course on programming in a procedural language,,ENGRD 2110,(MQR),,,"Intermediate programming in a high-level language and introduction to computer science. Topics include program structure and organization, object-oriented programming (classes, objects, types, sub-typing), graphical user interfaces, algorithm analysis (asymptotic complexity, big ""O"" notation), recursion, data structures (lists, trees, stacks, queues, heaps, search trees, hash tables, graphs), graph algorithms. Java is the principal programming language"
CS 4410,Operating Systems,3,Graded,"Fall, spring, summer",CS 3410 or CS 3420,,,,,,"Introduction to the design of systems programs, with emphasis on multiprogrammed operating systems. Topics include concurrency, synchronization, deadlocks, memory management, protection, input-output methods, networking, file systems and security. The impact of network and distributed computing environments on operating systems is also discussed"
CS 4820,Introduction to Analysis of Algorithms,4,Stdnt Opt,"Spring, summer",CS 2800 and CS 3110,,,,,,"Develops techniques used in the design and analysis of algorithms, with an emphasis on problems arising in computing applications. Example applications are drawn from systems and networks, artificial intelligence, computer vision, data mining, and computational biology. This course covers four major algorithm design techniques (greedy algorithms, divide- nd- onquer, dynamic programming, and network flow), computability theory focusing on undecidability, computational complexity focusing on NP-completeness, and algorithmic techniques for intractable problems (including identification of structured special cases, approximation algorithms, and local search heuristics)"
CS 4999,Independent Reading and Research,1-4,Stdnt Opt,"Fall, spring",,,,,,,Independent reading and research for undergraduates
DEA 1100,Design Generation(s),3,Graded,Summer,,,,,,,"How do designers think, create, solve problems, and help humans interact with everything in our world, from spaces and places to skateboards and web sites? During this course, students interested in a career in design will learn how the creative problem-solving process is similar in a variety of design disciplines and how they can make a difference as a design professional"
DEA 1110,Making a Difference by Design,3,Stdnt Opt,Fall,,,COGST 1111,,,,"This course focuses on how leaders in a variety of fields use design as a social change agent.  It interweaves theories of leadership and creative problem-solving through case study examinations of a wide range of design innovations in communication, business, education, medicine, human development, history and ecology. Students learn how design affects their daily lives from the person to the planet.  Additional topics include nurturing creativity, visual communications, values-led entrepreneurship, and designing across cultures"
DEA 1500,Introduction to Environmental Psychology,3,Stdnt Opt,"Spring, summer",,,"COGST 1500, PSYCH 1500",,,,Environmental Psychology is an interdisciplinary field concerned with how the physical environment and human behavior interrelate. Most of the course focuses on how residential environments and urban and natural settings affect human health and well-being. Students also examine how human attitudes and behaviors affect environmental quality. Issues of environmental justice and culture are included throughout. Hands-on projects plus exams. Lecture and discussion sections. DEA 1501  - Writing in the major (WIM) option also is available (by instructor permission) for 4 credits
DSOC 1101,Introduction to Sociology,3,Graded,"Fall, spring",,,,(SBA) (KCM) (D),,Students may not receive credit for both DSOC 1101 and SOC 1101,"Introduction to theory and research in sociology. Demonstrates how the insights, theories, and methods of sociological analysis can be brought to bear on major issues of social life. A primary goal is to convey a sense of the manner in which sociologists formulate theories and how the collection and analysis of data are used to evaluate those theories. Provides ""hands-on"" experience in analyzing sociological issues. Students undertake guided research exercises that involve using computers to analyze actual data. No prior background is presumed; necessary skills are covered in class and section meetings"
DSOC 2050,International Development,3-4,Graded,Spring,,,SOC 2206,(SBA) (HA) (D),,,"International development concerns the gains, losses and tensions associated with the process of social change - as it affects human populations, social institutions and the environment. This course considers development as an evolving world project and from the perspective of its social and ecological impact: asking questions about costs and benefits of economic growth, about the global context (geo-political, institutional, production, consumption, and discursive relations), and the sustainability of various models. We relate development trends in the South/Third World with those in the North/First World. We also examine shared, global issues, such as the environment, human rights, security, and their condition in different parts of the world. In examining development historically, we encourage students to situate trends shaping the twenty-first century world, and how they can contribute, as global citizens, to the ongoing debate about how to reformulate development as an inclusive an empowering social process.  This course combines Lectures with discussion, and uses films and section discussions to promote reflection on diversity of cultures and understandings of human development. It also includes a special component (access by instructor permission), in conjunction with Cornell's Writing in the Majors Program. This is worth an additional credit hour, and is for advanced students. These students will meet additionally in weekly Sections with a Writing Instructor from Development Sociology for a special topic focus to enhance understanding of course material as well as writing skills"
DSOC 2750,Immigration and a Changing America,3,Graded,Summer,,,,(SBA) (HA) (D),,,"Foreigners and their children represent 25% of the U.S. population, making the paradox of America's identity as a ""nation of immigrants"" truer today than ever. However, immigrants' choices about where to live, and the policies that shape their everyday lives, are changing rapidly. How do today's immigration patterns diverge from historical trends? How well are the new immigrants integrating in the economy and society? How do socially constructed categories like ""high skilled"" vs ""low skilled"", or ""legal immigrant"" vs ""illegal alien"", impact immigrant incorporation and well-being? And what happens to those whom the government decides do not belong? In this course you will explore these questions through critical reflection on classical immigration theories, ethnographic texts, independent research, and a personal U.S. immigration blog"
DSOC 3400,"Agriculture, Food, Sustainability and Social Justice",3,Graded,Fall,,,,(SBA) (KCM),,,"How is our food produced: where, by whom and under what conditions? What are the major trends and drivers of the agriculture and food system? How has our agriculture and food system changed over time? What are some of the environmental, social, nutritional and health implications of our food system? In this course we will use a sociological perspective to examine the social, political, economic and environmental aspects of agriculture and food. We will consider the historical background to our food and agricultural system, and will look at different agriculture and food issues in the Global North and South. We will also examine examples of alternative agriculture and food approaches and concepts, such as food sovereignty, agroecology, food justice, fair trade and community-supported agriculture, all of which attempt to support more sustainable, socially equitable agriculture and food systems.Engaged, critical learning is encouraged, including regular field trips for hands-on learning, guest speakers and films as well as discussions and lecture-based classes"
EAS 1108,Earth in the News,3,Stdnt Opt,Summer,,,,(PBS),,,"Provides an introduction to physical geology and earth systems science, especially through the lens of current media. Explores the scientific basis for informed decision-making regarding many timely environmental issues, including climate change; water resources; geologic hazards such as floods, earthquakes, and volcanoes; evolution and the history of life; and energy development. Several field trips are taken in the Ithaca area"
EAS 1109,Dinosaurs,1,Stdnt Opt,"Fall, winter, spring, summer",,,,,,,Introductory survey course for anyone interested in dinosaurs. Lectures examine the fossil evidence and illustrate how various geological and biological disciplines contribute to understanding dinosaurs and their world
EAS 1150,Severe Weather Phenomena,3,Graded,Summer,,,,(PBS),,,"A description of the structure of the Earth's atmosphere and forces that govern its motion is presented and then applied to understanding the aspects of severe weather, including snowstorms/lake effect snow, windstorms, tornadoes, thunderstorms, tropical cyclones, El Niño, floods, drought, and heat waves"
EAS 1540,Introductory Oceanography,3,Stdnt Opt,"Fall, summer",,,,(PBS),,"Students may receive credit for only one course in the following group: BIOEE 1540, BIOEE 1560, EAS 1540, EAS 1560","This class relies more on intuitive reasoning rather than complicated mathematical formulas to convey basic concepts about how the ocean works. For this reason, the class is very accessible to non-science majors. The class covers standard material about how the ocean works, but also includes current environmental threats facing the ocean such as global warming, ocean acidification, overfishing and coastal pollution. Students will gain a depth of knowledge about the ocean and global warming to enable them to speak and write confidently about contemporary public issues regarding the health of the ocean, global warming and a sustainable future. This course satisfies the Physical and Biological Sciences (PBS) requirement for students in most colleges. For students in A&S and CALS, this course counts as ""in-college"" credit"
EAS 1551,Field Introductory Oceanography,1.5,Stdnt Opt,Summer,,,BIOSM 1551,,,,"Students will gain familiarity with the basic concepts and field techniques (and equipment) used by biological oceanographers as we explore the Gulf of Maine waters using the Isles of Shoals as our base. Minimal lecture time, maximum boat time is the theme of this field immersion course"
EAS 7500,Satellite Remote Sensing Training for Biological Oceanographers,3,Stdnt Opt,Summer,,,,,,,"This intensive summer training course meets from 9 a.m. to 5 p.m. for a two-week period. The goal of the course is to teach participants the skills needed to work independently to acquire data sets derived from a variety of satellite sensors (SeaWiFS, MODIS, AVHRR, SeaWinds and Topex-Poseidon) and to merge these data sets to examine biological response to changes in the physical environment. Course time is split equally between lectures and computer lab work. Lectures cover the fundamentals of bio-optics, pigment algorithms, primary production algorithms and the underlying physical principals leading to the measurement of sea surface temperature, ocean wind speed and ocean topography. Computer labs focus on developing the Python programming skills needed to process, analyze and visualize satellite image data. See the course syllabus for more details on the topics covered in this course"
ECE 3030,Electromagnetic Fields and Waves,4,Graded,"Fall, summer","PHYS 2213, PHYS 2214, MATH 2930, MATH 2940, and ECE 2100/ENGRD 2100",,,,,,"Covers static, quasi-static, and dynamic electromagnetic fields and waves. Topics include Maxwell's equations (integral and differential forms), fields of charge and current distributions, boundary conditions, fields near conductors, method of images, material polarization and dielectrics; energy, work, and power in electromagnetic systems; wave propagation and polarization, waves in media (dielectrics, conductors, and anisotropic materials); reflection, transmission, and refraction at media interfaces; guided waves in transmission lines, Smith charts, transients; metallic and dielectric waveguides; radiation and antennas, antenna arrays, electric circuits for transmission and reception, aperture antennas and diffraction"
ECE 3250,Mathematics of Signal and System Analysis,4,Graded,Fall,"MATH 2930, MATH 2940, and ECE 2200/ENGRD 2220 or permission of instructor",,,,,,"Course aims to deepen students' working knowledge of mathematical tools relevant to ECE applications. While the course emphasizes fundamentals, it also provides an ECE context for the topics it covers, which include foundational material about sets and functions; modular arithmetic and public-key cryptography; inner products, orthogonal representations, and Fourier analysis; LTI systems as mappings on function spaces; sampling and interpolation; singular-value decomposition; and, as time permits, an introduction to wavelets and elementary convex analysis"
ECE 4999,Electrical and Computer Engineering Independent Projects,1-4,Graded,"Fall, spring",,,,,,,"Individual study or directed reading in connection with a special engineering problem chosen by the student after consultation with the faculty member directing the project. An engineering report on the project is required. Students must make individual arrangements with a faculty sponsor and submit an Independent Project Form to the Student Services Office, 223 Phillips Hall"
ECON 1001,Principles of Micro-Economics Supplement,2,Sat/Unsat,"Fall, spring, summer",,,,,,,"Reviews lecture material presented in ECON 1110 lectures; provides problem-solving techniques, study tips, and additional problems to prepare for exams and problem sets; provides additional time for questions and discussion of concepts. Provides additional instruction for students who need reinforcement"
ECON 1011,PSP Economics,2,Sat/Unsat,Summer,,,,,,,"This course is designed to prepare students for ECON 1110 and ECON 1120. Students are introduced to the economic way of thinking and to analyzing social problems. The objective of the course is to introduce students to the core principles in microeconomics and macroeconomics. The goal of the course is to improve the level of critical thinking and to improve communication skills. Topics include the explanation and evaluation of how the price system operates in determining what goods are produced, how goods are produced, who receives income, unemployment, inflation, balance of payments, and government deficits"
ECON 1110,Introductory Microeconomics,3,Stdnt Opt,"Fall, winter, spring, summer",,,,(SBA-AS),,"with regard to overlaps between ECON 1110, ECON 3010, and ECON 3030, please refer to the Economics section for details. In addition, students may not receive credit for both ECON 1110 and HADM 1410","Explanation and evaluation of how the price system operates in determining what goods are produced, how goods are produced, who receives income, and how the price system is modified and influenced by private organizations and government policy"
ECON 1120,Introductory Macroeconomics,3,Stdnt Opt,"Fall, winter, spring, summer",,,,(SBA-AS),,"with regard to overlaps between ECON 1120, ECON 3020, and ECON 3040, please refer to the Economics section for details","Analysis of aggregate economic activity in relation to the level, stability, and growth of national income. Topics may include the determination and effects of unemployment, inflation, balance of payments, deficits, and economic development, and how these may be influenced by monetary, fiscal, and other policies"
ECON 3030,Intermediate Microeconomic Theory,4,Stdnt Opt,"Fall, spring",ECON 1110-ECON 1120 and calculus,,,(SBA-AS),,"with regard to overlaps between ECON 1110, ECON 3010, and Econ 3030 (formerly 3130), please refer to the Economics section for details. In addition, students may not receive credit both ECON 3030 and PAM 2000","The pricing processes in a private enterprise economy are analyzed under varying competitive conditions, and their role in the allocation of resources and the functional distribution of national income is considered. NOTE: Formerly ECON 3130"
ECON 3040,Intermediate Macroeconomic Theory,4,Stdnt Opt,"Fall, spring, summer",ECON 1110-ECON 1120 and calculus,,,(SBA-AS),,"with regard to overlaps between ECON 1120, ECON 3020, and ECON 3040 (formerly 3140), please refer to the Economics section for details","Introduces the theory of national income and determination and economic growth in alternative models of the national economy. Examines the interaction and relation of these models to empirical aggregate economic data. Reviews national accounts, output and employment determination, price stability and economic growth, in the context of alternative government policy programs and the impact of globalization.  NOTE: Formerly ECON 3140"
ECON 3120,Applied Econometrics,4,Stdnt Opt,Spring,ECON 3110 or ECON 3130,,,(MQR),,"Students may receive credit for only one course in the following group: ECON 3120, ECON 3125, ECON 3140","Introduction to the theory and application of econometric techniques. Emphasis is on both development of techniques and applications of econometrics to economic questions. Topics include estimation and inference in bivariate and multiple regression models, instrumental variables, regression with qualitative information, heteroskedasticity, and serial correlation. Students are expected to apply techniques through regular empirical exercises with economic data"
EDUC 5320,Program Planning in Agriculture and Education,3,Graded,Summer,,,,(SBA),,,"Organization and planning processes for public school agricultural education.  Local needs assessments, advisory committees, community-partnering, course development, sequencing instruction, professional development.  Fieldwork required"
ENGL 1131,FWS: Mastering College Reading and Writing,3,Graded,Summer,,,,,,,"What does it mean to be a ""good"" reader or a ""good"" writer in college? In each section of this course, students receive extensive guidance from their instructors in the discovery and practice of helpful methods for fully exploring and appreciating what they read as well as guidance in planning, drafting, and writing essays about what is read and discussed in class. Each section of the course focuses on a particular topic drawn from a range of fields (e.g., literature, history, film, music). Reading assignments are limited in order to allow ample time for discussion and for personal attention to student writing"
