Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ARKEO 4351,Problems in Byzantine Art,4,Stdnt Opt,Spring,,,"ARKEO 6351, ARTH 4351, ARTH 6351, CLASS 4752, CLASS 7752, MEDVL 4351, MEDVL 6351, NES 4351, NES 6351",(HA-AS),(GHB),,Seminar topics rotate each semester
ARKEO 4748,In Search of the Ancient Artist,4,Graded,,,,"ARTH 4748, ARTH 6748, CLASS 4748, CLASS 7748",,,,"Classical literature has bequeathed us the names of many celebrated Greek artists, from Pheidias, who made the colossal statue of Olympian Zeus, to Apelles, the court painter of Alexander the Great. Strikingly, very few works by these ""Old Masters"" survive in the archaeological record. This course tackles the problems that arise from the gap that exists between famous artists known to us from the ancient textual tradition and the mass of objects that survive by lesser known, often anonymous makers. How useful is literary evidence for traditional art historical practices of attribution and connoisseurship, in the case of antiquity? Is it appropriate to apply the concept of the ""artist"" (rather than ""craftsman"") to ancient material culture? What evidence is there for actual artistic production in the Greek and Roman world, and what can this tell us about ancient artists? Covering the period from Archaic Greece until the early Roman Empire, we will explore the role, status, agency, and identity of the ancient artist across a variety of media, including vase-painting, metal work, marble and bronze sculpture, and engraved gems"
ARKEO 4981,Honors Thesis Research,1-4,Sat/Unsat,"Fall, spring",admission to honors program,,,,,,Independent work under the close guidance of a faculty member
ARKEO 4982,Honors Thesis Write-Up,1-4,Sat/Unsat,"Fall, spring",,,,,,,"The student, under faculty direction, will prepare a senior thesis"
ARKEO 6000,Special Topics in Archaeology,1-4,Stdnt Opt,"Fall, spring",,,,,,,Graduate students pursue advanced topics of particular interest under the guidance of a faculty member(s)
ARKEO 6211,Ceramic Analysis for Archaeology,4,Graded,Spring,,,"ANTHR 4211, ANTHR 6211, ARKEO 4211, NES 4544, NES 6544",,,,"Ceramics are among the most ubiquitous materials in the archaeological record. From prehistory to the present, the manipulation of clay to form pottery and other synthetic objects has transformed domains of human experience from the quotidian to the consequential. This course addresses the theories and methods that equip archaeologists to make deductions about past societies on the basis of ceramic evidence. We will examine such topics as methods of organizing and classifying ceramic data, aspects of pottery production, pottery style, form, and function, techniques of instrumental analysis, and frameworks for the interpretation of pottery that allow archaeologists to arrive at some understanding of social, political, and economic lifeways. This course entails both seminar-based instruction and hands-on laboratory skills"
ARKEO 6230,Humans and Animals,4,Stdnt Opt,Spring,,,"ANTHR 3230, ANTHR 6230, ARKEO 3230",,,,"Human-animal relationships are often seen in utilitarian, especially nutritional terms. This is especially true of the analysis of animal remains from archaeological sites. It is clear, however, that animals and meat have significance far beyond their economic value. This course focuses on these non-dietary roles of animals in human societies, past and present. We will explore a broad range of issues to gain a fuller view of human relations to animals. Domestication involves not only the technical process of controlling animal movements and breeding but more crucially requires a fundamental shift in the human perception of animals and their relationship to them. Are pets domestic animals in the same sense as animals that are eaten, or does their owners' relationship with them more closely resemble that of hunters with their prey? Do wild animals mean the same thing to hunter-gatherers and farmers who hunt? We will also consider the importance of animals as wealth, as objects of sacrifice, as totems (metaphors for humans), and as symbols in art. Meat has undeniable dietary value, but the social aspect of consumption is also important. Meat can be used in the context of such behaviors as feasting and meat sharing to create, cement, and manipulate social relationships. In this seminar, we will examine these issues primarily (but not exclusively) in the context of the ethnography and archaeology of the Old World with which the instructor is most familiar, but students are encouraged to offer examples from their own areas of expertise. This course is open to students of archaeology, cultural anthropology, and other disciplines with an interest in human-animal relations"
ARKEO 6245,Across the Seas: Contacts between the Americas and the Old World Before Columbus,4,Stdnt Opt,Spring,,,"ANTHR 3245, ANTHR 6245, ARKEO 3245",,,,"This course considers the possibility of connections between the America and the Old World before the Spanish ""discovery"" not only as an empirical question, but also as an intensely controversial issue that has tested the limits of the scholarly detachment that archaeologists imagine characterizes their perspectives. We will consider the evidence for several possible episodes of interaction as well as the broader issue of how long-distance interaction can be recognized in the archaeological record.  Transoceanic contact is a common element in popular visions of the American past, but most professional archaeologists have rejected the possibility with great vehemence.  The issue provides an interesting case study in the power of orthodoxy in archaeology"
ARKEO 6351,Problems in Byzantine Art,4,Stdnt Opt,Spring,,,"ARKEO 4351, ARTH 4351, ARTH 6351, CLASS 4752, CLASS 7752, MEDVL 4351, MEDVL 6351, NES 4351, NES 6351",,,,Seminar topics rotate each semester
ARKEO 6610,Archaeology of Iraq and Its Neighbors,4,Stdnt Opt,Spring,,,"ANTHR 2010, ANTHR 6610, ARKEO 2010, NES 2610, NES 6610",(HA-AS),,,"The Near East is a land often defined by ""firsts"": the first cities, first writing, first empires. As a result, archaeology has long looked to the region for explanations of origins, particularly the origins of states and civilization. This introductory course offers an analytical survey of approximately 10,000 years of human history in the Near East, from the appearance of farming villages to the dawn of imperialism, in order to come to terms with the region's distinctive historical trajectory and legacies. Covering modern day Iraq, Turkey, Syria, Iran, and neighboring lands, the focus of this course is on past material worlds, from built spaces and landscapes, to objects and visual media. How has the study of the Near East shaped global archaeology's methods and theories?"
ARKEO 7254,Themes in Mediterranean Archaeology,4,Graded,Spring,"Some previous coursework in archaeology, Classics, Near Eastern Studies, or related fields",,"ANTHR 4254, ANTHR 7254, ARKEO 4254, ARTH 4754, ARTH 6754, CLASS 4754, CLASS 7754, NES 4654, NES 7654",,,,"This seminar provides a higher-level general introduction to, and survey of, contemporary theories, methods, and approaches in the archaeology of the Mediterranean world. Rather than focusing on a specific geographical sub-region or chronological period, this course examines and critically assesses the practice and distinctive character of Mediterranean archaeology more broadly"
ARKEO 7256,Ancient Civilizations of the Andes,4,Stdnt Opt,Spring,,,"ANTHR 3256, ANTHR 7256, ARKEO 3256, LATA 3256, LATA 7256",,,,"This course asks how anthropologists articulate the relevance of our work in theoretical and political terms by staging an encounter between three disparate strands of scholarship: anthropology of the contemporary, engaged/public anthropology, and anthropology of everyday violence and ordinary affects. Designed to bring together pre-fieldwork and post-fieldwork graduate students, this seminar functions as a laboratory for expanding existing conversations and exploring further articulations of engaged anthropology of the contemporary. Participants will reflect on how their political commitments, ethnographic and other sensibilities, and theoretical perspectives inform each other, and will invigorate their research design, writing, and analytical frameworks in light of these reflections and engagement with course texts. The course is open to students from across the disciplines"
ARKEO 8902,Master's Thesis,1-4,Sat/Unsat,Spring,,,,,,,"Students, working individually with faculty member(s), prepare a master's thesis in archaeology"
ART 1504,Introduction to Drawing in Rome,3,Stdnt Opt,"Fall, spring",,,,,,,"This course introduces students to principles and techniques of representation. Emphasis is on creating the illusion of space and form through line, the rendering of light and shade, and studies in perspective. Students have the opportunity to explore various media such as charcoal, chalk, pencil, pen, ink, and wash. Assumes no prior knowledge of drawing"
ART 1602,Introduction to Photography in Rome,3,Stdnt Opt,"Fall, spring",,,,,,,"Drawing on Rome's historic and contemporary resources for inspiration, this course introduces photography as a means to visual interpretation and authorship. It addresses concepts essential to lens based artistic practice, as well as the technical foundations of digital photography. In this course students learn about diverse approaches to image making with the camera, and develop a body of work referencing their Rome experience. The course includes lectures, critiques, studio assignments, and visits to museums, galleries, and photography studios"
ART 1909,Internship Practicum,1,Sat/Unsat,"Fall, spring, summer",,,,,,,"Students secure a professional internship with an art organization where they engage in challenging professional activity designed to assist them in experience across the breadth of art practice. The organization may be any art-related business, institution, or studio. Students are required to maintain a regular journal reflecting their engagement with the practice, submit a 5-10 page paper to the instructor summarizing the relevance of the internship experience to their professional goals and obtain an official letter from the internship sponsor confirming successful performance of internship responsibilities"
ART 2201,Painting: Introduction to Painting,4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Studies the language of painting through color, form, materials, and techniques. Aspects of traditional and modern pictorial composition are studied including proportion, space, and color theory through the representation of a variety of subjects"
ART 2301,Print Media: Introduction to Print Media,4,Stdnt Opt,"Fall, spring",,,,,,,"This is an inclusive course that offers an expanded study of traditional printmaking processes through experimental print media. Print media is a critical practice grounded in the history of all printed matter and the printed form as a social medium. Students will participate in a comprehensive range of technical and aesthetic approaches centered in a range of strategies including the art work as multiple, digital and cultural production. These issues of critical discourse will challenge traditional definitions of intaglio, lithography, relief, screen-printing, digital printmaking, and laser cutting technology"
ART 2401,Introduction to Sculpture,4,Stdnt Opt,"Fall, spring, summer",,,,,,,This course introduces students to artistic practice in three dimensions using a variety of materials and approaches. Problems require the student to address materials in terms of cultural and historical context. Assumes no prior knowledge of sculpture
ART 2503,Drawing: Introduction to Drawing,4,Stdnt Opt,"Fall, spring, or summer",,,,,,,"This foundation drawing course introduces students to a broad range of conceptual and technical approaches. It introduces traditional and nontraditional materials, and covers diverse pictorial strategies and subject matter. A significant component is exposure to art historical precedents. This course also serves as an introduction to critique techniques and to the discipline of maintaining a journal"
ART 2601,Photography: Introduction to Photography,4,Stdnt Opt,"Fall, spring, or summer",,,,,,,"This course explores camera and lens as devices that frame and translate three-dimensional space to a two-dimensional surface. Through assignments and individual investigation, students acquire a deeper understanding of visual perception and photography as medium for personal expression. This course introduces students to film-based photographic processes and assumes no prior knowledge of photography"
ART 2701,Digital Media: Introduction to Digital Media,4,Stdnt Opt,"Fall, spring",,,,,,,"This course explores the use of digital technology in contemporary art making. Students approach software programs by researching historical and contemporary art issues, with emphasis on how to differentiate between analog and digital forms. Through the investigation of the history of digital technology students will gain an understanding of digital culture and its correlation to social, aesthetic and theoretical issues. Topics explored include time-based art, network culture, image resolution, computational techniques, virtuality, and interactivity"
ART 3005,Advanced Practice,6,Graded,Spring,,,,,,,"This class will concentrate on the development, through research and material experimentation, of a studio practice informed by historical and social context. Different research and production methodologies will be encouraged to develop a practice that is critical, self-sustaining, and flexible. This course is conceived as an introduction to the concentrated studio practice developed further in the following two thesis semesters"
ART 3091,Directed Readings in Art,1-4,Stdnt Opt,"Fall, spring, summer",,,,,,,Independent reading allows a student the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the supervision of a faculty member
ART 3092,Independent Studio in Art,1-4,Stdnt Opt,"Fall, spring, summer",,,,,,,Independent studio allows a student the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the supervision of a faculty member
ART 3093,Directed Research in Art,1-4,Stdnt Opt,"Fall, spring, summer",,,,,,,Independent research allows a student the opportunity to investigate special interests that are not treated in regularly scheduled courses. The student develops a plan of study to pursue under the supervision of a faculty member
ART 3205,Painting: Materials and Processes,4,Stdnt Opt,Fall or spring,ART 2201,,,,,,This course is designed to introduce students to a selected historical legacy of material presences and their consequent poetic affect. Class activities include a series of directed painting exercises involving research into the formulation and application of traditional and non-traditional painting materials
ART 3399,Print Media: Special Topics,4,Stdnt Opt,Fall or spring,ART 2301 or permission of instructor,,,,,,Topics TBA
ART 3404,Sculpture: Installation,4,Stdnt Opt,"Fall, spring, or summer","ART 2401, or architecture design studio, or permission of instructor",,,,,,"Site-specific installations will be mediated through a variety of materials and individual and collaborative research. This course expands an awareness of traditional (welding, metal casting) and non-traditional materials (papermaking, rubber, fabric) though figurative modeling, abstract carving, and three-dimensional form and design"
ART 3699,Photography: Special Topics,4,Graded,Fall or spring,ART 2601 or permission of instructor,,,,,,Topics TBA
ART 3703,Digital Media: Projects in Time-Based Art,4,Stdnt Opt,Fall or spring,ART 2701 or permission of instructor,,,,,,"This course teaches advanced techniques for creating nonlinear moving images with digital sound. Projects include integrating key frame-based animation, layering animated text, still, and video images made with 3D software applications, field recording, and sound mixing. Emphasis will be placed on ways of integrating and manipulating time-based images and sound to make multimedia art projects and installations for public architectural environments"
ART 3902,International Professional Practice/Internship,1,Sat/Unsat,Fall or spring (fall semester only after spring 2015),,ART 3102,,,,,"Students gain practical professional experience in international cultural settings that include museums, galleries, artist studios, and public art programs. Students may work on curatorial projects, assist an artist in the studio, assist with daily gallery operation, participate in museum management, and collaborate on the daily activities of a contemporary art specialist. Students meet weekly with academic instructor and 6-8 hours per week internship placement"
ART 4002,Thesis II,6,Graded,"Fall, spring","all 3000-level studios,  ART 4100, and ART 4001",,,,,,This course is the final B.F.A. studio semester in which students develop and present an independent body of work that may take the form of an exhibition or some other project. Students will work with members of the Core Thesis Faculty to define and refine the positions formulated within each work and to foster the ability to speak about one's own work as well as the work of others. Emphasis is placed on developing strategies of productive self-criticality to inform their work both during and beyond the thesis semester
ART 6000,Graduate Seminar: Contemporary Theory and Art,3,Graded,"Fall, spring, summer",,,,,,,"Seminar exploring selected writings on current issues in the visual arts. Designed to introduce graduate students to several approaches to critical inquiry and analysis of contemporary artistic practice. Topics vary but may include related issues in areas such as critical theory, identity politics, institutional frames, sustainability, urbanization, and globalization"
ART 7002,Graduate Studio II,9,Graded,Spring,,,,,,,"Course instructor is the chair of student's Special Committee. Students are responsible, under faculty direction, for planning their own projects and selecting the media in which they work. All members of the faculty are available for individual consultation"
ART 8002,Graduate Studio IV,9,Stdnt Opt,Spring,,,,,,,"Course instructor is the chair of student's Special Committee. Students are responsible, under faculty direction, for planning their own projects and selecting the media in which they work. All members of the faculty are available for individual consultation"
ARTH 1152,FWS: Indelible Marks: Global Artistic Exchange in the Italian Renaissance,3,Graded,,,,,,,,No description available
ARTH 1153,FWS: Archaeology and Photography,3,Graded,,,,,,,,No description available
ARTH 1154,FWS: The Tourist’s Gaze,3,Graded,,,,,,,,No description available
ARTH 2000,Introduction to Visual Studies,4,Stdnt Opt,Spring,,,"AMST 2000, COML 2000, VISST 2000",(LA-AS),,,"This course will introduce you to the field of Visual Studies.  Visual Studies seeks to define and improve our visual relationship to nature and culture after the modern surge in technology and knowledge.  Our field contains objects, images, and problems that lie beyond the fine art boundaries of Art History and the methodological boundaries of experimental science, yet is grown using seeds from both academic cultures.  If you see yourself as a ""visual person"" and want to explore your interests within both science and art, then this is the course for you.  You will learn the physical and legal limits of human, animal, and machine vision, how knowledge and power gets into images, how spectacle drives the economy, and savvy techniques of analysis that will help you deliver fresh perspectives to whatever course of study you follow"
ARTH 2019,Thinking Surrealisms,4,Stdnt Opt,Spring,,,"COML 2200, ROMS 2200, VISST 2190",(LA-AS),,,"Borrowing its title from a formulation of Marxist philosopher Ernst Bloch, and beginning from the ""forays of demoralization"" instigated by the Dadas, who bequeathed to surrealism the precious gift of unreconciliation to the given, this course ranges over several surrealist moments: the inception of surrealist precept and practice in Paris in the mid-1920s;  the explicitly anti-fascist political phase of the 1930s and 40s; the supplementation of Parisian surrealism by Caribbean, Mexican, African American, Quebecois, and Mauritian writers and artists; the reflections of and on surrealism by Bloch, Walter Benjamin, and Theodor W. Adorno; the relations of surrealism to the Situationist International.  Throughout, the course will ask what the proliferation of ""thinking surrealisms"" meant to the culture and politics of modernity.  All readings in English"
ARTH 2101,Indigenous Ingenuities as Living Networks,3,Graded,Spring,,,"AIS 2100, AMST 2108",(CA-AS),(HB),,"This course explores Haudenosaunee (Iroquois) knowledge and its application across the disciplines and through time. In particular, it offers a glimpse into Cornell's local indigenous culture through Haudenosaunee understanding of themselves as a unique people, maintaining traditional teachings and fulfilling ancient responsibilities in the world. Students will engage multiple primary sources including: art, archives, material and expressive culture and interact with Haudenosaunee knowledge holders, intellectuals, and elders"
ARTH 2200,Introduction to Art History: The Classical World in 24 Objects,4,Stdnt Opt,Spring,,,"ARKEO 2700, CLASS 2700",(HA-AS),(HB),,"Why did the Gorgon turn people into stone? Did Cleopatra really have such a big nose? Did the Romans make wax death masks? Should the British Museum return the Parthenon Marbles to Greece? Come and explore all these questions and more in ""An Introduction to the Ancient World in 24 Objects"". Each class will focus on a single artefact, showing how it is exemplary of key trends and historical moments in Greek and Roman culture, from the temples of ancient Athens to the necropoleis of Roman Egypt and the rainy outposts of Hadrian's Wall. In addition to the history of Greco-Roman art in antiquity, we will explore the influence of Classical art on later Western culture. While focusing on major monuments from Classical antiquity in class, we will also examine Cornell's collection of plaster casts, ancient objects in the Johnson Museum, and the Greek and Roman collections in the Metropolitan Museum of Art in New York"
ARTH 2600,Introduction to Art History: The Modern Era,4,Stdnt Opt,Spring,,,,(CA-AS),,,"Considers modern art in a historical and cultural context, from painting associated with the French Revolution through American pop art. The emphasis is on major movements and artists: Neo-Classicism (David), Romanticism (Delacroix), Realism (Courbet), Impressionism (Monet), Post-Impressionism (Van Gogh), Cubism (Picasso), Fauvism (Matisse), Surrealism (Miro), Abstract Expressionism (Pollock), and Pop Art (Warhol). Different critical approaches are examined"
ARTH 3010,Photography and the American Dream,4,GradeNoAud,Fall,,,"AMST 3010, VISST 3010",(CA-AS),,,Who are 'the poor' in the United States? Who are the largest recipients of federal welfare and entitlement spending? Why is there an unprecedented simultaneous increase in wealth and poverty in the United States at this point in its history? What role does photography play in our understanding and misunderstanding of poverty in 'the greatest country in the world?' In this course we will explore the perceptions of poverty in the United States through three major American newspapers
ARTH 3440,"Leonardo, Michelangelo, and Raphael, and their World",4,Stdnt Opt,Spring,,,VISST 3443,(HA-AS),(HB),,"Leonardo, Michelangelo, and Raphael transformed the art of their time. Leonardo was an extraordinary thinker, scientist, and engineer as well as artist. Michelangelo invented grandiose projects for ambitious patrons and created a novel visual language with parallels to his poetry, and in his later years, profoundly spiritual images. Raphael, the consummate court artist, antiquarian, and archaeologist, produced a new classical style. Leonardo and Michelangelo pioneered new approaches to the study and representation of the human body. They deployed wit and humor and reinvented the grotesque from ancient art, and all influenced the proliferation of erotic art. Biographies presented them as geniuses, leading the Florentine sculptor Cellini to model himself in his autobiography on a larger-than-life Michelangelo. Florentine painters and sculptors grappled with Michelangelo's enormous inventiveness. We will also examine prints in the Johnson Museum after Michelangelo and Raphael, and consider recent attributions of new discoveries to them"
ARTH 3510,African Art and Culture,4,Stdnt Opt,Spring,,,ASRC 3501,(CA-AS),(GB),,"This course is a survey of the visual art and material cultural traditions of sub-Saharan Africa. It aims at investigating the different forms of visual artistic traditions in relation to their historical and socio-cultural context. The symbolism and complexity of traditional African art will be explored through the analysis of myth, ritual and cosmology. In-depth analysis of particular African societies will be used to examine the relationship of the arts to indigenous concepts of time, space, color, form and socio-political order. New and contemporary art forms associated with major socio-economic changes and processes of assimilation and acculturation will also be explored. These include tourist art, popular art, and elite art"
ARTH 3600,Contemporary Art: 1960-Present,4,Stdnt Opt,Spring,ARTH 2600 or equivalent exposure to modern art,,VISST 3600,(CA-AS),,,"This course discusses new art practices since the 1960s. Although numerous artistic experiments took place during the first half of the twentieth century, it was with the declining importance of modernist painting and sculpture by the late 1950s that newer modes of artistic practice became established. The course will explore the rise of Fluxus, Minimalism, Conceptualism, Land Art, Video and Performance, Postmodernism, and Postcolonialism. These practices are situated in relation to intellectual and social movements since the 1960s, including counterculture, feminism, race, ecology, institutional critique, and globalization. This course focuses primarily on Western European and North American art, but also incorporates selected global developments"
ARTH 3765,The Spectacular Fin-de-siecle,4,Stdnt Opt,Spring,,,"FREN 3765, VISST 3765",(LA-AS),(HB),,"This course traces the exchanges between spectacular entertainments and avant-garde art that shaped late nineteenth-century European visual culture, and gave rise to collective spectatorship transgressing anarchist, bohemian, and bourgeois boundaries. We begin with politically-charged Montmartre cabarets—Le Chat Noir, Moulin Rouge—where shadow theater, acrobats, and quadrille dancers inspired the street posters of Toulouse-Lautrec, Steinlin, and Vallotton. We follow their influence to James Ensor's Ostend carnivals and Les XX (The Twenty), the painters' coalition dedicated to the Belgian Workers Party, and then look at fin-de-siècle print culture through Redon's haunting ""noirs,"" lithographic albums inspired by Poe's tales of horror. We consider the Pont Aven Symbolists' turn from material to dream worlds visualized through stained glass and medieval tapestry; the close ties between Neo-impressionist painters and anarchist art critics; the Nabis (Prophets) pre-cinematic crowd scenes and the Lumière Brothers; and why the Nabis Vuillard and Bonnard abandoned their easels for costume and set design at the Théâtre d'Art. We consider the 1889 exposition universelle and the pavilions that fueled mass colonial fantasies and Gauguin's departure for Tahiti. Woven throughout are larger performances of decadence, crowds, and hysteria as modernity, and tensions between industrial life and utopic longing that led Symbolists to read Monet's Giverny grainstacks series as cosmic orbs, ""the terrestrial life of the globe and the course of earth through space."" We will see the epoch illumined by marvel—electric lighting, phantasmagoria, Jules Verne's voyages, and Méliès' enchanted cinema"
ARTH 3820,Introduction to the Arts of Japan,4,Stdnt Opt,Spring,,,ASIAN 3381,(LA-AS),(GHB),,"As an island nation east of the Asian continent, Japan developed a unique culture that reflects both continental and indigenous characteristics. This course examines pre- and post-contact with continental culture and the process of artistic acculturation and assimilation in successive periods of Japanese art history"
ARTH 4171,19th Century Art and Culture,4,Graded,"Fall, spring",,,,(CA-AS),(HB),,"An examination and analysis of the major trends in art from Neoclassicism and Romanticism through Post Impressionism and the dawn of the twentieth century. Lectures and readings will concentrate on the historical context of great masterpieces by seminal artists. The class will investigate the imagery and theoretical foundation of nineteenth-century European and American art using a selection of appropriate methodological approaches. Major figures to be discussed include David, Copley, Goya, Delacroix, Courbet, Cole, Manet, Morisot, Monet, Degas, Cassatt, Sargent, Eakins, Homer, Rodin, Van Gogh, Gauguin, Cezanne, and Toulouse-Lautrec. Part of each class will be devoted to discussions of the readings. Two classes will be held in the National Gallery of Art at times and dates to be determined. Exams, a term paper, and class participation will be used for evaluative purposes"
ARTH 4351,Problems in Byzantine Art,4,Stdnt Opt,Spring,,,"ARKEO 4351, ARKEO 6351, ARTH 6351, CLASS 4752, CLASS 7752, MEDVL 4351, MEDVL 6351, NES 4351, NES 6351",(HA-AS),(GHB),,Seminar topics rotate each semester
ARTH 4577,Counter-Time: Anachronism and Obsolescence in Contemporary Art,4,Stdnt Opt,Spring,,,"COML 4006, SHUM 4507, VISST 4577",,,,"The aim of this course is to present a map of theories and artistic strategies in order to better understand the validity of the anachronism and obsolescence in today's culture. During recent years, artists have started to work incorporating technologies, iconographies, references and elements that do not belong to the present timeline. Obsolescence in particular is used as a master strategy to display the alteration of temporality. A whole host of theorists and art historians also have used anachronism as a methodological tool and have advocated for an anachronistic interpretation of contemporary art. Theorists to include: Bloch, Benjamin, Didi-Huberman, Bal, Nagel, Terry Smith, Moxey, Rancière and Negri. Artists to include: Tacita Dean, Stan Douglas, Zoe Leonard, Rodney Graham, Warren Neidich, Matthew Buckingham, Anri Sala, Peter Forgacs, and Francesc Torres"
ARTH 4604,Rembrandt and Vermeer: New Takes on Old Masters,4,Stdnt Opt,Spring,,,"ARTH 6604, VISST 4604",(CA-AS),(HB),,"This course evaluates the immense popularity of 17th-century Dutch artists Rembrandt and Vermeer. Together these two great exponents of the Golden Age span three-quarters of their century, from the forward-looking nature of Rembrandt's oeuvre to the retrospective cast of Vermeer's. Moreover their oeuvres—one impressively large and the other equally small—exhibit startling divergent interests in the issues of visuality and representation. From their headquarters in Amsterdam and Delft, respectively, they develop contrasting studio practices and relations with the market, and explore different subjects and mediums. Topics will include: investigations of the uses of light; methods of self-representation; depictions of women and the domestic sphere; Rembrandt's experiments in etching and Vermeer's with the camera obscura and opticality; and their histories of reception, including the consequential results of the Rembrandt Research Project. We will also take advantage of the Johnson Museum Dutch painting and print collections, and the collections of the Frick and Met in NYC"
ARTH 4642,African Aesthetics,4,Stdnt Opt,Spring,,,"ARTH 6506, ASRC 4406, ASRC 6506",(CA-AS),(GB),,"The goal of this course is to investigate in-depth the principles of aesthetics and philosophy of African visual arts. The course will offer a critical survey of the different writings and the growing body of research on this relatively new area of inquiry. The objectives of the course are to review how African aesthetics has been studied to date, to provide a critical analysis of the different approaches to the subject and related issues, and to suggest future direction of research. In-depth analysis of particular African concept of time, space, color, form and socio-political order. In addition, issues related to African aesthetics and arts such as style, gender, class and social change will also be explored"
ARTH 4748,In Search of the Ancient Artist,4,Graded,,,,"ARKEO 4748, ARTH 6748, CLASS 4748, CLASS 7748",,,,"Classical literature has bequeathed us the names of many celebrated Greek artists, from Pheidias, who made the colossal statue of Olympian Zeus, to Apelles, the court painter of Alexander the Great. Strikingly, very few works by these ""Old Masters"" survive in the archaeological record. This course tackles the problems that arise from the gap that exists between famous artists known to us from the ancient textual tradition and the mass of objects that survive by lesser known, often anonymous makers. How useful is literary evidence for traditional art historical practices of attribution and connoisseurship, in the case of antiquity? Is it appropriate to apply the concept of the ""artist"" (rather than ""craftsman"") to ancient material culture? What evidence is there for actual artistic production in the Greek and Roman world, and what can this tell us about ancient artists? Covering the period from Archaic Greece until the early Roman Empire, we will explore the role, status, agency, and identity of the ancient artist across a variety of media, including vase-painting, metal work, marble and bronze sculpture, and engraved gems"
ARTH 4754,Themes in Mediterranean Archaeology,4,Graded,Spring,"Some previous coursework in archaeology, Classics, Near Eastern Studies, or related fields",,"ANTHR 4254, ANTHR 7254, ARKEO 4254, ARKEO 7254, ARTH 6754, CLASS 4754, CLASS 7754, NES 4654, NES 7654",(HA-AS),(HB),,"This seminar provides a higher-level general introduction to, and survey of, contemporary theories, methods, and approaches in the archaeology of the Mediterranean world. Rather than focusing on a specific geographical sub-region or chronological period, this course examines and critically assesses the practice and distinctive character of Mediterranean archaeology more broadly. The course is intended for senior undergraduates with some previous background in archaeology, Classics, Near Eastern Studies, or related fields"
ARTH 4761,Art and Social Histories,4,GradeNoAud,"Fall, spring",,,"AMST 4306, AMST 6761, ARTH 6761, VISST 4761",(CA-AS),,,Seminar topics rotate each semester
ARTH 4816,Modern Chinese Art,4,GradeNoAud,Spring,,,"ARTH 6816, ASIAN 4473, ASIAN 6673",(HA-AS),(GB),,"China, a cultural giant of East Asia, made a passive entrance into modernity. With the advent of Western and American colonialism and imperialism, coupled with recent successes in westernization by the Japanese, Chinese artists had to redefine their roles as well as their visions. This turmoil bore witness to a vibrant beginning in modern Chinese art. Interactions between the Chinese themselves, and Chinese interactions with foreigners in the major cities of Shanghai and Beijing, fostered new directions in Chinese art and helped shape western visions of Chinese art history. Issues covered include: Chinese debates on western influence--their theoretical foundations and rationales; New visions for the future of Chinese art in the late 19th and early 20th centuries; Pluralistic approaches and arguments on ""Chinese identity"" in the modern era; Collecting art and the vision of history; The identity of traditional literati painters in the modern era-their roles, artworks, and deeds; Foreigners in China-the formation of major European collections of Chinese art, and the formation of ""Chinese art history"" in the West"
ARTH 4992,Independent Study,1-4,Graded,Spring,,,,,,,"Individual investigation and discussion of special topics not covered in the regular course offerings, by arrangement with a member of the department"
ARTH 4998,Honors Work I,4,Multi-Term,"Fall, spring",,,,,,,No description available
ARTH 4999,Honors Work II,4,Graded,"Fall, spring",ARTH 4998,,,,,,The student under faculty direction prepares a senior thesis
ARTH 5992,Supervised Reading,1-4,Stdnt Opt,Spring,,,,,,,"Individual investigation and discussion of special topics not covered in the regular course offerings, by arrangement with a member of the department"
ARTH 5994,Supervised Study,1-4,Stdnt Opt,Spring,,,,,,,"Individual investigation and discussion of special topics not covered in the regular course offerings, by arrangement with a member of the department"
ARTH 6351,Problems in Byzantine Art,4,Stdnt Opt,Spring,,,"ARKEO 4351, ARKEO 6351, ARTH 4351, CLASS 4752, CLASS 7752, MEDVL 4351, MEDVL 6351, NES 4351, NES 6351",,,,Seminar topics rotate each semester
ARTH 6506,African Aesthetics,4,Graded,Spring,,,"ARTH 4642, ASRC 4406, ASRC 6506",,,,"The goal of this course is to investigate in-depth the principles of aesthetics and philosophy of African visual arts. The course will offer a critical survey of the different writings and the growing body of research on this relatively new area of inquiry. The objectives of the course are to review how African aesthetics has been studied to date, to provide a critical analysis of the different approaches to the subject and related issues, and to suggest future direction of research. In-depth analysis of particular African concept of time, space, color, form and socio-political order. In addition, issues related to African aesthetics and arts such as style, gender, class and social change will also be explored"
