Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
CLASS 2661,Ancient Philosophy,4,Stdnt Opt,Fall,,,PHIL 2200,(KCM-AS),(HB),,"An introductory survey of ancient Greek philosophy from the so-called Presocratics (6th century BCE) through the Hellenistic period (1st century BCE) with special emphasis on the thought of Socrates, Plato, and Aristotle"
CLASS 2682,History of Rome II,4,Stdnt Opt,Fall,,,HIST 2671,(HA-AS),(HB),,"This course will examine the history of the Roman Empire from the beginnings of monarchy at Rome in the first century BCE to the fall of the Western Empire in the fifth century (476 CE). We will consider the creation and development of the imperial regime; explore military, social, and religious challenges to the hegemony of the Roman state; discuss the unity and diversity of Roman imperial culture; and try to understand the transformations of Roman society and culture down to the middle of the fifth century CE. Open to all, no prior knowledge needed"
CLASS 2711,Archaeology of the Roman world: Italy and the West,4,Graded,Fall,,,"ARKEO 2711, ARTH 2711",(HA-AS),(HB),,"The Roman period has given us a density of archaeological remains that remains unsurpassed in world history, and these have been studied since the very birth of archaeology. As a result, Roman archaeology allows us to explore questions that historians and archaeologists of other periods often cannot. Within this rich body of archaeological evidence, this course will focus on key themes and material for the Roman period in Italy and the Western provinces (especially Gaul and Britain). Central topics include imperialism, urbanism, economy, and social life. What was the archaeological imprint of conquest? How did goods travel around such a wide geographical expanse? What images did people in Britain have of the emperor? We will investigate particular types of evidence, from public monuments over ceramic amphorae to the road system. And we will explore methodological issues, such as what archaeological evidence can tell us, or how to introduce protagonists other than emperors and armies in our reconstructions of the Roman world. Throughout the course, we will question whether the modern world is a productive and valid parallel for archaeological study of the Roman world"
CLASS 2802,Classical Tradition,4,Graded,Fall,,,,(HA-AS),(HB),,"Greece and Rome left behind a cultural legacy that still shapes the artistic, literary, scientific, and legal aspects of the world we live in today. This course traces those continuities of influence, while simultaneously tracking how they were transformed by later societies to fit their own cultural, intellectual, and technological circumstances. Readings that illuminate the adaptations and reconfigurations of Classical culture will be focused on a different theme each year"
CLASS 3391,"Independent Study in Sanskrit, Undergraduate Level",1-4,Stdnt Opt,"Fall, spring",,,,,,,To be taken only in exceptional circumstances. Must be arranged by the student with his or her advisor and the faculty member who has agreed to direct the study. To be approved by the DUS
CLASS 3395,Advanced Sanskrit I,4,GradeNoAud,Fall,two years study of Sanskrit or equivalent,,SANSK 3301,,(GB),,Selected readings in Sanskrit literary and philosophical texts
CLASS 3645,The Tragic Theatre,4,Stdnt Opt,Fall,,,"COML 3440, PMA 3724",(LA-AS),(HB),,"Tragedy and its audiences from ancient Greece to modern theater and film. Topics: origins of theatrical conventions; Shakespeare and Seneca; tragedy in modern theater and film. Works studied will include: Aeschylus' Agamemnon; Sophocles' Oedipus Tyrannus, Philoctetes; Euripides' Alcestis, Helen, Iphigeneia in Aulis, Orestes; Seneca's Thyestes, Trojan Women; Shakespeare's Julius Caesar, Titus Andronicus, Othello; Strindberg's The Father; Durrenmatt's The Visit; Bergman's Seventh Seal; Cacoyannis' Iphigeneia"
CLASS 3669,Plato,4,Stdnt Opt,Fall,at least one philosophy course at 2000 level or above; or permission of instructor,,PHIL 3202,(KCM-AS),(HB),,"We will study several of Plato's major dialogues, including the Apology, the Meno, Phaedo, and Republic. Topics include knowledge and reality; morality and happiness; and the nature of the soul"
CLASS 3686,"Independent Study in Classical Civilization, Undergraduate Level",1-4,Stdnt Opt,"Fall, spring",,,,,,,May be taken upon completion of one semester of work at the 3000-level. To be taken only in exceptional circumstances. Must be arranged by the student with his or her advisor and the faculty member who has agreed to direct the study. To be approved by the DUS
CLASS 3739,Archaeology of Ancient Greek Religion,4,Graded,Fall,,,"ANTHR 3839, ARKEO 3839, RELST 3739",(CA-AS),(HB),,"What is ""religion,"" and how can we use material culture to investigate ancient beliefs and rituals? This course (1) explores major themes and problems in the archaeology of ancient Greek religion, and (2) compares and critiques selected theoretical and methodological approaches to the ""archaeology of cult"" more generally. Students will examine ritual artifacts, cult sites, and other aspects of religious material culture, as well as primary textual sources (in translation)"
CLASS 3741,Greco-Roman Art from Alexander to Augustus (c.350 BC - AD 20),4,Stdnt Opt,Fall,,,ARTH 3741,(CA-AS),(HB),,"This course explores the visual arts of the Mediterranean region from the court of Alexander the Great to the principate of Augustus, the first Roman emperor. During the first half of the semester we will explore the civic, domestic and religious uses of sculpture, painting, architecture, and other media in major settlements of the Hellenistic world such as Alexandria, Pergamon and Rhodes, focusing on the third to first centuries BCE. In the second half of the semester, we will turn to the rise of the Roman empire and the relationship between native Italian artistic traditions and those of the Hellenized Mediterranean, as Republican Rome drew influences (and booty) from its conquered territories. Throughout the course we will examine visual images alongside relevant literary and archaeological material, emphasizing the role of the visual arts within broader aesthetic, intellectual and political trends"
CLASS 3746,Art of Late Antiquity,4,Stdnt Opt,Fall,,,"ARKEO 3226, ARKEO 6226, ARTH 3226, ARTH 6226, MEDVL 3226, NES 3226, RELST 3226, VISST 3226",(LA-AS),(HB),,"A survey of the art and architecture of the later Roman Empire, from the reign of Trajan to the reign of Justinian I. Topics to be considered include: the impact of Christianity on the functions and appearance of art and the emergence of distinctly Christian architectural types; the concepts of ""classicism"" and ""abstraction"" and their utility in understanding stylistic change in late antiquity; and the development of monumental vaulted architecture from the Markets of Trajan to the Hagia Sophia"
CLASS 3750,Introduction to Dendrochronology,4,Graded,Fall,,,"ARKEO 3090, ARKEO 6755, ARTH 3250, CLASS 6755, MEDVL 3750",(HA-AS),(HB),,"Introduction and training in dendrochronology and its application to archaeology, art history, and environment through participation in a research project dating ancient to modern tree-ring samples especially from the Mediterranean. Supervised reading and laboratory/project work. A possibility exists for summer fieldwork in the Mediterranean"
CLASS 4662,Topics in Ancient Philosophy,4,Stdnt Opt,Fall,,,"CLASS 7173, PHIL 4200, PHIL 6200",(KCM-AS),(HB),,Advanced discussion of topics in ancient philosophy
CLASS 4721,Honors: Senior Essay I,4,Multi-Term,"Fall, spring",,,,,,,"See ""Honors"" under Classics front matter"
CLASS 6737,Graduate Introduction to Greek and Roman Archaeology,4,Graded,Fall,,,ARKEO 6737,,,,This course provides an introduction to ancient Greek and Roman archaeology for graduate students and advanced undergraduates. Second-year PhD students in the Classical Archaeology track may use this course as partial preparation for the Q examination
CLASS 6755,Archaeological Dendrochronology,4,Graded,Fall,,,"ARKEO 3090, ARKEO 6755, ARTH 3250, CLASS 3750, MEDVL 3750",,,,An introduction to the field of Dendrochronology and associated topics with an emphasis on their applications in the field of archaeology and related heritage-buildings fields. Course aimed at graduate level with a focus on critique of scholarship in the field and work on a project as part of the course
CLASS 7173,Topics in Ancient Philosophy,4,Stdnt Opt,Fall,,,"CLASS 4662, PHIL 4200, PHIL 6200",,,,Advanced discussion of topics in ancient philosophy
CLASS 7345,Graduate TA Training,1,Sat/Unsat,"Fall, spring",,,,,,,Pedagogical instruction and course coordination. Requirement for all graduate student teachers of LATIN 1201-LATIN 1202 and first-year writing seminars
CLASS 7682,Topics in Ancient History,4,Stdnt Opt,Fall,,,"HIST 6300, NES 6642",,,,"Topic: The History of the Later Roman Empire (284-641). The seminar's purpose is to provide a general introduction to problems and methods, with a strong emphasis on reading and using primary sources"
CLASS 7950,Independent Study in Sanskrit,1-4,Stdnt Opt,"Fall, spring",,,,,,,Independent study for graduate students only
CLASS 7960,Independent Study in Classical Studies,1-4,Stdnt Opt,"Fall, spring",,,,,,,Independent study for graduate students only
COGST 1111,Making a Difference by Design,3,Stdnt Opt,"Fall, summer",,,DEA 1110,,,,"This course focuses on how leaders in a variety of fields use design as a social change agent.  It interweaves theories of leadership and creative problem-solving through case study examinations of a wide range of design innovations in communication, business, education, medicine, human development, history and ecology. Students learn how design affects their daily lives from the person to the planet.  Additional topics include nurturing creativity, visual communications, values-led entrepreneurship, and designing across cultures"
COGST 2230,Introduction to Biopsychology,3,Stdnt Opt,"Fall, summer (six-week session)",,,PSYCH 2230,(PBSS-AS),," due to an overlap in content, students may receive credit for only one course in the following group: BIONB 2220, COGST 2230, PSYCH 2230","Introduction to psychology from a biological perspective, which focuses on brain mechanisms of behavior. Topics include the structure and function of the nervous system, physiological approaches to understanding behavior, hormones and behavior, biological bases of sensation and perception, learning and memory, cognition, emotion, and communication"
COGST 2264,"Language, Mind, and Brain",3,Stdnt Opt,Fall,,,LING 2264,(KCM-AS),,,"An introduction to neurolinguistics, this course surveys topics such as aphasia, hemispheric lateralization and speech comprehension as they are studied via neuroimaging, intracranial recording and other methods. A key focus is the relationship between these data, linguistic theories, and more general conceptions of the mind. Appropriate for students from any major"
COGST 3300,Introduction to Computational Neuroscience,3,Stdnt Opt,Fall,BIONB 2220 or permission of instructor,,"BIONB 3300, BME 3300, COGST 3300, PSYCH 3300",(PBS-AS),,,"Covers the basic ideas and techniques involved in computational neuroscience. Surveys diverse topics, including neural dynamics of small networks of cells, neural coding, learning in neural networks and in brain structures, memory models of the hippocampus, sensory coding, and others"
COGST 3370,Language Development,4,Stdnt Opt,Fall,"at least one course in developmental psychology, cognitive psychology, cognitive development, or linguistics, neurobiology, biology, or linguistics",,"HD 3370, LING 4436, PSYCH 4360",(KCM-AS),,,"Surveys basic issues, methods, and research in the study of first-language acquisition. Considers major theoretical positions in the field in the light of experimental studies in first-language acquisition of phonology, syntax, and semantics from infancy on. The fundamental issues of relationships between language and thought are discussed, as are the fundamental linguistic issues of ""Universal Grammar"" and the biological foundations for language acquisition. The acquisition of communication systems in nonhuman species such as chimpanzees is addressed, but major emphasis is on the child"
COGST 3420,"Human Perception: Application to Computer Graphics, Art, and Visual Display",3-4,Stdnt Opt,Fall,PSYCH 2050 is highly recommended,,"PSYCH 3420, PSYCH 6420, VISST 3342",(KCM-AS),,,"Our present technology allows us to transmit and display information through a variety of media. To make the most of these media channels, it is important to consider the limitations and abilities of the human observer. The course considers a number of applied aspects of human perception with an emphasis on the display of visual information. Topics include ""three-dimensional"" display systems, color theory, spatial and temporal limitations of the visual systems, attempts at subliminal communication, and ""visual"" effects in film and television"
COGST 4260,Cognitive Behavioral Ecology,4,Stdnt Opt,Fall,a course in evolution is strongly recommended,,"PSYCH 4260, PSYCH 6260",(PBSS-AS),,,"Focusses on the ecology and evolution of the neuronal processes concerned with the acquisition, retention, and use of information. We will discuss the potential for natural selection to shape cognitive traits, the ways in which these influences can be studied, and the observable consequences of this process"
COGST 4270,Evolution of Language,3,Stdnt Opt,Fall,any one course in psychology or human development,,PSYCH 4270,,,,"Seminar surveying a cross-section of modern theories, methods, and research pertaining to the origin and evolution of language. Considers evidence from psychology, the cognitive neurosciences, comparative psychology, and computational modeling of evolutionary processes. Topics for discussion may include: What does the fossil record tell us about language evolution? What can we learn from comparative perspectives on neurobiology and behavior? Can apes really learn language? Did language come about through natural selection? What were the potential preadaptations for language? What is the relationship between phylogeny and ontogeny?"
COGST 4310,Topics in Cognitive Science,4,Graded,"Fall, spring",COGST 3140 or PSYCH 3140 or permission of instructor,,"BIONB 4330, LING 4310, PSYCH 4320",,,,A course examining the core disciplines of cognitive science using varied themes from semester to semester
COGST 4350,"Mind, Self, and Emotion",3,Graded,Fall,HD 1150 or HD 1170 or PSYCH 1101,,"AAS 4310, COGST 6390, HD 4310, HD 6390",(SBA-AS),,,"Offered to students who are currently conducting research or planning to do research in the near future on one of the three topics-memory, self, or emotion. The course examines current data and theories concerning the topics from a variety of perspectives and at multiple levels of analysis, particularly focusing on the interconnections among these fields of inquiry. The ""scale of observation"" is viewed as occurring within the person (brain mechanisms, including genetics), at the level of the person (content-goals, beliefs, desires, etc.), and between persons (relationships and group interaction-including culture)"
COGST 4700,Undergraduate Research in Cognitive Science,1-4,Stdnt Opt,"Fall, spring",,,,,,,"Experience in planning, conducting, and reporting independent laboratory, field, and/or library research in an interdisciplinary area relevant to Cognitive Science"
COGST 4710,Cognitive Science Research Workshop,0-4,Stdnt Opt,"Fall, spring","enrollment in an independent research course either in Cognitive Science (e.g.,COGST 4700) or in a related department or in honors thesis research in one of the departments relevant to Cognitive Science",,,,,,"Provides a research workshop in which undergraduate students who are engaged in research in a particular area relevant to cognitive science can meet across disciplines to learn and practice the essentials of research using interdisciplinary approaches. In this workshop, students critique and discuss the existing literature in a field of inquiry, individual students present their research designs, methods, and results from their independent research studies, debate the interpretation of their research results, and participate in the generation of new research hypotheses and designs, in a peer group of other undergraduate students involved in related research"
COGST 4740,Natural Language Processing,4,Stdnt Opt,Fall,CS 2110,,"CS 4740, CS 5740, LING 4474",,,,"Computationally oriented introduction to natural language processing, the goal of which is to enable computers to use human languages as input, output, or both. Possible topics include parsing, grammar induction, information retrieval, and machine translation"
COGST 6390,"Mind, Self, and Emotion Research Seminar",3,Stdnt Opt,Fall,,,"AAS 4310, COGST 4350, HD 4310, HD 6390",,,,"This research seminar is offered to graduate students who are currently conducting research or planning to do research in the near future on any of the three topics – autobiographical memory, self, and emotion. We focus on a special topic each time to reflect the most recent development in an area of research. We examine current data and theories concerning the topic from a variety of perspectives and at multiple levels of analysis, particularly focusing on the interconnections among these fields of inquiry. The ""scale of observation"" is viewed as occurring within the person (brain mechanisms, including genetics), at the level of the person (content--goals, beliefs, desires, etc.), and between persons (relationships, and group interaction--including culture). Students will attend HD 4310. Additional class time will be scheduled later to accommodate students' schedules"
COLLS 3970,Independent Study - Senior Project,1-4,Stdnt Opt,"Fall, spring",,,,,,,Topic and credit hours as arranged between faculty and student. A copy of the proposal must be sent to the College Scholar Program at as_csp@cornell.edu
COLLS 4990,Honors Research I,4,Multi-Term,"Fall, spring",Two approved College Scholar seminars,,,,,,COLLS 4990 is the first part of the year-long thesis course in the College Scholar Program. Students submit their completed proposals to as_csp@cornell.edu by the add deadline in their penultimate semester. COLLS 4990 is added to the students' schedules once the project proposed has been approved
COLLS 4991,Honors Research II,4,Graded,"Fall, spring",COLLS 4990,,,,,,COLLS 4991 is the second part of the year-long thesis course in the College Scholar Program. A full draft of the thesis is due to the student's committee by March 15 to allow ample time for feedback and revisions. All students enrolled in COLLS 4991 present their findings at an event in April (exact dates TBD)
COML 1109,FWS: Writing Across Cultures,3,Graded,"Fall, spring",,,,,,,"Matches the first track in our major, Comparative Literary Studies. This course rubric deals with literary works from different cultures or historical periods. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructions and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
COML 1126,FWS: Comparative Arts and Media,3,Graded,"Fall, spring",,,,,,,"Matches the second track in our major, Literary, Visual, and Media Studies.  This course rubric deals with courses that compare literature to film, video, performance, and other arts. Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructions and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
COML 1133,FWS: Studies in Literary Theory,3,Graded,"Fall, spring",,,,,,,"This course rubric deals with courses that focus on philosophical themes and texts.  Consult the John. S. Knight Writing Seminar Program brochure for current year offerings, instructions and section descriptions: http://www.arts.cornell.edu/knight_institute/fws/fws.htm"
COML 2006,Punk Culture: The Aesthetics and Politics of Refusal,4,Stdnt Opt,Fall,,,"AMST 2006, ENGL 2906, MUSIC 2006",(CA-AS),,,"Punk Culture--comprised of music, fashion, literature, and visual arts--represents a complex critical stance of resistance and refusal that coalesced at a particular historical moment in the mid-1970s, and continues to be invoked, revived, and revised. In this course we will explore punk's origins in New York and London, U.S. punk's regional differences (the New York scene's connection to the art and literary worlds, Southern California's skate and surf culture, etc.), its key movements (hardcore, straight edge, riot grrrl, crust, queercore), its race, class and gender relations, and its ongoing influence on global youth culture. We will read, listen, and examine a variety of visual media to analyze how punk draws from and alters previous aesthetic and political movements"
COML 2030,Introduction to Comparative Literature,4,Stdnt Opt,"Fall, spring",,,,(LA-AS),,,"Spring: Take your love for literature into uncharted waters. ""Introduction to Comparative Literature"" journeys beyond national and disciplinary borders to explore the far-reaching implications of our increasingly globalized world. In this survey of the field, you'll be exposed to the cutting-edge of current themes and debates in comparative literature. Exploring a range of texts from across the globe, we'll read authors including Ovid, Aimé Césaire, Jorge Luis Borges, Franz Kafka, Gloria Anzaldua, J.M. Coetzee, Yoko Tawada and Kazuo Ishiguro. Punctuated by special guest lectures by innovative scholars in the field, this course will expose you to a wide array of topics such as: postcolonial literature, translation, animal studies, digital humanities, public humanities, ecocriticism, and media studies.  Students will emerge from this course with new awareness of global cultural expression and with practice in critical reading and writing"
COML 2230,The Comic Theater,3,Stdnt Opt,Fall,,,"CLASS 2651, PMA 2635",(LA-AS),(HB),,"Study and analysis of 2500 years of comedy (all in English), from Greece (Aristophanes, Menander), Rome (Plautus and Terence), Italy (Machiavelli, The commedia dell' arte), Elizabethan (Shakespeare, Ben Jonson) and Restoration (Congreve, Wycherley) England, France (Molière), Hollywood (Keystone and Hal Roach studios, Screwball comedies of the 30's, Sitcoms) and others besides"
COML 2293,Middle Eastern Cinema,4,Stdnt Opt,Fall,,,"JWST 2793, NES 2793, PMA 2493, VISST 2193",(LA-AS),(GB),,"Film industries in the Middle East, as in much of the rest of the world, emerged out of efforts at the national level. In the Arab world and Israel, the film industries reflect upon struggles of self-determination. The Iranian film industry underwent significant changes following the Islamic Revolution of 1979. By viewing a range of films from the Arab world, including North Africa and the Eastern Mediterranean, as well as from Turkey, Israel, and Iran, we will consider the significance of these national rubrics and how they have shaped the work of filmmakers throughout the Middle East.   Films also reach beyond the boundaries of the nation, and so, we will consider how these films transcend national borders. On the one hand we will consider limit factors, like censorship, and the role of language and dialect on film viewership and distribution. And, on the other hand, we will consider the influence of external forces, such as the influence of foreign film markets in Europe and North America on filmmakers in the Middle East, as well as the effects of foreign financing—both from Europe and the Gulf States.  All films will be screened with English subtitles"
COML 2305,"Women, Real and Imagined",4,Stdnt Opt,Fall,,,"ENGL 2330, FGSS 2330",(LA-AS),(HB),,"Remarkable works written BY women and images OF women shape literature, art, music, and personal experience in the nineteenth and twentieth centuries. This seminar will develop skills in discussion and critical writing valuable for courses in the humanities—and for life. Focusing on literature in English, we will question how women imagined in literature have an impact on women's and men's individuality, gender, and sexuality, and will explore how women writers use and change the images of women's sexuality and creativity found in Romantic writers. We also will explore how women influenced and helped to shape issues that emerged in the tumultuous period marked by the French Revolution"
COML 2754,Introduction to Near Eastern Civilization: Wondrous Literatures of the Near East,3,Stdnt Opt,Fall,,,NES 2754,(LA-AS),(GHB),,"This survey course (which also fulfills an NES major requirement) is a multidisciplinary introduction to Near Eastern civilization, exploring history, literature, religion, art and archeology, and other aspects of the Near East's rich and diverse heritage from earliest times to the present. In Fall 2016, the focus is on the wondrous literatures of the region. Together we will read and discuss such ancient works as the 'Epic of Gilgamesh' and 'The Song of Songs,' from such medieval works as the 'Travels' of Ibn Battuta, the 'Shahnameh' of Ferdowsi, and the poems of Yehuda Ha-Levi, and modern material from the Arabic, Armenian, Hebrew, Persian and Turkish literary traditions. All material is in English translation"
COML 3111,"Literature, Art, and the Environment",4,Stdnt Opt,Fall,,,,(LA-AS),,,"That literature and art can express concern over the environment or reflect environmental attitudes is nothing new. This course, however, will open up the possibility that literature, film, and art actively intervene in helping to confront compelling issues and to define the boundaries of what constitutes the environment (literally that which turns around us) or Nature itself. As we think about the profound links between writing and the environment; landscape and human activity; geological time and human time our guides may include authors Homer, Wordsworth, Rousseau, Thoreau, Melville; artists Poussin, Turner, Rothko and Smithson, and others. Students will write several short papers and participate in a group project, imagining an exhibit of Earth Art and Literature. This is a core course for the major so we will undertake a series of exercises to explore the following:  comparisons of text and image; translation practices, comparative forms of research, curatorial theory and practice, ""field work"" in comparative literature"
COML 3112,Media in Transit,4,Stdnt Opt,Fall,,,"GERST 3511, PMA 3511, STS 3511",(CA-AS),(HB),,"Media make things move. Ships transport goods, cars carry passengers, devices transmit information. While origins and destinations often seem the most significant, modern media and cultural mobility also invite us to consider the experience of being in transit, of what happens as things move from point A to point B. This course examines the function of media in processes of mobilization and immobilization through readings in travel writing and cultural theory (e.g., Goethe, Kafka, Seghers, Simmel, Benjamin, Kracauer). Our guiding questions will include: What kinds of situations tend to create mobility or immobility? To what extent do technologies like the telegraph, telephone, and radio contribute to increased mobility and global connections? And what might studying the experience of mobility and transition reveal about the project of modernity itself?"
COML 3115,"Video and New Media: Art, Theory, Politics",4,Graded,Fall,,,"ENGL 3115, PMA 3515, ROMS 3115, VISST 3115",(LA-AS),,,"The course will provide an overview of video art, alternative documentary video, and digital installation and networked art over the past 50 years.  We will analyze four phases of video and new media: 1) the development of video from its earliest turn away from television; 2) video's relation to art and installation; 3) video's migration into digital art; 4) the relation of video and new media to visual theory and social movements.  Screenings will include early political and feminist art (Ant Farm, Roster, Paper Tiger, Jonas), gay and multicultural video of the 90s (Muntadas, Riggs, Piper, Fung, Parmar), video installation and conceptual video (Paik, Hill, Viola, Vasulka, Oursler, Fujihata), animation and networked media of the 21st century (Critical Art Ensemble, Electronic Disturbance Theater, Sub Rosa, Preemptive Media, Kentridge, Benning, Miao)"
COML 3150,Literature and Media in Japan,3,Stdnt Opt,Fall,,,"ASIAN 3318, VISST 3318",(CA-AS),(GB),,"Beginning with the mid-nineteeth century, the course traces dynamic relays and reciprocal influences among woodblock prints, maps, fiction, films, anime, comics, and digital arts in Japan. We will consider the extensive cultural commentary that has surrounded the emergence of new media in an attempt to assess their transformative aesthetic, social, and political implications. The course will use materials with translations or subtitles in English"
COML 3300,Political Theory and Cinema,4,Stdnt Opt,Fall,,,"GERST 3550, GOVT 3705, PMA 3490",(CA-AS),,,"An introduction (without prerequisites) to fundamental problems of current political theory, filmmaking, and film analysis, along with their interrelationship.  Particular emphasis on comparing and contrasting European and alternative cinema with Hollywood in terms of post-Marxist, psychoanalytic, postmodernist, and postcolonial types of interpretation.  Filmmakers/theorists might include: David Cronenberg, Michael Curtiz, Kathryn Bigelow, Gilles Deleuze, Rainer Fassbinder, John Ford, Jean-Luc Godard, Marleen Gorris, Werner Herzog, Alfred Hitchcock, Allen & Albert Hughes, Stanley Kubrick, Fredric Jameson, Chris Marker, Pier-Paolo Pasolini, Gillo Pontecorvo, Robert Ray, Martin Scorsese, Ridley Scott, Oliver Stone, George Romero, Steven Shaviro, Kidlat Tahimik, Maurizio Viano, Slavoj Zizek.  Although this is a lecture course, there will be ample time for class discussions"
COML 3440,The Tragic Theatre,4,Stdnt Opt,Fall,,,"CLASS 3645, PMA 3724",(LA-AS),(HB),,"Tragedy and its audiences from ancient Greece to modern theater and film. Topics: origins of theatrical conventions; Shakespeare and Seneca; tragedy in modern theater and film. Works studied will include: Aeschylus' Agamemnon; Sophocles' Oedipus Tyrannus, Philoctetes; Euripides' Alcestis, Helen, Iphigeneia in Aulis, Orestes; Seneca's Thyestes, Trojan Women; Shakespeare's Julius Caesar, Titus Andronicus, Othello; Strindberg's The Father; Durrenmatt's The Visit; Bergman's Seventh Seal; Cacoyannis' Iphigeneia"
COML 3702,Desire and Cinema,4,Stdnt Opt,Fall,,,"ENGL 3702, FGSS 3702, LGBT 3702, PMA 3702, VISST 3702",(LA-AS),,,"""You didn't see anything,"" a woman in a movie says to her dubious lover. ""No one sees anything. Ever. They watch, but they don't understand."" What is desire in the cinema? How do we know it when we see it or when we feel it? How do the images, sounds, and narratives of the cinema engage us erotically? We will examine classic theories of gender and sexuality in visual studies through a survey of recent cinema, including work by such directors as Pedro Almodóvar, Catherine Breillat, David Lynch, Steve McQueen, Michael Haneke, Gaspar Noé, and Wong Kar-wai"
COML 3781,Freud and the Invention of Psychoanalysis,4,Stdnt Opt,Fall,,,"COML 6783, FGSS 3651, FREN 3560, FREN 6561, GERST 3561, ROMS 3560, STS 3651",(KCM-AS),,,"Psychoanalysis considers the human being not as an object of treatment, but as a subject who is called upon to elaborate an unconscious knowledge about what is disrupting her life, through analysis of dreams, symptoms, bungled actions, slips of the tongue, and repetitive behaviors.  Freud finds that these apparently irrational acts and behavior are ordered by the logic of the fantasy, which provides a mental representation of a taumatic childhood experience and the effects it unleashes in the mind and body-effects he called drives.  As ""unbound"" energies, the drives give rise to symptoms, repetitive acts, and fantasmatic stagings that menace our health and sometimes threaten social coexistence, but that also rise to the desires, creative acts, and social projects we identify as the essence of human life.  Readings will include fundamental texts on the unconscious, repression, fantasy, and the death drive, as well as case studies and speculative essays on mythology, art, religion, and group psychology.  Students will be asked to keep a dream journal and to work on their unconscious formations, and will have the chance to produce creative projects as well as analytic essays"
COML 3800,Poetry and Poetics of the Americas,4,Stdnt Opt,Fall,,,"AMST 3820, ENGL 3910, LATA 3800, SPAN 3800",(LA-AS),,,"As globalization draws the Americas ever closer together, reshaping our sense of a common and uncommon American culture, what claims might be made for a distinctive, diverse poetry and poetics of the America? How might we characterize its dominant forms and alternative practices? What shared influences, affiliations, concerns and approaches might we find and what differences emerge? Ranging across North and South America, Central America and the Caribbean, this course will place in conversation such figures as Edgar Allen Poe, Jorge Luis Borges, Pablo Neruda, Nicanor Parra, Roberto Bolano, Claudia Rankine, Joan Retallack, Rosmarie Waldrop, and Cecilia Vicuna"
COML 3815,Reading Nabokov,4,Stdnt Opt,Fall,,,"ENGL 3790, RUSSL 3385",(LA-AS),,,"This course offers an exciting trip to the intricate world of Nabokov's fiction. After establishing himself in Europe as a distinguished Russian writer, Nabokov, at the outbreak of World War II, came to the United States where he reestablished himself, this time as an American writer of world renown. In our analysis of Nabokov's fictional universe, we shall focus on his Russian corpus of works, from Mary (1926) to The Enchanter (writ. 1939), all in English translation, and then shall examine the two widely read novels which he wrote in English in Ithaca while teaching literature at Cornell: Lolita (1955) and Pnin (1957)"
COML 4190,Independent Study,1-4,Stdnt Opt,Fall,,,,,,,"COML 4190 and COML 4200 may be taken independently of each other. To apply for independent study, please complete the on-line form https://data.arts.cornell.edu/as-stus/indep_study_intro.cfm. Undergraduate student and faculty advisor to determine course of study and credit hours"
COML 4930,Senior Essay,4,Multi-Term,"Fall, spring (multi-semester)",,,,,,,"Times TBA individually in consultation with director of Senior Essay Colloquium. Approximately 50 pages to be written over the course of two semesters in the student's senior year under the direction of the student's advisor. An R grade is assigned on the basis of research and a preliminary draft completed in the first semester. A letter grade is awarded on completion of the second semester, COML 4940"
COML 4940,Senior Essay,4,Graded,"Fall, spring (multi-semester)",COML 4930,,,,,,Times TBA individually in consultation with director of Senior Essay Colloquium. Approximately 50 pages to be written over the course of two semesters in the student's senior year under the direction of the student's advisor. An R grade is assigned on the basis of research and a preliminary draft completed in the first semester
COML 6073,Expanded Practice Seminar,4,Stdnt Opt,Fall,,,SHUM 6308,,,,"This seminar explores the symbolic and political tensions and contradictions inherent in the motif of the island, in relation to both its contrast and conflation with the theme of the urban. Cuba stands, in this regard, as an exemplary site of the modern insular project"
COML 6130,Spaces of Literature,4,Stdnt Opt,Fall,,,GERST 6160,,,,"The seminar will examine how space is represented in literary texts and pursue the question whether literary language can be connected to spatial features that are unique to prose, poetry and other poetic discourses. We shall review the tradition of literary representations of space by discussing topics such as ""the aesthetics of space,"" ""landscape-and garden architecture,"" ""the sublime,"" ""the relationship between corporeality and external worlds,"" ""space and memory/commemoration,"" ""distinctions between space, place, locale, psychic and physical spaces."" Ranging from antiquity to contemporary literary and theoretical texts the seminar will approach ""space"" as a phenomenon that changes its shape with changing analytical or poetic approaches while simultaneously changing the shape of the inquiring or representing discourse. Other guiding questions will be: does literature take on spatial forms? Is poetic language dependent on spatial orientation? Does literature create space? Literature, philosophy, psychoanalysis will be the disciplinary spaces under discussion. Readings include Aristotle, Plato, Longinus, Kant, Goethe, Hölderlin, Novalis, E.T.A. Hoffmann, Stifter, Nietzsche, Benn, Heidegger, Freud, Rilke, Bernhard, Bachelard, Blanchot"
COML 6160,"Translation, in Theory",4,Stdnt Opt,Fall,,,"ASIAN 6619, VISST 6619",,,,"The course provides an introduction to various aspects of translation theory, and emphasizes relations between translation theory and trauma theory, post-structuralism, post-colonial theory, and debates on comparative literature, ""world literature,"" and area studies"
