Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
CEE 3310,Fluid Mechanics,4,Graded,"Fall, Summer. Offered in summer through the Engineering Cooperative Program",ENGRD 2020 and MATH 2930 or permission of instructor,,,,,,"Covers hydrostatics, the basic equations of incompressible fluid flow, potential flow and dynamic pressure forces, viscous flow and shear forces, steady pipe flow, turbulence, dimensional analysis, laminar and turbulence boundary layer, flows around obstacles, and open-channel flow. Includes small-group laboratory assignments"
CEE 3410,Introduction to Geotechnical Engineering,4,Graded,Fall,ENGRD 2020 or permission of instructor,,,,,,"Fundamentals of geotechnical engineering. Topics include origins and descriptions of soil and rock as engineering materials, subsurface exploration methods, principles of effective stresses, stress distribution and ground settlements from surface loads, steady-state and time-dependent subsurface fluid flow, soil strength and failure criteria, geoenvironmental applications, and introduction to hazardous waste containment systems"
CEE 3720,Intermediate Solid Mechanics,4,Graded,"Fall, Summer. Offered in summer through the Engineering Cooperative Program","MATH 2940, ENGRD 2020, ENGRD 3200",,,,,,"To develop an understanding of the mechanical behavior of solids within the context of a 3D continuum mathematical framework. The course aims to develop the ability to rigorously describe and/or predict the deformation and failure of solids using the concepts of linear elasticity, plasticity, and fracture. The course is intended to provide a strong foundation for future courses and practice, and to improve the ability to utilize computers to address real-world problems in mechanics"
CEE 4000,Senior Honors Thesis,1-6,Graded,"Fall, Spring",,,,,,,"Supervised research, study, and/or project work resulting in a written report or honors thesis"
CEE 4010,Undergraduate Engineering Teaching in CEE,1-3,Stdnt Opt,"Fall, Spring",,,,,,,Methods of instruction developed through discussions with faculty and by assisting with the instruction of undergraduates under the supervision of faculty
CEE 4070,Earthquake Engineering Design,1-2,Stdnt Opt,"Fall, Spring",,,,,,,Seismic design of small scale buildings will be optimized to satisfy specified limit states under imposed ground motion records. Shake table tests will be used to validate results of dynamic analysis.  Students will work in teams under faculty supervision
CEE 4090,CEE Undergraduate Research,1-4,Stdnt Opt,"Fall, Spring",adequate training for work proposed,,,,,,"Research in any area of civil or environmental engineering on problems under investigation by the department or of special interest to the student, provided that adequate facilities can be obtained. The student must review pertinent literature, prepare a project outline, carry out an approved plan, and submit a formal final report"
CEE 4110,Applied Remote Sensing and GIS for Environmental Resource Inventory and Analysis,3,Stdnt Opt,Fall,,,PLSCS 4110,,,,"Survey of geospatial data and information applied to the science of natural and environmental systems. Experiential approaches introduce basic concepts of photogrammetry and remote sensing and fundamental geospatial concepts such as scale and resolution. The course emphasizes the use and integration of maps, spatial databases, imagery, field data collection methodologies, accuracy assessment techniques and GPS to discriminate, measure, inventory and monitor resources. Course emphasizes the application of concepts and methodologies to student's own research data"
CEE 4400,Foundation Engineering,4,Graded,Fall,CEE 3410,,CEE 6400,,,,"Covers soil exploration, sampling, and in-situ testing techniques; bearing capacity, stress distribution, and settlement; design of shallow and deep foundations; compaction and site preparation; and seepage and dewatering of foundation excavations"
CEE 4510,Microbiology for Environmental Engineering,3,Graded,Fall,two semesters of college chemistry; organic chemistry or permission of instructor,,,,,,"Introduction to the fundamental aspects of microbiology and biochemistry that are pertinent to environmental engineering and science. Provides an overview of the characteristics of Bacteria, Archaea, unicellular Eukaryotes (protozoa, algae, fungi), and viruses. Includes discussions of cell structure, bioenergetics and metabolism, and microbial genetics. Focus is then applied to topics pertinent to environmental engineering: pathogens; disease and immunity; environmental influences on microorganisms; roles of microbes in the carbon, nitrogen, and sulfur cycles; enzymes; bioremediation, bioenergy, molecular microbiology; and microbial ecology. This is an introductory course and is inappropriate for those who have taken BIOMI 2900 or equivalent"
CEE 4540,Sustainable Municipal Drinking Water Treatment,3,Graded,Fall,CEE 3310,,CEE 6055,,,,The primary objectives of this course are (1) to provide students with a comprehensive knowledge of water quality demands in a dynamic drinking water market; and (2) to equip students with skills needed to perform basic and advanced drinking water treatment process design once they join the engineering community
CEE 4550,AguaClara: Sustainable Water Supply Project,3,Graded,"Fall, Spring",,,"CEE 2550, CEE 5051",,,,"Student teams conduct research, build working models, design full-scale prototypes, create design algorithms, and create educational materials for technology transfer to improve drinking water quality in the Global South. For more information see aguaclara.cee.cornell.edu"
CEE 4560,Environmental Engineering in an International Context I,3,Multi-Term,Multi-semester course (Fall),,,,,,,"The course connects the themes of culture, society, and water infrastructure in the context of the global south. The goal of the course is to offer students an experiential learning experience, working with AguaClara partner organizations and civil society organizations in emerging markets and economically disadvantaged communities. Students will learn about the challenges and opportunities of creating sustainable infrastructure, institutional networks, and technical backstopping for water, sanitation, and hygiene. Students will read about development theory and the social, political, and historical context of Honduras. During the January intersession students travel to Honduras for an intensive engineering in context experience"
CEE 4640,Transportation Systems Design,3,GradeNoAud,Fall,CEE 3040 and CEE 3610 or permission of instructor,,CEE 6648,,,,"Analysis of capacity and operational design of transportation systems, including analytical modeling techniques underlying design criteria. Evaluation of alternative designs. Management and operating policies, including congestion pricing. Facility location decisions, networks, and investment strategies"
CEE 4730,Design of Concrete Structures,4,Graded,Fall,CEE 3710 or permission of instructor,,CEE 6730,,,,"Centered on the design of a multi-story building that is initially planned with masonry bearing walls and precast-prestressed concrete floors.  In the next phase the precast concrete is replaced with cast-in-place reinforced concrete. Finally, masonry bearing walls are replaced with a reinforced concrete framing system. The course explores gravity loads, wind loads, and earthquake loads, and the behavior of individual members and the structure as a whole"
CEE 4770,"Natural Hazards, Reliability, and Insurance",3,Graded,Fall,"undergraduate level course in probability and statistics, and basic computer programming skills (preferable MATLAB)",,CEE 6770,,,,"Essentials of probability theory, random functions, and statistics are introduced via simple examples. These concepts are applied to (1) construct probability models for natural hazards, e.g., earthquakes, wind speeds, hurricanes, and floods, (2) calibrate these models to observations, and (3) develop Monte Carlo algorithms for generating samples of natural hazards. The focus is on applications rather than theoretical arguments. Approximate methods are used to characterize probabilistically system responses to natural hazards. System responses and properties are used to assess performance by reliability metrics and estimate insurance premiums for damages caused by natural hazards. Grades are based on individual and group assignments, a midterm, and a final project. The final projects for CEE 6770 will be significantly more demanding than those for CEE 4770"
CEE 4920,Engineers for a Sustainable World: Engineering in International Development,3,Graded,,,,,,,,No description available
CEE 5021,Project in Environmental and Water Resources Systems,3,Graded,Fall,,,,,,,No description available
CEE 5031,Project in Environmental Fluid Mechanics and Hydrology,3,Graded,Fall,,,,,,,No description available
CEE 5041,Project in Geotechnical Engineering,3,Graded,Fall,,,,,,,Design of major geotechnical engineering project. Planning and preliminary design during fall semester; final design completed in January intersession
CEE 5050,Interdisciplinary Master of Engineering Project,2,Graded,"Fall, Spring",,,ENMGT 5050,,,,"Students will participate in a community-engaged, interdisciplinary Master of Engineering (M.Eng.) project to tackle pressing technological and societal challenges surrounding infrastructure, with a specific focus on energy and environmental systems. For example, in 2018/19, projects were focused on Puerto Rico post Hurricane Maria. As part of this course, you will work closely with local stakeholders to hear their perspective on prior challenges and future needs. Each subsequent year will then build upon the prior year's activity to tackle large, complex issues over multiple years. During the course, you will contribute to developing a library of monitoring tools and algorithms which will persist over time and then be applied to solve new challenges with each course iteration"
CEE 5051,Project in Environmental Engineering,3,Graded,Fall,,,"CEE 2550, CEE 4550",,,,"Student teams conduct research, build working models, design full-scale prototypes, create design algorithms, and create educational materials for technology transfer to improve drinking water quality in the Global South. Satisfies the Master of Engineering project requirement. For more information, see aguaclara.cee.cornell.edu"
CEE 5061,Project in Transportation Engineering,3,Graded,Fall,,,,,,,Systems analysis of a substantial transportation service
CEE 5240,Model Based Systems Engineering,4,Stdnt Opt,Fall,,,"ECE 5120, MAE 5910, ORIE 5140, SYSEN 5100, SYSEN 6150",,,,"Fundamental ideas of systems engineering, and their application to design and development of various types of engineered systems. Defining system requirements, creating effective project teams, mathematical tools for system analysis and control, testing and evaluation, economic considerations, and the system life cycle. Content utilizes model-based systems engineering, which is the integration of systems modeling tools, such as SysML, with tools for systems analysis, such as Matlab and Modelica. The vision for this integration is the ability to create and analyze complete parametric representations of complex products and systems. These systems make it possible to investigate the impact of changing one aspect of a design on all other aspects of design and performance. This course will familiarize students with these modeling languages. Off-campus students must provide their own Windows 7, internet-connected, computer with administrator access in order to install the commercial software used in this course"
CEE 5720,Introductory Finite Element Analysis with Applications,3,Stdnt Opt,Fall,,,,,,,"In this course a firm historical and theoretical basis for the finite element method is offered. However, the primary focus is on application of the method to engineering problems (with an emphasis on solids and structures). Students in this course will write their own rudimentary finite element solver, as well as become familiar with a commercially available finite element software suite. The target audience is MEng students, upper level undergraduates, and Ph.D. students not planning on doing research work in computational mechanics"
CEE 5900,Project Management,4,Graded,"Fall, Spring",,,ENMGT 5900,,,,"Core graduate course in project management for people who will manage technical or engineering projects. Focuses both on the ""technical"" tools of project management (e.g., methods for planning, scheduling, and control) and the ""human"" side (e.g., forming a project team, managing performance, resolving conflicts), with somewhat greater emphasis on the latter"
CEE 5910,Engineering Management Project,4,Graded,"Fall, Spring",,,ENMGT 5910,,,,"As Engineering Managers, you need to embrace both technical and business skills to tackle complex, sociotechnical challenges, while staying on top of the current pace of technological change. In this Engineering Management project course, we are bridging from your coursework to your role as an engineering manager. To get there, you will practice the tools, themes, and techniques learned in your Engineering Management coursework through the scaffolding of a large project. In CEE 5910, you will work in teams to lead and execute a project in collaboration with an industry partner. You will perform an intensive evaluation of some mixture of the technological and management aspects of a major engineering project or system, conducted with a team of students"
CEE 5930,Engineering Management Methods,4,Graded,Fall,CEE 3230 and CEE 3040 or equivalent,,ENMGT 5930,,,,"Methods for managing data and transforming data into information. Modeling as a means to synthesize information into knowledge that can form the basis for decisions and actions. Application of statistical methods and optimization to managerial problems in operations, forecasting, and resource allocation"
CEE 5950,Construction Planning and Operations,3,Graded,Fall,,,ENMGT 5950,,,,"Prepares students for responsibilities in overseeing the engineering and management of construction; on time-on budget. Emphasis is placed on the management processes for organizing, planning, and controlling the activities of complex development and construction programs. Students study the contracts for engineering, architecture, and construction; focusing on cost estimation and schedule control, responsibilities and risks, and the relationships among owners, designers, contractors, and suppliers. The potential for project disruption is discussed with special emphasis on dispute resolution methods"
CEE 5980,Introduction to Decision Analysis,3,Graded,Fall,"introduction to probability and statistics course such as CEE 3040, ENGRD 2700, ILRST 2100, BTRY 3010, or AEM 2100",,ENMGT 5980,,,,"Framework to structure the way we think about decision situations that are complicated by uncertainty, complexity, and competing objectives. Specific decision analysis concepts and tools, such as decision trees, sensitivity analysis, value of information, and utility theory. Applications to all areas of engineering and life. Includes a group project to analyze a real-world decision"
CEE 6000,Numerical Methods for Engineers,3,Graded,Fall,,,,,,,"The primary focus is algorithm implementation within the context of engineering applications (spanning fluid and solid/fracture mechanics and beyond). Student are assigned five projects containing sub-problems of increasing complexity and relevance to application. Topics include sources of error and error propagation, eigenvalue/eigenvector computation, solution of linear systems via direct or iterative methods and issues of parallel implementation, least squares approximation of lab/simulation data, solution of non-linear equations, interpolation in one and two dimensions, fast Fourier transforms (serial vs. parallel) and wavelets"
CEE 6015,Special Topics: Remote Sensing,1-6,Stdnt Opt,,,,,,,,Students may elect to undertake a project in remote sensing. The work is supervised by a professor in this subject area
CEE 6020,Seminar - Water Resources and Environmental Engineering,1,Sat/Unsat,Fall,,,,,,,Graduate students and faculty members give informal lectures on various topics related to ongoing research in environmental engineering or water resources
CEE 6025,Special Topics in Environmental and Water Resources Systems Analysis,1-6,Stdnt Opt,,,,,,,,"Supervised study, by individuals or small groups, of one or more specialized topics not covered in regular courses"
CEE 6035,Special Topics in Hydraulics,1-6,Stdnt Opt,,,,,,,,"Special topics in fluid mechanics, hydraulic engineering, or hydrology"
CEE 6045,Special Topics in Geotechnical Engineering,1-6,Stdnt Opt,,,,,,,,Supervised study of special topics not covered in the formal courses
CEE 6055,Special Topics in Environmental Engineering,1-6,Stdnt Opt,,,,,,,,Supervised study in special topics not covered in formal courses
CEE 6065,Special Topics in Transportation,1-6,Stdnt Opt,,,,,,,,Advanced subject matter not covered in depth in other regular courses
CEE 6070,Seminar - Civil Infrastructure,1,Sat/Unsat,"Fall, Spring",,,,,,,Presents topics of current interest
CEE 6075,Special Topics in Structural Engineering,1-6,Opt NoAud,,,,,,,,Individually supervised study or independent design or research in specialized topics not covered in regular courses
CEE 6095,Special Topics in Engineering Management,1-6,Stdnt Opt,,,,,,,,Individually supervised study of one or more specialized topics not covered in regular courses
CEE 6100,Remote Sensing Fundamentals,3,Graded,Fall,,,PLSCS 6600,,,,"Introduction to the principles, equipment, and methods used in obtaining information about earth resources and the environment from aircraft or satellite sensors. Topics include basic interactions of electromagnetic radiation with the earth, sensors, sensor and grounddata acquisition, data analysis and interpretation, and project design in the form of a proposal to use remote sensing for a specific application"
CEE 6300,Spectral Methods for Incompressible Fluid Flows,4,Graded,Fall,,,,,,,"An introduction to the fundamental building blocks of flow solvers for the simulation of incompressible flow processes in the natural environment. High-order accuracy element-based spatial discretization methods (spectral element and discontinuous Galerkin) are covered along with high-accuracy time-advancement methods. Initially applied to fundamental linear problems, these methods are then implemented in the context of the Burgers equation with a focus on aliasing effects and spectral filtering. The course concludes with a presentation of the fundamentals of non-hydrostatic environmental flow modeling"
CEE 6400,Foundation Engineering,4,Graded,Fall,CEE 3410,,CEE 4400,,,,"Covers soil exploration, sampling, and in-situ testing techniques; bearing capacity, stress distribution, and settlement; design of shallow and deep foundations; compaction and site preparation; and seepage and dewatering of foundation excavations"
CEE 6530,Water Chemistry for Environmental Engineering,3,Graded,Fall,one semester of college chemistry or permission of instructor,,,,,,"Covers principles of chemistry applicable to the understanding, design, and control of water and wastewater treatment processes and to reactions in receiving waters. Topics include chemical thermodynamics, reaction kinetics, acid-base equilibria, mineral precipitation/dissolution, and electrochemistry. Focuses on the mathematical description of chemical reactions relevant to engineered processes and natural systems, and the numerical or graphical solution of these problems"
CEE 6560,Physical/Chemical Process,3,Graded,Fall,,,,,,,"Theoretical and engineering aspects of chemical and physical phenomena and processes applicable to the removal of impurities from water, wastewater, and industrial wastes and to their transformation in the environment. Analysis and design of treatment processes and systems"
CEE 6640,Microeconometrics of Discrete Choice,3,Stdnt Opt,Fall,CEE 3040 and MATH 2940,,,,,,"Understanding individual choice behavior is critical for several disciplines that need to account for demand dynamics. Discrete choice models represent the cognitive process of economic decisions and are widely used in transportation analysis, applied economics, marketing, and urban planning. Discrete choice analysis is used to forecast demand under differing pricing and marketing strategies and to determine how much consumers are willing to pay for qualitative improvements. In transportation engineering, these models allow researchers, firms, and policy-makers to predict demand for new alternatives and infrastructure (e.g. a light rail or a new highway), to analyze the market impact of firm decisions (e.g. merger of two airline companies), to set pricing strategies (e.g. road pricing, toll definition, revenue management), to prioritize research and development decisions (e.g. ultra low emission vehicles) as well as to perform cost-benefit analyses of transportation projects (e.g. building a new bridge)"
CEE 6648,Transportation Systems Design,3,GradeNoAud,Fall,"CEE 3040 and CEE 3610, or permission of instructor",,CEE 4640,,,,"The course is designed as a senior-level design course in transportation.  The perspective in the course is one of ""system design""  ̶  understanding the process of creating objectives, developing alternative designs and having models capable of representing the interactions among major elements of the overall system. The interactions among the major system elements (vehicles, infrastructure, people, freight) occurs on networks, and we need to focus on how networks function. A critical aspect of network design is allocating resources for providing and maintaining capacity in networks, and this will be the primary thread through the course. We will use economic concepts for evaluating benefits and costs associated with changes in the system structure, and examine this issue from both a public sector perspective and from a private sector perspective"
CEE 6667,Transportation Energy Systems Module,1,Stdnt Opt,Spring (one quarter of term),,,CHEME 6667,,,,"Energy technology module of CHEME 6660 covering transportation energy systems. Focuses on understanding the link between transportation demand and energy consumption and on how to build a path for a conversion to sustainable energy sources. Covers engineering systems tools for analyzing the interactions among the transportation, economic, energy, and environmental systems. Analytical tools from transportation economics and engineering will be covered to assess the energy consumption and environmental effects of long-term projects over complex, large-scale transportation systems"
CEE 6730,Design of Concrete Structures,4,Graded,Fall,CEE 3710 or permission of instructor,,CEE 4730,,,,"Centered on the design of a multi-story building that is initially planned with masonry bearing walls and precast-prestressed concrete floors.  In the next phase the precast concrete is replaced with cast-in-place reinforced concrete.  Finally, masonry bearing walls are replaced with a reinforced concrete framing system. The course explores gravity loads, wind loads, and earthquake loads, and the behavior of individual members and the structure as a whole"
CEE 6770,"Natural Hazards, Reliability, and Insurance",3,Graded,Fall,"undergraduate level course in probability and statistics, and basic computer programming skills (preferable MATLAB)",,CEE 4770,,,,"Essentials of probability theory, random functions, and statistics are introduced via simple examples. These concepts are applied to (1) construct probability models for natural hazards, e.g., earthquakes, wind speeds, hurricanes, and floods, (2) calibrate these models to observations, and (3) develop Monte Carlo algorithms for generating samples of natural hazards. The focus is on applications rather than theoretical arguments. Approximate methods are used to characterize probabilistically system responses to natural hazards. System responses and properties are used to assess performance by reliability metrics and estimate insurance premiums for damages caused by natural hazards. Grades are based on individual and group assignments, a midterm, and a final project. The final projects for CEE 6770 will be significantly more demanding than those for CEE 4770"
CEE 6790,"Time Series Data Analysis for Civil, Mechanical and Geophysical Applications",3,GradeNoAud,Fall,MATH 2940 (Linear Algebra) or equivalent,,,,,,"Data acquired as time series are increasingly common in age of GPS, smart phones, and wireless data transfer. This course will cover data processing tools and techniques that allow us to efficiently manipulate and better understand the data and the physical world that they sample. Course topics include Fourier transforms, convolution, filtering, data acquisition, noise, linear systems, and AutoRegressive Moving Average (ARMA) models. Topics are covered both from theoretical (continuous, analog signals) and practical (discrete-time digital signals) viewpoints. More advanced topics will emphasize the analysis of transient and non-stationary time series such as earthquake ground motions, structural or environmental response to extreme events, and other signals related to engineering and earth science disciplines"
CEE 6930,Public Systems Modeling,4,Graded,Fall,,,PADM 5320,,,,"This course serves as an introduction to the art of model building, especially related to public sector planning and management issues.    The course also introduces the quantitative approach for identifying, evaluating and estimating the physical, economic, environmental, and social impacts of alternative decisions planners and managers are asked to make"
CEE 6940,Research in Engineering Management,1-6,Stdnt Opt,,,,,,,,The student may select an area of investigation in engineering management. Results should be submitted to the instructor in charge in the form of a research report
CEE 7010,Research - Remote Sensing,1-6,Stdnt Opt,,,,,,,,"For students who want to study one particular area in depth. The work may take the form of laboratory investigation, field study, theoretical analysis, or development of design procedures"
CEE 7020,Environmental and Water Resources Systems Analysis Research,1-6,Stdnt Opt,,,,,,,,Investigations of particular environmental or water resources systems problems
CEE 7030,Research in Environmental Fluid Mechanics and Hydrology,1-6,Stdnt Opt,,,,,,,,"The student may select an area of investigation in fluid mechanics, hydraulic engineering, or hydrology. The work may be either experimental or theoretical in nature. Results should be submitted to the instructor in charge in the form of a research report"
CEE 7040,Research in Geotechnical Engineering,1-6,Stdnt Opt,,,,,,,,For students who want to pursue a particular geotechnical topic in considerable depth
CEE 7050,Research in Environmental Engineering,1-6,Stdnt Opt,,,,,,,,"For students who want to study a particular area in depth. The work may take the form of laboratory investigation, field study, theoretical analysis, or development of design and analysis procedures"
CEE 7070,Research in Structural Engineering,1-6,Stdnt Opt,,,,,,,,Pursues a branch of structural engineering beyond what is covered in regular courses. Theoretical or experimental investigation of suitable problems
CEE 7073,Civil and Environmental Engineering Materials Project,1-3,Stdnt Opt,,,,,,,,Individual projects or reading and study assignments involving engineering materials
CEE 7400,Engineering Behavior of Soils,3,Graded,Fall,CEE 3410,,,,,,"Detailed study of the physiochemical nature of soil. Stress states due to geostatic loading and stress-history effects. In-depth evaluation of stress-strain-strength, compressibility, and hydraulic conductivity of natural soils"
CEE 8100,Thesis - Remote Sensing,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8200,Thesis - Environmental and Water Resource Systems,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8300,Thesis - Environmental Fluid Mechanics and Hydrology,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8400,Thesis - Geotechnical Engineering,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8500,Thesis - Environmental Engineering,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8600,Thesis - Transportation Systems Engineering,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8700,Thesis - Structural Engineering,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CEE 8800,Thesis - Civil Infrastructure Systems,1-12,Stdnt Opt,"Fall, Spring",,,,,,,The student selects a thesis research topic with the advice of the faculty member in charge and pursues it either independently or in conjunction with others working on the same topic
CHEM 1007,Academic Support for CHEM 2070,1,Sat/Unsat,Fall,,,,,,,CHEM 1007 reviews material presented in CHEM 2070 lectures and also provides problem-solving strategies and practice. This course is recommended for students who want to improve their chemistry problem-solving skills. CHEM 1007 is not a substitute for CHEM 2070 lectures and recitations
CHEM 1057,Academic Support for CHEM 3570,1,Sat/Unsat,Fall,,,,,,,"Reviews material presented in CHEM 3570 lectures and offers practice with CHEM 3570 material. Weekly reviews and problem solving sessions focus on the most important topics covered in lecture, and office hours held throughout the week by Learning Strategies Center tutors to help improve performance in CHEM 3570"
CHEM 1070,General Chemistry I Workshop,2,Sat/Unsat,Fall,,,,,,,"This course centers on the critical reasoning skills required to solve freshmen chemistry problems. Our regular freshman chemistry classes (CHEM 1560, CHEM 2070, CHEM 2090 and CHEM 2150) all presuppose an understanding of the basic quantitative reasoning skills required to solve chemistry problems and focus their limited lecture time instead on the teaching of chemistry knowledge"
CHEM 1150,The Language of Chemistry,3,Stdnt Opt,Fall,,,,(PBS-AS),,,"Adam Sandler once said, ""Chemistry can be a good and a bad thing. Chemistry is good when you make love with it. Chemistry is bad when you make crack with it."" Using this sophisticated view of chemistry as a perhaps widely held perception and as a focus, a thorough examination of the good and the bad that chemistry has accomplished will be examined"
CHEM 1560,Introduction to General Chemistry,4,Graded,"Fall, Summer",,,,(PBS-AS),,"due to an overlap in content, students will receive credit for only one course in the following group: CHEM 1560, CHEM 2070, CHEM 2090","A one-semester introduction to chemistry, both qualitative and quantitative. CHEM 1560 prepares students for CHEM 1570; CHEM 1560 is not recommended for premedical or preveterinary students. Students planning to take CHEM 2080 should be enrolled in CHEM 2070 rather than CHEM 1560"
CHEM 2070,General Chemistry I,4,Graded,"Fall, Summer",,,,(PBS-AS),," due to an overlap in content, students will receive credit for only one course in the following group: CHEM 1560, CHEM 2070, CHEM 2090","Covers fundamental chemical principles, with considerable attention given to the quantitative aspects and techniques important for further work in chemistry"
CHEM 2090,Engineering General Chemistry,4,Graded,"Fall, Spring",high school chemistry or permission of instructor,,,,,"due to an overlap in content, students will receive credit for only one course in the following group: CHEM 1560, CHEM 2070, CHEM 2090","Covers basic chemical concepts, such as reactivity and bonding of molecules, introductory quantum mechanics, and intermolecular forces in liquids and solids and gases. Attention will be focused on aspects and applications of chemistry most pertinent to engineering"
CHEM 2150,Honors General and Inorganic Chemistry,4,Graded,Fall,a score of 5 on the CEEB AP Chemistry exam is highly recommended. Students with two years high school chemistry or equivalent may also enroll with permission of the instructor,calculus course at level of MATH 1110 or MATH 1910 for students who have not taken high school calculus,,(PBS-AS),,"due to an overlap in content, students will not receive credit for both CHEM 2150 and CHEM 2080","Intensive systematic study of the laws and concepts of chemistry, with considerable emphasis on quantitative aspects. CHEM 2150 covers electronic structure of atoms, chemical bonding, thermodynamics, kinetics, and equilibrium. 2150 serves as an accelerated entry into organic chemistry in the Spring semester for students with a strong background in chemistry. Laboratory work covers qualitative and quantitative analysis, thermodynamics, kinetics transition metal chemistry, and spectroscopic techniques"
CHEM 2510,Introduction to Experimental Organic Chemistry,2,Graded,"Fall, Spring, Summer",,CHEM 1570 or CHEM 3570,,,,,"Introduction to the synthesis, separation, characterization, and handling of materials, including the applications of different types of chromatography, extraction, crystallization, infrared spectroscopy, polarimetry, and others. An experiment is performed the first week of lab and to prepare for this lab students need to enroll in the course Blackboard site and complete the appropriate pre-lab assignments outlined on that site before coming to the first lab"
CHEM 2770,Methods in Chemical Education,2,Graded,Fall,CHEM 2070 and CHEM 2080,,,,,,"CHEM 2770 is the teaching methods companion class to the CHEM 2070, 1070 suite of courses. CHEM 2770 students will co-lead weekly 2-hour sections of CHEM 1070 (w/20 enrolled students); meet in 2-hour group meetings to develop and refine teaching materials; attend a 1-hour discussion class on a current STEM pedagogical theory; and assess teaching progress for 1-hour (all activities on a weekly basis)"
CHEM 2870,Introductory Physical Chemistry,3,Graded,Fall,"CHEM 2080 and MATH 1110-MATH 1120 and PHYS 2208, or permission of instructor",,,(PBS-AS),,,"Survey of the fundamental principles of physical chemistry, treating thermodynamics, chemical kinetics, and the electronic structure of atoms and molecules.CHEM 2870 satisfies the minimum requirement for physical chemistry for the chemistry major"
CHEM 3020,Honors Experimental Chemistry II,4,Graded,Fall,,,,(PBS-AS),,,"Chemical and instrumental methods of analysis, including fluorescence spectroscopy, electrochemistry, UV-vis absorption spectroscopy, infrared spectroscopy, and gas chromatography"
CHEM 3530,Principles of Organic Chemistry,4,Graded,Fall,CHEM 2080 or CHEM 2090,,,(PBS-AS),,"due to an overlap in content, students will receive credit for only one course in the following group: CHEM 1570, CHEM 3530, CHEM 3570, CHEM 3590","This course is deigned for students in engineering or biologically related fields requiring only a single semester of organic chemistry above the freshman level. CHEM 3530 is taught at a sophomore level and it emphasizes structure, synthesis, reactions and reaction mechanisms, and properties of organic molecules"
CHEM 3570,Organic Chemistry for the Life Sciences,3,Graded,"Fall, Summer",CHEM 2080 or advanced placement; or permission of instructor,,,(PBS-AS),,"due to an overlap in content, students will receive credit for only one course in the following group: CHEM 1570, CHEM 3530, CHEM 3570, CHEM 3590","Study of the important classes of carbon compounds-including those encountered in the biological sciences. The course emphasizes their three-dimensional structures, mechanisms of their characteristic reactions, their synthesis, methods of identifying them, and their role in modern science and technology"
CHEM 3600,Honors Organic Chemistry II,4,Graded,Fall,CHEM 3590 or permission of instructor,,,(PBS-AS),,"due to an overlap in content, students will not receive credit for both CHEM 3580 and CHEM 3600",Rigorous and systematic study of organic chemistry with a focus on molecules that have biological applications. The course emphasizes a mechanistic understanding of organic reactions and applies this knowledge toward complex systems such as amino acids and carbohydrates
CHEM 3890,Honors Physical Chemistry I,4,Graded,Fall,MATH 2130 or MATH 2310 or MATH 2220; PHYS 2208; CHEM 2080 or permission of instructor,,,(PBS-AS),,,"CHEM 3890 is an introduction to the quantum mechanics of atoms and molecules. The fundamental principles of quantum mechanics are introduced, and applications of the theory to atomic and molecular structure are covered in detail. CHEM 3900 is a continuation of CHEM 3890 and discusses the thermodynamic behavior of macroscopic systems in the context of quantum and statistical mechanics. After an introduction to the behavior of ensembles of quantum mechanical particles (statistical mechanics), kinetic theory and the laws of thermodynamics are covered in detail"
CHEM 4210,Introduction to Inorganic Chemistry Research,2-4,Graded,"Fall, Spring","CHEM 3030 and CHEM 3890-CHEM 3900 or CHEM 2870-CHEM 2880 and CHEM 2900 with average of B- or better, or permission of instructor",,,,,,"Research in inorganic chemistry involving both laboratory and library work, planned in consultation with a faculty member"
CHEM 4330,Introduction to Analytical Chemistry Research,2-4,Graded,"Fall, Spring",CHEM 3030 and CHEM 3900 with average of B- or better or permission of instructor,,,,,,"Research in analytical chemistry involving both laboratory and library work, planned in consultation with a faculty member"
