Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ASIAN 3370,Nature Imagined and Experienced: Ancient Chinese Travel Literature,3,Stdnt Opt,Fall,,,"ASIAN 6670, CAPS 3370",(CA-AS),(GHB),,This course traces the development of travel writing from the Han dynasty (206 B.C.–A.D. 221) to the Song dynasty (960–1279). Special attention is paid to the ways in which Chinese writers have ceaselessly negotiated humankind's relationship with the natural world in their accounts of travel—both imagined and actual. Readings selected for investigation are assigned in English translation
ASIAN 3380,The Asian Century: The Rise of China and India,4,GradeNoAud,Fall,,,"AEM 3388, ASIAN 6680, CAPS 3387, GOVT 3384, GOVT 6384, ILRIC 3380, ILRIC 5380",(LA-AS),(GHB),,"The course will be thoroughly comparative in order to highlight both the specificity of each country as well as more generalizable dynamics of 21st century development. It will be divided into a number of inter-related modules. After a framing lecture, we will briefly cover the two countries' distinct experiences with colonialism and centralized planning. Then we will move on to dynamics of growth, which will seek to explain the relative success of China in the era of market reforms. In analyzing political consequences, we will assess how new forms of cooperation and conflict have emerged. This will involve attention to both internal dynamics as well as how rapid development has seen an increasing accumulation of political power in the East. It goes without saying that accelerating growth has led to huge social change, resulting in profound reorganizations of Chinese and Indian society. Finally, the course will conclude by returning to our original question – is this indeed The Asian Century? What does the rise of China and India mean for the rest of the world, and how are these two giant nations likely to develop in the future?"
ASIAN 3381,Introduction to the Arts of Japan,4,Stdnt Opt,Fall,,,ARTH 3820,(LA-AS),(GHB),,"As an island nation east of the Asian continent, Japan developed a unique culture that reflects both continental and indigenous characteristics. This course examines pre- and post-contact with continental culture and the process of artistic acculturation and assimilation in successive periods of Japanese art history"
ASIAN 3388,Theorizing Gender and Race in Asian Histories and Literatures,4,Stdnt Opt,Fall,,,"ASIAN 6688, COML 3980, COML 6680, FGSS 3580, FGSS 6580",(CA-AS),(GB),,"For a long time area studies have overlooked the over-determined links of gender, race/ethnicity, and social class in fields related to East Asia and the trans-Pacific regions. Little attention has been paid to how to conceptualize gender and race/ethnicity; how to analyze the mutual implication of sexism, racism, and class essentialism (some call it ""class racism""), and how to understand the relationships of these topics to the broader contexts of colonialism, imperialism, and nationalism. This course is designed to offer a series of discussions about the following problems: (1) the historically specific modes of sexism and racism in social spaces related to Japan and other places in the trans-Pacific; (2) the mutual implication of sexism, racism, and social class in various contexts including those of colonialism, imperialism, and nationalism; (3) the roles of gender, race, and social class in the United States' knowledge production about East Asia in general; and (4) the conceptions of gender and race in the social formations particular to East Asia. The assigned readings include both English and Japanese materials. However, those who register in ASIAN 3388 are exempt from reading the materials in Japanese"
ASIAN 3393,China's Economy Under Mao and Deng,4,Stdnt Opt,Fall,ECON 1110-ECON 1120,,"CAPS 3380, ECON 3380",(SBA-AS),(GB),,Examines the development of the Chinese economy and the evolution of China's economic system between the early 1950s and late 1990s
ASIAN 3397,Monsoon Kingdoms: Pre-Modern Southeast Asian History,4,Stdnt Opt,Fall,,,"ASIAN 6697, HIST 3950, HIST 6950",(HA-AS),(GHB),,"This course examines Southeast Asia's history from earliest times up until the mid-eighteenth century. The genesis of traditional kingdoms, the role of monumental architecture (such as Angkor in Cambodia and Borobodur in Indonesia), and the forging of maritime trade links across the region are all covered. Religion - both indigenous to Southeast Asia and the great imports of Hinduism, Buddhism, Christianity and Islam - are also surveyed in the various premodern polities that dotted Southeast Asia. This course questions the region's early connections with China, India, and Arabia, and asks what is indigenous about Southeast Asian history, and what has been borrowed over the centuries. Open to undergraduates, both majors and non-majors in History, and to graduate students, though with separate requirements"
ASIAN 4401,Asian Studies Honors Course,4,Multi-Term,"Multi-semester course (fall, spring)",Admission to honors program,,,,,,Supervised reading and research on the problem selected for honors work
ASIAN 4402,Asian Studies Honors: Senior Essay,4,Graded,"Multi-semester course (fall, spring)",admission to honors program,,,,,,"The student, under faculty direction, prepares an honors essay"
ASIAN 4403,Supervised Reading,1-4,Stdnt Opt,"Fall, spring",,,,,,,Intensive reading under the direction of a member of the staff
ASIAN 4415,The Body Politic in Asia,4,Graded,Fall,,,"ASIAN 6615, CAPS 4127, FGSS 4127, HIST 4127, HIST 6127",(HA-AS),(GB),,"Visions of bodily corruption preoccupy ruler and ruled alike and prompt campaigns for moral, medical, and legal reform in periods of both stability and revolution.  This seminar explores the links between political, sexual, and scientific revolutions in early modern and modern Asia.  The focus is on China and Japan, with secondary attention to South Asia and Korea.  Interaction with the West is a major theme.  Topics include disease control, birth control and population control, body modification, the history of masculinity, honorific violence and sexual violence, the science of sex, normative and stigmatized sexualities, fashion, disability, and eugenics.  The course begins with an exploration of regimes of the body in ""traditional"" Asian cultures.  The course then turns to the medicalization and modernization of the body under the major rival political movements in Asia: feminism, imperialism, nationalism, and communism"
ASIAN 4446,Classical Indian Poetry and Comparative Poetics,4,Graded,Fall,,,ASIAN 6648,(LA-AS),(GHB),,"This course will treat the classical Indian tradition as a case study in comparative poetics.  We will read works of Sanskrit poetry in translation, along with selections from the works of both Sanskrit and early modern and contemporary Western literary and aesthetic theorists.  We will look at the way contemporary developments in aesthetics have shaped the reception of Sanskrit poetry and poetic theory over the past two centuries, as well as using parallel readings in classical Indian and contemporary theory to explore the broader normative question of how theoretical resources should be deployed in the interpretation of other, particularly classical literatures"
ASIAN 4463,Theorizing the Local and the Global: Corruption and the Indian Novel in English,4,Stdnt Opt,Fall,,,"ENGL 4996, SHUM 4613",,,,"This course will survey the history of the novel in India in English over the past hundred years, from colonial rule, through the consolidation of the Indian nation, to the growing pressures of globalization. Focusing on realist fiction, we will address the ways that generic conventions change over time, and discuss the local and the global as formal concerns, modulating in relation to the world beyond India as well as in negotiation with its multiple locales, identities, languages, and cultures. Through this prism, we will focus our attention on the theme of corruption – of politics, of the nation, of language and literary form – that has been a constant (though often figured as crisis) in this literary tradition which simultaneously is and is not a national tradition"
ASIAN 4473,Modern Chinese Art,4,Opt NoAud,Fall,,,"ARTH 4816, ARTH 6816, ASIAN 6673",(HA-AS),(GB),,"China, a cultural giant of East Asia, made a passive entrance into modernity. With the advent of Western and American colonialism and imperialism, coupled with recent successes in westernization by the Japanese, Chinese artists had to redefine their roles as well as their visions. This turmoil bore witness to a vibrant beginning in modern Chinese art. Interactions between the Chinese themselves, and Chinese interactions with foreigners in the major cities of Shanghai and Beijing, fostered new directions in Chinese art and helped shape western visions of Chinese art history. Issues covered include: Chinese debates on western influence--their theoretical foundations and rationales; New visions for the future of Chinese art in the late 19th and early 20th centuries; Pluralistic approaches and arguments on ""Chinese identity"" in the modern era; Collecting art and the vision of history; The identity of traditional literati painters in the modern era-their roles, artworks, and deeds; Foreigners in China-the formation of major European collections of Chinese art, and the formation of ""Chinese art history"" in the West"
ASIAN 4475,China and Asian Security,4,Graded,Fall,,,"CAPS 4870, GOVT 4877, GOVT 6877",(SBA-AS),(GB),,"This course focuses primarily on China's evolving role in both Asia and world politics. While China may not necessarily be the sole determinant of the type of security order that will prevail in Asia, it has a profound influence on the region and potentially on the global order as well. To gain an understanding of security issues in Asia today, the seminar attempts to come to terms with the evolving nature of China's foreign policy and national security strategies. The course then concentrates on the most influential academic work on China's foreign relations and national security policies that has been published since the end of the Cold War.   "
ASIAN 4498,Asian Political Economy,4,Stdnt Opt,Fall,,,GOVT 4194,(SBA-AS),(GB),,"This seminar is an advanced introduction to political economy in contemporary South, Southeast, and East Asia. Our central task is to uncover the political underpinnings of economic performance across countries and over time. Along the way, we will address issues such as corruption and rent-seeking, the developmental state, class conflict, ethnic politics, reform and stagnation, and democracy"
ASIAN 6615,The Body Politic in Asia,4,Graded,Fall,,,"ASIAN 4415, CAPS 4127, FGSS 4127, HIST 4127, HIST 6127",,,,"Visions of bodily corruption preoccupy ruler and ruled alike and prompt campaigns for moral, medical, and legal reform in periods of both stability and revolution.  This seminar explores the links between political, sexual, and scientific revolutions in early modern and modern Asia.  The focus is on China and Japan, with secondary attention to South Asia and Korea.  Interaction with the West is a major theme.  Topics include disease control, birth control and population control, body modification, the history of masculinity, honorific violence and sexual violence, the science of sex, normative and stigmatized sexualities, fashion, disability, and eugenics.  The course begins with an exploration of regimes of the body in ""traditional"" Asian cultures.  The course then turns to the medicalization and modernization of the body under the major rival political movements in Asia: feminism, imperialism, nationalism, and communism"
ASIAN 6619,"Translation, in Theory",4,Stdnt Opt,Fall,,,"COML 6160, VISST 6619",,,,"The course provides an introduction to various aspects of translation theory, and emphasizes relations between translation theory and trauma theory, post-structuralism, post-colonial theory, and debates on comparative literature, ""world literature,"" and area studies"
ASIAN 6631,Gender and Sexuality in Southeast Asian Cinema,4,Stdnt Opt,Fall,,,"ASIAN 3331, FGSS 3331, FGSS 6331, LGBT 3331, LGBT 6331, PMA 3431, RELST 3331",,,,"Examines the new cinemas of Southeast Asia and their engagement with contemporary discourses of gender and sexuality. It pays special attention to the ways in which sexuality and gendered embodiment are at present linked to citizenship and other forms of belonging and to how the films draw on Buddhist and Islamic traditions of representation and belief. Focusing on globally circulating Southeast Asian films of the past 15 years, the course draws on current writings from feminism, Buddhist studies, affect theory, queer studies, postcolonial theory, and film studies to ask what new understandings of subjectivity might emerge from these cinemas and their political contexts. Films will be drawn from both mainstream and independent cinema and will include the work of directors such as Apichatpong Weerasethakul, Danny and Oxide Pang, Yau Ching, Thunska Pansittivorakul, Garin Nugroho, and Jean-Jacques Annaud"
ASIAN 6648,Classical Indian Poetry & Comparative Poetics,4,Graded,Fall,,,ASIAN 4446,,,,"This course will treat the classical Indian tradition as a case study in comparative poetics.  We will read works of Sanskrit poetry in translation, along with selections from the works of both Sanskrit and early modern and contemporary Western literary and aesthetic theorists.  We will look at the way contemporary developments in aesthetics have shaped the reception of Sanskrit poetry and poetic theory over the past two centuries, as well as using parallel readings in classical Indian and contemporary theory to explore the broader normative question of how theoretical resources should be deployed in the interpretation of other, particularly classical literatures"
ASIAN 6670,Nature Imagined and Experienced: Ancient Chinese Travel Literature,4,Graded,Fall,,,"ASIAN 3370, CAPS 3370",,,,This course traces the development of travel writing from the Han dynasty (206 B.C.–A.D. 221) to the Song dynasty (960–1279). Special attention is paid to the ways in which Chinese writers have ceaselessly negotiated humankind's relationship with the natural world in their accounts of travel—both imagined and actual. Readings selected for investigation are assigned in English translation
ASIAN 6673,Modern Chinese Art,4,Opt NoAud,Fall,,,"ARTH 4816, ARTH 6816, ASIAN 4473",,,,"China, a cultural giant of East Asia, made a passive entrance into modernity. With the advent of Western and American colonialism and imperialism, coupled with recent successes in westernization by the Japanese, Chinese artists had to redefine their roles as well as their visions. This turmoil bore witness to a vibrant beginning in modern Chinese art. Interactions between the Chinese themselves, and Chinese interactions with foreigners in the major cities of Shanghai and Beijing, fostered new directions in Chinese art and helped shape western visions of Chinese art history. Issues covered include: Chinese debates on western influence--their theoretical foundations and rationales; New visions for the future of Chinese art in the late 19th and early 20th centuries; Pluralistic approaches and arguments on ""Chinese identity"" in the modern era; Collecting art and the vision of history; The identity of traditional literati painters in the modern era-their roles, artworks, and deeds; Foreigners in China-the formation of major European collections of Chinese art, and the formation of ""Chinese art history"" in the West"
ASIAN 6680,The Asian Century: The Rise of China and India,4,GradeNoAud,Fall,,,"AEM 3388, ASIAN 3380, CAPS 3387, GOVT 3384, GOVT 6384, ILRIC 3380, ILRIC 5380",,,,"The course will be thoroughly comparative in order to highlight both the specificity of each country as well as more generalizable dynamics of 21st century development. It will be divided into a number of inter-related modules. After a framing lecture, we will briefly cover the two countries' distinct experiences with colonialism and centralized planning. Then we will move on to dynamics of growth, which will seek to explain the relative success of China in the era of market reforms. In analyzing political consequences, we will assess how new forms of cooperation and conflict have emerged. This will involve attention to both internal dynamics as well as how rapid development has seen an increasing accumulation of political power in the East. It goes without saying that accelerating growth has led to huge social change, resulting in profound reorganizations of Chinese and Indian society. Finally, the course will conclude by returning to our original question – is this indeed The Asian Century? What does the rise of China and India mean for the rest of the world, and how are these two giant nations likely to develop in the future?"
ASIAN 6688,Theorizing Gender and Race in Asian Histories and Literatures,4,Stdnt Opt,Fall,reading knowledge of Japanese,,"ASIAN 3388, COML 3980, COML 6680, FGSS 3580, FGSS 6580",,,,"For a long time area studies have overlooked the over-determined links of gender, race/ethnicity, and social class in fields related to East Asia and the trans-Pacific regions. Little attention has been paid to how to conceptualize gender and race/ethnicity; how to analyze the mutual implication of sexism, racism, and class essentialism (some call it ""class racism""), and how to understand the relationships of these topics to the broader contexts of colonialism, imperialism, and nationalism. This course is designed to offer a series of discussions about the following problems: (1) the historically specific modes of sexism and racism in social spaces related to Japan and other places in the trans-Pacific; (2) the mutual implication of sexism, racism, and social class in various contexts including those of colonialism, imperialism, and nationalism; (3) the roles of gender, race, and social class in the United States' knowledge production about East Asia in general; and (4) the conceptions of gender and race in the social formations particular to East Asia. The assigned readings include both English and Japanese materials. However, those who register in ASIAN 3388 are exempt from reading the materials in Japanese"
ASIAN 6697,Monsoon Kingdoms: Pre-Modern Southeast Asian History,4,Stdnt Opt,Fall,,,"ASIAN 3397, HIST 3950, HIST 6950",,,,"This course examines Southeast Asia's history from earliest times up until the mid-eighteenth century. The genesis of traditional kingdoms, the role of monumental architecture (such as Angkor in Cambodia and Borobodur in Indonesia), and the forging of maritime trade links across the region are all covered. Religion - both indigenous to Southeast Asia and the great imports of Hinduism, Buddhism, Christianity and Islam - are also surveyed in the various premodern polities that dotted Southeast Asia. This course questions the region's early connections with China, India, and Arabia, and asks what is indigenous about Southeast Asian history, and what has been borrowed over the centuries. Open to undergraduates, both majors and non-majors in History, and to graduate students, though with separate requirements"
ASIAN 7703,Directed Research,1-4,Stdnt Opt,"Fall, spring",,,,,,,Guided independent study for graduate students
ASRC 1201,Elementary Arabic I,4,Stdnt Opt,"Fall, summer",,,ARAB 1201,,,,"This two-course sequence assumes no previous knowledge of Arabic and provides a thorough grounding in the four language skills of listening, speaking, reading, and writing. It starts with the alphabet and the number system and builds the four skills gradually and systematically through carefully selected and organized materials focusing on specific, concrete and familiar topics such as self identification, family, travel, food, renting an apartment, study, the weather, etc.). These topics are listed in the textbook's table of contents.  The student who successfully completes the two-course sequence will have mastered about 1000 basic words and will be able to: 1) understand and actively participate in conversations on a limited range of practical topics such as self-identification, family, school, work, the weather, travel, etc., 2) read and understand, with the help of a short list of words, passages of up to 180 words written in Arabic script, and 3) discuss orally in class and write a 50-word paragraph in Arabic.  The two-course sequence aims to take the student from the Novice to the Intermediate Mid level according to the ACTFL proficiency guidelines"
ASRC 1203,Intermediate Arabic I,4,Stdnt Opt,Fall,one year of Arabic or permission of instructor,,ARAB 1203,(CA-AS),,,"In this two-course sequence learners continue to develop the four language skills of listening, speaking, reading, and writing and grammar foundation through the extensive use of graded materials on a wide variety of topics.  While more attention is given to developing native-like pronunciation and to grammatical accuracy than in ARAB 1201 and ARAB 1202, the main focus of the course will be on encouraging fluency and facility in understanding the language and communicating ideas in it.  The student who successfully completes this two-course sequence will have mastered over 1500 new words and will be able to: 1) understand and actively participate in conversations related to a wide variety of topics beyond those covered in ARAB 1201 and ARAB 1202, such as the history and geography of the Arab world, food and health, sports, economic matters, the environment, politics, the Palestine problem, etc. 2) read and understand, with the help of a short list of words, passages of up to 300 words, and 3) discuss orally in class and write a 150-word paragraph in Arabic with fewer grammatical errors than in ARAB 1202.  The two-course sequence aims to take the student from the Intermediate Mid to the Advanced Mid level according to the ACTFL proficiency guidelines"
ASRC 1500,Introduction to Africana Studies,4,Graded,Fall,,,"AMST 1500, GOVT 1503",(CA-AS),(GB),,"This course offers an introduction to the study of Africa, the U.S., the Caribbean and other diasporas.  This course will examine, through a range of disciplines, among them literature, history, politics, philosophy, the themes - including race/racism, the Middle Passage, sexuality, colonialism, and culture - that have dominated Africana Studies since its inception in the late-1960s. We will explore these issues in the attempt to understand how black lives have been shaped, in a historical sense; and, of course, the effects of these issues in the contemporary moment. This course seeks to introduce these themes, to investigate through one or more of the disciplines relevant to the question, and to provide a broad understanding of the themes so as to enable the kind of intellectual reflection critical to Africana Studies"
ASRC 1816,FWS: Writing Black Life Experience and Black Lives,3,Graded,Fall,,,,,,,"An examination of selected works by Zora Neale Hurston which allows the students to study this writer and simultaneously address issues of self-invention, creativity, the imagination and the writing of black lives. Framed within the genre of life writing, we will pay attention to how Hurston experienced and represented life as an African American woman in the U.S. South, the North during the Harlem Renaissance and in the African Diaspora. We will read and respond to a selection of works by Hurston in different genres – the essay, short story, folk tale, novel, life story (or autobiography). We will explore various approaches to writing through which students will work and develop writing skills in critical areas"
ASRC 1825,FWS: Educational Innovations in Africa and Diaspora,3,Graded,Fall,,,,,,,"This course deals with educational innovations geared to promoting equal opportunity based on gender, race and class, in Africa and the African Diaspora.  After an introduction of the concepts and theories of education and innovations and the stages of innovation as planned change, the course will focus on concrete cases and different types of educational innovations.  The selected case studies, in the United States, include the creation and expansion of historically black institutions with a focus on Tuskegee Institute (now Tuskegee University), Lincoln University, Spelman College, and the Westside Preparatory School in Chicago.  The African cases to be studied include African languages for instruction in Nigeria, science education also in Nigeria, Ujamaa and education for self-reliance in Tanzania, classroom action research in Lesotho, Information Communication Technologies (ICTs) in African higher education with a focus on African Virtual Universities (AVU), the application of the Global Development Learning Network (GDLN) in Côte d'Ivoire, and OnLine learning at the University of in South Africa (UNISA)"
ASRC 1846,FWS: The Color and Class of Water: Environmental Justice and Public Health,3,Graded,Fall,,,,,,,"The lead crisis in Flint, Michigan and the protests at Standing Rock are among the recent moments of social unrest concerning development. Communities around the globe are facing rising inequalities, and inequities often involve resources like water. Studying social aspects of water crises helps reveal class and race disparities within resource management. Water conflict resolution depends on greater understanding of the power struggles within environmental planning. Students in this course will advance their comprehension of inequalities with the help of research from environmental justice (EJ), public health, and sociology. Students will refine their communication skills by exploring narrative voice, clarity of argument, and the ability to explain academic material to non-academic audiences"
ASRC 1847,FWS: Space/Place/Body: Remapping the Circum-Caribbean Inter-American Space,3,Graded,Fall,,,,,,,"In the context of this course, we will ""remap"" the cartographical boundaries of the circum-Caribbean to include the U.S. Gulf South. Historically speaking, the Caribbean and the American South have been connected since the beginning of the Haitian Revolution. In fact, these Inter-American regions are what Caribbean philosopher Édouard Glissant calls the ""spaces of the plantation"" acting as a nexus point between the Black and French Atlantic. This course also seeks to remap bodies in this geographical configuration that have produced a ""third genre"" of African diasporic, non-normative bodies through métissage as well as ""queer"" bodies such as the masisi in Haiti and ""Sissy Bounce"" performance culture in New Orleans. Through an interdisciplinary analysis of the ""textual"" evidence that undergirds this reconfiguration of the Caribbean, students will learn how creolization has a lot in common with Queer theory where borders act more as a membrane than a wall, where bodies possess an openness to affect and be affected by others creating a ""non-place"" that eschews binaries and positionalities"
ASRC 1996,The Underground Railroad Seminar,2,Stdnt Opt,Fall (weeks 8-14),,,,,,,"This seminar and its accompanying immersion offer undergraduates the unique opportunity to explore the abolition movement of upstate New York. This course provides an introductory examination of antebellum slavery and its abolition in the United States, including slave resistance, emancipation, reconstruction and effects of U.S. slavery on current social contexts. Students will also explore modern day slavery, forced labor, and contemporary abolition/resistance movements. Course participants will create a curriculum to be proposed to the Ithaca City School District for future undergraduate students to teach and learn with local youth about the area's Underground Railroad and community advocacy and activism. The weekend immersion trips offer an experiential learning opportunity as participants retrace routes of the local Underground Railroad and abolition movement through several cities in upstate New York and Southern Ontario, Canada. This seminar and corresponding travel are offered by Cornell's Office of Academic Diversity Initiatives, Engaged Learning & Research and Public Service Center"
ASRC 2105,Arabic for Heritage Speakers,4,Stdnt Opt,Fall,,,ARAB 2201,(CA-AS),(GB),,"This course is designed for students who can speak and understand a spoken Arabic dialect (Egyptian, Lebanese, Syrian, Iraqi, etc.) but have little or no knowledge of written Arabic, known as Classical Arabic, Modern Standard Arabic, or Fusha. The focus of the course will be on developing the reading and writing skills through the use of graded, but challenging and interesting materials. As they develop their reading and writing skills, students will be learning about Arab history, society, and culture. Classroom activities will be conducted totally in Arabic. Students will not be expected or pressured to speak in Classical Arabic, but will use their own dialects for speaking purposes. However, one of the main goals of the course will be to help the development of the skills to communicate and understand Educated Spoken Arabic, a form of Arabic that is based on the spoken dialects but uses the educated vocabulary and structures of Fusha"
ASRC 2160,The Black Family and the Socialization of Black Children,3,Stdnt Opt,Fall,,,"AMST 2165, HD 2710",(SBA-AS),,,"Prepare to be challenged in this course exploring the historic and contemporary dynamics of the African American family in U.S. society. From the African Diaspora to the Cosby Show, we will focus on the socio-historical, -political and - cultural contexts of black family formations and functions--both real and invented. We'll study Afrocentric, feminist, and sociological frameworks for understanding black families. We'll examine the continuation of African heritage in black family organization. We'll tackle hard issues of gender roles, sexuality, love, mate selection, divorce, marriage dissolution, parenting, fatherhood and the well- being of black children. And we'll look at popular culture, paying special attention to how black families are imagined and re- imagined in the news, on television, in film and through music"
ASRC 2212,Caribbean Worlds,3,Stdnt Opt,Fall,,,"ENGL 2512, LSP 2212",(CA-AS),(GB),,"This introductory course to the study of the Caribbean will begin with examinations of what constitutes the Caribbean and an understanding of Caribbean space.  We will then study its peoples, contact between Europeans and indigenous peoples, African enslavement and resistance, Indian indentureship and other forced migrations.  By mid semester we will identify a cross-section of leading thinkers and ideas. We will also pay attention to issues of identity, migration and the creation of the Caribbean diaspora. Constructions of tourist paradise and other stereotypes and the development of critical Caribbean institutions and national development will be discussed as we read and listen to some representative oral and written literature of the Caribbean and view some relevant film on the Caribbean. This inter-disciplinary survey provides students with a foundation for more specialized coursework on the Caribbean offered in our department"
ASRC 2350,Music of the African Diaspora,3,Graded,Fall,,,MUSIC 2350,(CA-AS),(GB),,"This course explores the history and significance of musical performance in the African Diaspora. What specific cultural practices survived the Middle Passage, and how were they transformed in the New World? Why did these practices develop into traditions as seemingly disparate as Cuban Santería's sacred batá drumming and the secular blues music of the American South? In the 20th and 21st century, how have people (including Africans, people of African descent, and marginalized populations without direct historical links to Africa) mobilized certain musics of the African Diaspora as practices of resistance to imperialism, apartheid, and segregation? Tracing intersecting and multi-directional movements of people, music, and culture across the oceanic divide between Africa, Europe and the Americas—the ""Atlantic Triangle""—we will examine the central role that music has played in the construction of social identities and movements, from the era of the transatlantic slave trade to the present day"
ASRC 2674,History of the Modern Middle East,3,Stdnt Opt,Fall,,,"GOVT 2747, HIST 2674, NES 2674",(HA-AS),(GHB),,"This course examines major trends in the evolution of the Middle East in the modern era. Focusing on the 19th and 20th centuries and ending with the  ""Arab Spring,"" we will consider Middle East history with an emphasis on five themes: imperialism, nationalism, modernization, Islam, and revolution.  Readings will be supplemented with translated primary sources, which will form the backbone of class discussions"
ASRC 2770,Representing Racial Encounters/Encountering Racial Representations,4,Stdnt Opt,Fall,,,"AMST 2770, ENGL 2770, LSP 2770",(CA-AS),,,"This team-taught course uses literature and popular culture, alongside literary, social, and cultural theory to consider how people from different cultures encounter and experience each other. The course explores travel from multiple perspectives, the concept of dark tourism, and the cultural industry of racial representation. Designed for the general student population, the course specifically appeals to students traveling abroad, or who in the future will work with diverse communities (for example, students with interests in medicine, law, labor, government, business, the hospitality industry, or in the fields of gender, queer, or ethnic studies). The course serves as an introduction to the critical inquiries and scholarly fields of the English department"
ASRC 3031,Race and Revolution in the Americas: 1776-1900,4,Stdnt Opt,Fall,,,"AMST 3032, HIST 3031, LATA 3031",(HA-AS),(GHB),,"This course will examine the ""age of democratic revolutions"" in the Americas from the perspective of the Black Atlantic. During this momentous era, when European monarchies were successfully challenged and constitutional governments created, Blacks fomented their own American revolutions both in the outside of evolving ""New World democracies."" This course examines the black trajectory in British North America, Latin America, the French (especially Haiti,) the British and the Spanish Caribbean. The course begins with black participation in the U.S. independence War (1776-1781) and concludes with black (non-U.S.) participation in the independence wars against Spain. The course will also briefly address post-emancipation race relations in these American countries. "
ASRC 3100,Advanced Arabic I,4,Stdnt Opt,Fall,ASRC 2200 or permission of instructor,,ARAB 3201,(CA-AS),(GB),,"In this two-semester sequence, learners will be introduced to authentic, unedited Arabic language materials ranging from short stories, and poems, to newspaper articles dealing with social,  political,  and cultural issues. Emphasis will be on developing fluency in oral expression through discussions of issues presented in the reading and listening selections. There will be more focus on the development of native-like pronunciation and accurate use of grammatical structures than in the previous four courses. A primary objective of the course is the development of the writing skill through free composition exercises in topics of interest to individual students.  This course starts where ARAB 2202 leaves off and continues the development of the four language skills and grammar foundation using 18 themes, some new and some introduced in previous courses but are presented here at a more challenging level.  The student who successfully completes this two-course sequence have mastered over 3000 new words and will be able, within context of the 18 new and recycled themes to: 1) understand and actively participate in conversations, 2) read and understand, with the help of a short list of words, authentic, unedited passages of up to 400 words, and 3) discuss orally in class and write a 300-word paragraph in Arabic with fewer grammatical errors than in ARAB 2202.  The two-course sequence aims to take the student from the Advanced Mid to the Superior level according to the ACTFL proficiency guidelines"
ASRC 3340,"Race, Class, Gender and Violence",4,Stdnt Opt,Fall,,,ENGL 3340,(LA-AS),(HB),,"Ideas change the world. Sometimes the same ideas can do tremendous good and also cause great suffering. In this course we will consider violence and revolutionary changes through the prism of British 17th and 18th century Enlightenment thought. Thinking through the writings of Daniel Defoe, Jonathan Swift, Mary Wollstonecraft and others, we will explore the ways in which the brilliance and blind spots of Enlightenment thinking influenced contemporary notions of race, class, gender and changed the world"
ASRC 3350,Beyoncé Nation,4,Graded,Fall,,,"AMST 3355, ENGL 3950, FGSS 3350",(LA-AS),,,"Beyoncé's trajectory from Houston, Texas as a member of the group Destiny's Child to international fame and superstardom and a successful career as a solo singer, actress, clothing designer and entrepreneur holds important implications for critical dialogues on the U.S. South and national femininity.  Her iconicity illustrates the region's profound impact on the nationalization and globalization of black femininity in popular and political contexts.  This course examines themes related to her intersectional identity as a model of black and Southern womanhood that have recurred in her song lyrics, performances and visual representations, which have also been foundational for her development of more recent productions, including ""Formation"" and the larger Lemonade album, which we will examine in this course.  We will also consider Beyoncé's early career in Destiny's Child, including the impact of projects such a ""Independent Women, Part II"" and popular icons such as Farrah Fawcett in shaping Beyoncé's Southern discourse.  We will carefully trace Beyoncé's journey to global fame and iconicity and the impact of the music business, social media, fashion, and film in her development.  We will also consider her impact on politics and contemporary activist movements, as well as her engagement of black liberation discourses from the Civil Rights Movement to the Black Panther Party.  Furthermore, we will consider Beyoncé's impact in shaping black feminism, along with her impact on constructions of race, gender, sexuality, marriage, family, and motherhood.  In addition to her body of work in film and video, we will draw on popular essays and critical writings on Beyoncé that have been produced from journals to books, along with visual materials and several biographies.  In addition, we will explore texts such as I, Tina and Dreamgirls:  My Life As a Supreme that have paved the way to the rise of her artistic empire and productions in which Beyoncé has been involved in the popular arena"
ASRC 3470,Nueva York:Caribbean Urbanisms,4,Stdnt Opt,Fall,"SPAN 2180, or permission of instructor",,"AMST 3475, LATA 3470, LSP 3470, SPAN 3470",(CA-AS),,,"To what extent is New York City part of the Caribbean? This course explores the ways in which writers from Cuba, Puerto Rico, and the Dominican Republic write New York, whether as tourists, residents, or exiles. We will read about places like Coney Island, Wall Street, Chinatown, Harlem, the Bronx, the Village, the World Trade Center, and Washington Heights. Beginning with the chronicles of José Martí and other Cubans in the late 19th century, we then turn our attention to surrealist visions of catastrophe (1920s & 30s), followed by Nuyorico (1950s), Bronx hip hop (1970s), the gay underground scene (late 1970s & early 80s), 9/11, and the contemporary Dominican diaspora in Upper Manhattan. Topics include exile, nostalgia, transnationalism, imperialism, aesthetics, performance, race, and sexuality.   "
ASRC 3501,African Art and Culture,4,Stdnt Opt,Fall,,,ARTH 3510,(CA-AS),(GB),,"This course is a survey of the visual artistic traditions of Africa. It investigates the different forms of visual art in relation to their historical and socio-cultural context. The symbolism and complexity of Africa's visual art traditions will be explored through the analysis of myth, ritual and cosmology, and history. In-depth analysis of particular African societies will be used to examine the relationship of the arts to indigenous concepts of time, space, color, form, aesthetics and socio-political order. The course will also investigate the modernist experience in African art. Therefore, art works produced within a modernist, post-modernist perspective, and other contemporary discourses will also be explored. Power Point presentations, films and videos will be used to illustrate material discussed in class"
