Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
ASRC 2110,Intermediate Yoruba I,4,Graded,Fall,ASRC 1109,,,,(GB),,"The intermediate course extends the development of the main language skills-reading, writing, listening, and conversation. The course deepens the development of correct native pronunciation, the accuracy of grammatical and syntactic structures; and the idiomatic nuances of the language. Students who take the course are able to (1) prepare, illustrate, and present Yoruba texts such as poems, folktales, advertisements, compositions, letters, (2) read Yoruba literature of average complexity, (3) interpret Yoruba visual texts of average difficulty, (4) comprehend Yoruba oral literature and philosophy-within the context of African oral literature and philosophy-of basic complexity. Through the Yoruba language students appreciate African oral literature and philosophy. The primary textual media are Yoruba short stories, poems, short plays, films, songs, and newspapers"
ASRC 2116,Intermediate Zulu I,4,Graded,Fall,,,,,(GB),,"This course is taught via videoconference from Yale University. The course is structured around IsiZulu Sanamuhla, a set of web-based learning materials that features Zulu-speaking students and families in South Africa"
ASRC 2118,Intermediate Wolof I,4,Graded,Fall,,,,,(GB),,"This course is taught via videoconference from Columbia University. Wolof is an African language. It is widely spoken in West Africa in countries such as Senegal, The Gambia, and Mauritania"
ASRC 2160,The Black Family and the Socialization of Black Children,3,Stdnt Opt,Fall,,,HD 2710,(SBA-AS),,,"Prepare to be challenged in this course exploring the historic and contemporary dynamics of the African American family in U.S. society. From the African Diaspora to the Cosby Show, we will focus on the socio-historical, -political and - cultural contexts of black family formations and functions--both real and invented. We'll study Afrocentric, feminist, and sociological frameworks for understanding black families. We'll examine the continuation of African heritage in black family organization. We'll tackle hard issues of gender roles, sexuality, love, mate selection, divorce, marriage dissolution, parenting, fatherhood and the well- being of black children. And we'll look at popular culture, paying special attention to how black families are imagined and re- imagined in the news, on television, in film and through music"
ASRC 2308,Modern Caribbean History,4,Graded,Fall,,,"HIST 2541, LATA 2308",(HA-AS),(GB),,"This course examines the development of the Caribbean since the Haitian Revolution.  It  will focus on the nineteenth and twentieth centuries and our readings pay particular attention to the ways in which race, gender, and ethnicity shape the histories of the peoples of the region.  The course uses a pan-Caribbean approach by focusing largely on three islands - Jamaica, Haiti and Cuba - that belonged to competing empires.  Although the imperial powers that held these nations shaped their histories in distinctive ways these nations share certain common features. Therefore, we examine the differences and similarities of their histories as they evolved from plantation based colonies to independent nations. "
ASRC 2310,Race and the Zombie Apocalypse,4,Graded,Fall,,,"AMST 2310, ENGL 2931",(LA-AS),(GB),,"This course takes a critical approach to our contemporary understanding of the figure of the zombie and its inextricable link to discourses on race and blackness in the Americas. An introductory grounding in theories of social death will allow us to explore the racial anxiety that gave birth to the genre and trace its development throughout the hemisphere. The course seeks to broaden the genre to include novels that normally would not be considered antecedents and ultimately poses the following questions: What can the figure of the zombie teach us about our evolving relationship to race? What does the recent proliferation of zombie-related television shows, movies, books and video games say about our contemporary racial anxieties?"
ASRC 2323,Pan Africanism,3,Stdnt Opt,Fall,,,,(HA-AS),(GB),,"What is Pan-Africanism, what idea of 'Africa' in implied in it across Africa and the Diaspora beyond? What kind of moral project is it? What kinds and forms of politics have flown from it from the times of anti-colonialism to the postcolonial era? These questions are central to this course dedicated to a central rallying idea of the African Diaspora throughout the modern idea; an idea also indispensable to African modernity according to its proponents"
ASRC 2505,"Literature, Sport, and Ideology",3,Graded,Fall,,,ENGL 2751,(LA-AS),,,"There is, the apochryphal story goes, a sentence that is 65 pages long in Don DeLillo's novel ""Underworld."" Nothing but an unending series of elliptical thoughts, phrases, incomplete thoughts, fragments. Only a novel about the ""shot heard around the world,"" we might argue, could produce such a sentence. Or, rumors of such a sentence. We will read DeLillo's novel, and not only to see if this sentence actually exists. There is nothing more ideological than sport -- there is a good reason why some critics prefer to call it ""war by other means"" -- in this course we will explore the connection amongst sport, ideology and literature. We will read novels, historical memoirs, short stories and, it goes without saying, works that defy categorization, in no small measure because writing on sport often defies easy generic labeling. We will wander the globe, from cricket in the Caribbean (CLR James) to football in Latin America (Eduardo Galeano, both a novelist and author of the breathtakingly beautiful, and unclassifiable work, ""Soccer in Sun and Shadow"").There will be books about baseball (""The Boys of Summer"" will give a perspective that DeLillo does not) and a story about the peculiar genius of Roger Federer. Why, we will ask ourselves, do authors dedicate themselves so pathologically to sport? Because, as a famous football manager -- yes, we'll meet him too, his name is Bill Shankly -- once said, ""its not a matter of life or death, its much more important than that."""
ASRC 2511,Black Women to 1900,4,Graded,Fall,,,"AMST 2511, FGSS 2511, HIST 2511",(HA-AS),(HB),,"This course explores the social, cultural and communal lives of black women in North America, beginning with the transatlantic slave trade, and ending in 1900. Topics include Northern and Southern enslavement, first freedoms in the North, Southern emancipation, color consciousness, gener-cross racially and issues of class"
ASRC 2674,History of the Modern Middle East: Nineteenth to Twentieth Centuries,3,Stdnt Opt,Fall,,,"GOVT 2747, HIST 2674, JWST 2674, NES 2674",(HA-AS),(GHB),,"This course examines major trends in the evolution of the Middle East in the modern era. Focusing on the 19th and 20th centuries and ending with the  ""Arab Spring,"" we will consider Middle East history with an emphasis on five themes: imperialism, nationalism, modernization, Islam, and revolution.  Readings will be supplemented with translated primary sources, which will form the backbone of class discussions"
ASRC 3100,Advanced Arabic I,4,Stdnt Opt,Fall,ASRC 2200 or permission of instructor,,NES 3201,(CA-AS),(GB),,"Introduces students to authentic, unedited Arabic language materials ranging from poems, short stories, and plays to newspaper articles dealing with social, political, and cultural issues. Emphasis is on developing fluency in oral expression through discussion of issues presented in the reading selections. There is more focus on the development of native-like pronunciation and accurate use of grammatical structures than on elementary and intermediate Arabic. A primary objective of the course is the development of writing skill through free composition exercises in topics of interest to individual students"
ASRC 3110,Advanced Yoruba I,4,Graded,Fall,ASRC 2111,,,,(GB),,"This course will help students expand their understanding of the Yoruba language through the communicative approach. We will focus on the four skills, speaking, listening, learning, and writing"
ASRC 3113,Advanced Zulu I,4,Graded,,,,,,,,No description available
ASRC 3210,Black Expatriate Writing,3,Stdnt Opt,Fall,,,"AMST 3205, HIST 3211",(HA-AS),(GB),,"We will examine the phenomenon of the global dimensions of post- World War II African American struggles for equality through the writings of black expatriates in Europe and Africa, and the international presence of black performing artists and intellectuals, as well"
ASRC 3511,Hip Hop: Conflict and Controversy,3,Stdnt Opt,Fall,,,,(SBA-AS),,,"In this debate-format exploration of the most polarizing topics in hip hop, we'll examine the intersection of urban culture and American values. Does hip hop glorify violence, or simply reflect the reality of urban poverty? Should society censor homophobic and sexist music? Who should be allowed to use the n-word? Is hip hop dead, or has there been a renaissance of creativity in recent years? We'll examine the toughest questions facing hip hop as a way to discuss significant social issues related to race, social class, sexuality, and gender. Classes will feature guest faculty from other universities, hip hop artists, and members of the Ithaca community"
ASRC 3652,African Economic Development Histories,4,Stdnt Opt,Fall,,,HIST 3652,(HA-AS),(GHB),,"What impact did Africa's involvement in the slave trade and its colonization by Europe have on its long-term economic health? What role have post-independence political decisions made within Africa and by multinational economic actors (the World Bank and the IMF, for example) had on altering the trajectory of Africa's economic history? Does China's recent heavy investment in Africa portend a movement away from or a continuation of Africa's economic underdevelopment? These questions and others will be addressed in this course"
ASRC 3771,"The African Novel: Sex, Violence, Language and Power",4,Stdnt Opt,Fall,,,ENGL 3771,(LA-AS),(GB),,"We shall map the growth of the African novel by looking at the pursuit of sex and power through psychological, political, linguistic and sexual violence. Or to put it differently, how have different generations of African writers dealt with questions of sex, violence, language and power? The goal of the seminar is to increase appreciation and understanding of African literature and literature in general, while at the same time sharpening analytical, critical, oral and written skills. Students will be expected to lead discussions, engage in peer critiques and, through scholarly essays, engage African literary criticism"
ASRC 3773,The Harlem Renaissance and the Black Arts Movement,4,Stdnt Opt,Fall,,,"AMST 3773, ENGL 3773",(CA-AS),,,"In the poem ""Return of the Native,"" Amiri Baraka writes, ""Harlem is vicious modernism. BangClash."" This class will compare the ""BangClash"" of the 1920s and 1930s Harlem Renaissance and the 1960s and 1970s Black Arts Movement. How do visual art, theater, music, poetry, and novels come together in particular cultural movements? How does the ""New Negro"" movement relate to the move from ""Negro"" to ""Black"" during the Black Arts Movement? This course will open up some of the most complex and dynamic aspects of African American cultural movements. The writers and artists studied will include Langston Hughes, Amiri Baraka, Alain Locke, Zora Neale Hurston, Nikki Giovanni, Aaron Douglas, Sun Ra, Faith Ringgold, Nella Larsen, and Sonia Sanchez"
ASRC 3999,Introduction to African American Cinema,4,Graded,Fall,,,"AMST 3461, PMA 3461, VISST 3461",(LA-AS),,,"This course explores the rich and diverse history of African American filmmaking.  Focusing on films written and/or directed by African Americans, this seminar traces the history of filmmaking from the silent era to the present day.  In exploring Black cultural production and creative expression, students will consider the ways in which film is used as a medium of protest, resistance, and cultural affirmation.  We will look at films through the critical lenses of race and representation in American cinema while locating our analysis within larger frameworks of Hollywood's representation of African Americans and various cultural and social movements within local and global contexts"
ASRC 4367,Aime Cesaire: Poetics of Politics of Decolonization,4,Stdnt Opt,Fall,,,"ASRC 6367, COML 4367, COML 6367, FREN 4367, FREN 6367",(LA-AS),(GB),,"A detailed exploration of the poetic, dramatic and political writings of the great Martinican poet and statesman in their multifarious contexts, influences and dialogues, including: ""Black Paris"" of the 1920s and 1930s, Négritude, surrealism, French and American avant-garde poetry (Baudelaire, Rimbaud, Mallarmé, Lautréamont, Hughes, Mackay, et al.), philosophy (especially Nietzsche, Frobenius, Hegel, Marx and Sartre), communism, struggles for decolonization in the post WW II era.  We will attend specifically to how the history of racial oppression can be met in language and to the conflicts and intersections between public and private speech or between the decolonization of peoples and minds.   Reading ability in French helpful, but not required.  All primary texts available in English translation. "
ASRC 4393,The Underground Railroad and the Coming of the Civil War,4,Stdnt Opt,Fall,,,"AMST 4393, HIST 4393, HIST 6393",(HA-AS),(HB),,"In 1850 American politicians banded together cross-regionally, passed a Fugitive Slave Law and breathed a sigh of relief, thinking they had once again dodged the slavery issue that threatened disunion. This ""Bloodhound Bill"" was designed to make ""slave"" catchers of all Northern whites. Instead it set in motion waves of protests, transformed previously silent whites into underground conductors, further emboldened veteran underground workers and forced thousands of self emancipated Northern blacks to emigrate. The Underground Railroad contributed to convincing Southerners that the Government would not or could not protect slavery. This course examines underground activism beginning in 1850 and offers an interpretation of how the Underground Railroad led to emancipation. The ebbs and flows of underground activity; transnational networks; Civil War military and geo-political issues; and what W.E.B. DuBois called the ""General Strike"" all contributed to making the Thirteenth Amendment a foregone conclusion"
ASRC 4502,African Cinema,4,Graded,Fall,,,ARTH 4578,(LA-AS),(GB),,"African cinema from its early days to the present. Through screening of selected African films, different trends within African cinema such as ""Return to the Sources"" and the rediscovery of the pre-colonial past; the ""Social Realist"" narrative and critique of post independence Africa; reconstructing the story of colonialism from the perspectives of the colonized; and the entertainment genre, will be explored. Techniques, style, and aesthetics of African cinema will also be discussed. The course offers a unique opportunity of looking at African culture and society, and at issues of social change, gender, class tradition and modernization through African eyes"
ASRC 4514,Post Colonial Studies and Black Radical Imagination,4,Stdnt Opt,Fall,,,"ARTH 4514, ARTH 6514, ASRC 6514",,,,"This course examines the intersection of Africana/Black Studies and Postcolonial Studies.  Although the two fields are often perceived as being distinct from one another, in reality they overlap in significant ways as the result of the immense contributions of African and African Diaspora theorists and intellectuals to the rise and evolution of postcolonial studies. Course readings include original texts by theorists and scholars such as Frantz Fanon, Aimé Cesaire, W E B DuBois, Albert Memmi, Edouard Glissant, Leopold Cedar Senghor, C.L.R. James, Amilcar Cabral, Ngugi Wa Thiong'o in addition to Nawal Sadawi, Edward Said,and Gayatri Spivak among others.  In addition, we will explore the contributions made to both fields by feminist, gender, race, and sexuality studies"
ASRC 4550,Civil Rights Temporalities,4,Stdnt Opt,Fall,,,"AMST 4505, SHUM 4505",,,,"From court decisions about the voting rights act to legislation involving abortion, many social issues are shaped by civil rights temporalities—narratives making amorphous conceptions of ""how long,"" ""time enough,"" and progress central to discussions of rights held by identity groups. These stories linking time, identity, and rights are not only told by jurists and legislators, but by news pundits, activists, and creators of popular cultural productions. This class will look at Supreme Court decisions, theorists of temporality, and a  variety of cultural productions to explore the fictions told about identity, time, and rights in the United States"
ASRC 4601,Educational Innovations in Africa and the Diaspora,4,Stdnt Opt,Fall,,,EDUC 4590,(SBA-AS),(GB),,"This course deals with educational innovations geared to promoting equal opportunity based on gender, race and class, in Africa and the African Diaspora. After an introduction of the concepts and theories of education and innovations and the stages of innovation as planned change, the course will focus on concrete cases and different types of educational innovations. The selected case studies, in the United States, include the creation and expansion of historically black institutions with a focus on Tuskegee Institute (now Tuskegee University), Lincoln University, Spelman College, and the Westside Preparatory School in Chicago. The African cases to be studied include African languages for instruction in Nigeria, science education also in Nigeria, Ujamaa and education for self-reliance in Tanzania, classroom action research in Lesotho, Information Communication Technologies (ICTs) in African higher education with a focus on African Virtual Universities (AVU), the application of the Global Development Learning Network (GDLN) in Côte d'Ivoire, and OnLine learning at the University of in South Africa (UNISA)"
ASRC 4606,The Family and Society in Africa and the African Diaspora,4,Stdnt Opt,"Fall, summer",,,"ASRC 6066, SOC 4780",(SBA-AS),(GB),,"""The family, as a social institution, is structured according to historical, socio-economic, political, and cultural factors. Course topics include the concepts of the nuclear and extended family, the roles, rights and obligations of different age groups and generations; and marriage and its related issues, including parenthood, childrearing, and gender roles. Other issues examined are reproductive health, family planning, sexuality and fertility (particularly during adolescence), family codes, and legal implications. The course deals also with structural change and continuity, the impact of westernization, urbanization, formal education, and the contemporary economy on the structure and challenges of the family in Africa. Finally, the legacy of African family values and traditions in the African Diaspora, with a focus on the African-American experience, is discussed."""
ASRC 4650,Contesting Identities in Modern Egypt,4,Stdnt Opt,Fall,,,"HIST 4091, NES 4605, NES 6605",(HA-AS),(GB),,"This seminar examines the dynamics of modern collective identities which dominated the Egyptian public sphere in the long twentieth century. We will explore the underpinnings and formation of territorial Egyptian nationalism, pan-Arabism and Islamism through close readings and class discussions of important theoretical, historiographical and primary texts"
ASRC 4702,Cultural Politics of the 1970s,4,Graded,Fall,,,"AMST 4702, HIST 4702",(HA-AS),,,"This seminar examines how confrontations over race, class, and gender unfolded in the cultural arena during the 1970s. It explores the role of culture in shaping some of the decade's major political and social contestations. Shifting discourses of family and labor and a rapidly changing political landscape and global economy are among the topics to be engaged. We will analyze social movements on the left and the right, identity politics, worker struggles, deindustrialization, and other developments that helped make the 1970s a truly ""pivotal"" decade in U.S. and global history"
ASRC 4900,Honors Thesis,4,Multi-Term,Fall,,,,,,,"For senior Africana Studies majors working on honors theses, with selected reading, research projects, etc., under the supervision of a member of the Africana Studies and Research Center faculty"
ASRC 4902,Independent Study,1-6,Stdnt Opt,Fall,,,,,,,"For students working on special topics, with selected reading, research projects, etc., under the supervision of a member of the Africana Studies and Research Center faculty"
ASRC 4995,Body Politics in African Literature and Cinema,4,Stdnt Opt,Fall,,,"ASRC 6945, COML 4945, COML 6945, ENGL 4995, FGSS 4945, FGSS 6945, LGBT 4945, LGBT 6945, VISST 4945, VISST 6945",(CA-AS),(GB),,"The course examines how postcolonial African writers and filmmakers engage with and revise controversial images of bodies and sexuality-genital cursing, same-sex desire, HIV/AIDS, genital surgeries, etc. Our inquiry also surveys African theorists' troubling of problematic tropes and practices such as the conception in 19th-century racist writings of the colonized as embodiment, the pathologization and hypersexualization of colonized bodies, and the precarious and yet empowering nature of the body and sexuality in the postcolonial African experience. As we focus on African artists and theorists, we also read American and European theorists, including but not certainly limited to Giorgio Agamben, Michel Foucault, Roland Barthes, and Joseph Slaughter, detecting the ways in which discourses around bodies in the African context may shape contemporary theories and vice versa"
ASRC 6022,Racial and Ethnic Politics in the U.S,4,Graded,Fall,,,GOVT 6022,,,,"This course examines racial and ethnic politics in the United States, highlighting its fundamental and constitutive role in shaping American politics more broadly. We will explore the political origins of the American racial order and the ways it has both persisted and changed over time. Focusing on participation, representation and resistance, we will emphasize the political agency of racialized groups while recognizing the power of institutions and policies in shaping their trajectory. This course should provide students with the knowledge and analytical tools necessary to better understand and more effectively study the complexities of race that loom large in a post-Ferguson, post-Obama America.  "
ASRC 6066,The Family and Society in Africa and the African Diaspora,4,Graded,Fall,,,"ASRC 4606, SOC 4780",,,,"""The family, as a social institution, is structured according to historical, socio-economic, political, and cultural factors. Course topics include the concepts of the nuclear and extended family, the roles, rights and obligations of different age groups and generations; and marriage and its related issues, including parenthood, childrearing, and gender roles. Other issues examined are reproductive health, family planning, sexuality and fertility (particularly during adolescence), family codes, and legal implications. The course deals also with structural change and continuity, the impact of westernization, urbanization, formal education, and the contemporary economy on the structure and challenges of the family in Africa. Finally, the legacy of African family values and traditions in the African Diaspora, with a focus on the African-American experience, is discussed."""
ASRC 6212,Michel Foucault: Sovereignty to BioPolitics,4,Stdnt Opt,Fall,,,"ENGL 6912, GOVT 6215",,,,"This course will explore the ways in which Michel Foucault's oeuvre transitions from a concern with sovereignty to a preoccupation with biopolitics. Foucault's early work (one understands that there is no absolute Foucaultian division into ""sovereignty"" and ""biopolitics""), such as ""Madness and Civilization,"" attends to the structure, the construction and the force of the institution -- the birth of asylum, the prison, while his later career takes up the question of, for want of a better term, ""political efficiency."" That is, Foucault offers a critique of sovereignty insofar as sovereignty is inefficient (neither the sovereign nor sovereign power can be everywhere; certainly not everywhere it needs or wants to be; ubiquity is impossible, even/especially for a project such as sovereignty) while biopower is not. Biopower marks this recognition; in place of sovereignty biopower ""devolves"" to the individual subject the right, always an intensely political phenomenon, to make decisions about everyday decisions -- decisions about health, sexuality, ""lifestyle."" In tracing the foucaultian trajectory from sovereignty to biopower we will read the major foucaultian texts -- ""Madness and Civilization,"" ""Birth of the Prison,"" ""History of Sexuality"" as well as the various seminars where Foucault works out important issues"
ASRC 6321,Black Power Movement and Transnationalism,4,Graded,Fall,,,"AMST 6321, HIST 6321",,,,"This seminar explores the international and transnational dimensions of the Black Power Movement, broadly defined. Beginning with an examination of transnationalism in the early 20th century, it examines the thought and political activities of African-American intellectuals and activists who crossed national boundaries, figuratively and literally, in the quest for black freedom. We will focus on the postwar era, particularly the 1950s through the 1980s, exploring transnationalism in the context of black feminism, Marxism, black nationalism, Pan Africanism, and other political traditions. We will examine the meeting and mingling of transnational discourses, ideologies, and activists in North America, the Caribbean, and Africa. "
ASRC 6367,Aime Cesaire: Poetics of Politics of Decolonization,4,Stdnt Opt,Fall,,,"ASRC 4367, COML 4367, COML 6367, FREN 4367, FREN 6367",,,,"A detailed exploration of the poetic, dramatic and political writings of the great Martinican poet and statesman in their multifarious contexts, influences and dialogues, including: ""Black Paris"" of the 1920s and 1930s, Négritude, surrealism, French and American avant-garde poetry (Baudelaire, Rimbaud, Mallarmé, Lautréamont, Hughes, Mackay, et al.), philosophy (especially Nietzsche, Frobenius, Hegel, Marx and Sartre), communism, struggles for decolonization in the post WW II era.  We will attend specifically to how the history of racial oppression can be met in language and to the conflicts and intersections between public and private speech or between the decolonization of peoples and minds.   Reading ability in French helpful, but not required.  All primary texts available in English translation. "
ASRC 6511,The African Diaspora: Theories and Texts,4,Stdnt Opt,Fall,,,ENGL 6511,,,,"The Middle Passage is perhaps the most evocative and simultaneously the most painful of transitions any people have made. Whereas for many the passage to the Americas was loaded with expectation of freedom, for Africans the passage across the Atlantic was loaded with pain, loss, and separation. The Middle Passage (referred to as the Maafa) then becomes a journey of separation, dismemberment, and dislocation. But it was also on the Middle Passage, for those who survived, that the transformation into African Diaspora peoples began. This course examines a range of middle passage texts such as novels, poetry, film, drama, slave narratives, and historical texts in order to explore comparatively how artists from across the African Diaspora have approached this historically and emotionally loaded event"
ASRC 6514,Post Colonial Studies and Black Radical Imagination,4,Stdnt Opt,Fall,,,"ARTH 4514, ARTH 6514, ASRC 4514",,,,"This course examines the intersection of Africana/Black Studies and Postcolonial Studies.  Although the two fields are often perceived as being distinct from one another, in reality they overlap in significant ways as the result of the immense contributions of African and African Diaspora theorists and intellectuals to the rise and evolution of postcolonial studies. Course readings include original texts by theorists and scholars such as Frantz Fanon, Aimé Cesaire, W E B DuBois, Albert Memmi, Edouard Glissant, Leopold Cedar Senghor, C.L.R. James, Amilcar Cabral, Ngugi Wa Thiong'o in addition to Nawal Sadawi, Edward Said,and Gayatri Spivak among others.  In addition, we will explore the contributions made to both fields by feminist, gender, race, and sexuality studies"
ASRC 6900,Independent Study,1-6,Stdnt Opt,Fall,,,,,,,No description available
ASRC 6902,Africana Studies Graduate Seminar,4,Graded,Fall,,,,,,,This course is the first in a two-part course sequence offered in the fall and spring semesters annually. (PALABER: HAVE A SEAT; HEAR ME OUT)
ASRC 6945,Body Politics in African Literature and Cinema,4,Stdnt Opt,Fall,,,"ASRC 4995, COML 4945, COML 6945, ENGL 4995, FGSS 4945, FGSS 6945, LGBT 4945, LGBT 6945, VISST 4945, VISST 6945",,,,"The course examines how postcolonial African writers and filmmakers engage with and revise controversial images of bodies and sexuality-genital cursing, same-sex desire, HIV/AIDS, genital surgeries, etc. Our inquiry also surveys African theorists' troubling of problematic tropes and practices such as the conception in 19th-century racist writings of the colonized as embodiment, the pathologization and hypersexualization of colonized bodies, and the precarious and yet empowering nature of the body and sexuality in the postcolonial African experience. As we focus on African artists and theorists, we also read American and European theorists, including but not certainly limited to Giorgio Agamben, Michel Foucault, Roland Barthes, and Joseph Slaughter, detecting the ways in which discourses around bodies in the African context may shape contemporary theories and vice versa"
ASTRO 1101,From New Worlds to Black Holes,3,Stdnt Opt,Fall,,,ASTRO 1103,(PBS),,Students may not receive credit for both ASTRO 1101 and ASTRO 1103,"""From Black Holes to undiscovered worlds"" - a journey through our fascinating universe.  Ever wondered about the universe? What you see in the night sky? How stars get born and how they die? How Black holes work? And if there is life out there in the universe? Join us for a journey through our fascinating universe from Black Holes to undiscovered worlds through the newest discoveries. We are made of stardust. Ad Astra.   "
ASTRO 1103,From New Worlds to Black Holes,4,Stdnt Opt,Fall,,,ASTRO 1101,(PBS),,Students may not receive credit for both ASTRO 1101 and ASTRO 1103,Identical to ASTRO 1101 except for addition of the laboratory
ASTRO 1110,FWS: Astronomy & Planetary Science,3,Graded,,,,,,,,No description available
ASTRO 1195,Observational Astronomy,3,Stdnt Opt,Fall,,,,(PBS),,,"Provides a ""hands-on"" introduction to observational astronomy intended for liberal arts students at the freshman and sophomore level. High school mathematics is assumed, but otherwise there are no formal prerequisites. The course objective is to teach how we know what we know about the universe. The course is set up with two lectures and one evening laboratory per week. Not all of the evening sessions are used. Planned exercises include five or six observational labs (star gazing with binoculars and small telescopes, telescopic observations and CCD imaging of star clusters, nebulae, and the planets, solar observations, radio observations of the Milky Way Galaxy), plus a selection of exercises from the following: experiments in navigating by the stars; construction and use of simple instruments such as optical spectroscopes and sun dials; laboratory spectroscopy; experiments in planetary cratering; collection and study of micrometeorites; analyses of planetary and lunar images obtained by the class, measuring the diameter of Earth or the size of the solar system"
ASTRO 1700,"History of Exploration: Land, Sea, and Space",4,Stdnt Opt,Fall,,,HIST 1700,(HA-AS),,,"From ancient Mediterranean seafarers to the Mars rovers, from Christopher Columbus to the Apollo astronauts, humans have for centuries explored the far reaches of our planet. Now we are venturing into the solar system and beyond. This course will examine the history of such human activity. Among the topics covered are motives for exploration, technological advances that assist exploration, obstacles that must be overcome, and positive and negative consequences of exploration. It is led by Steven Squyres of Astronomy and Mary Beth Norton of History; lecturers include a number of historians and a former director of the Shoals Marine Laboratory"
ASTRO 2202,A Spacecraft Tour of the Solar System,3,Graded,Spring,some background in science,,,(PBS),,,"Writing course designed to develop an understanding of our home planet as a member of a diverse family of objects in our solar system. Discussion centers on how studies of other planets and satellites have broadened our knowledge and perspective of Earth, and vice versa. We study, debate, and learn to write critically about important issues in science and public policy that benefit from this perspective. Topics discussed include global warming, the impact threat, the searches for extrasolar planets and extraterrestrial intelligence, and the exploration of Mars"
ASTRO 2212,"The Solar System: Planets, Small Bodies and New Worlds",4,Graded,Fall,introductory calculus or co-registration in MATH 1110 or MATH 1910; some knowledge of classical physics (mechanics and thermodynamics). Intended primarily for first and second-year physical science and engineering students,,,(PBS),,,"Introduction to the solar system with emphasis on the quantitative application of simple physical principles to the understanding of what we observe or can deduce. Topics include the formation and evolution of the solar system, how stars including the Sun work, the interiors, surfaces, and atmospheres of the planets including the effects of greenhouse gases on climate, smaller bodies and the orbits of solar system bodies.  Many planetary systems about other stars have now been discovered and comparisons will be made with our own system. Results from past and current spacecraft missions will be discussed including the Cassini mission to the Saturn system and the Mars Rovers. Class involvement will include individual projects and presentations. The course is more in-depth than ASTRO 1102/1104. All course materials will be available online"
ASTRO 2299,Search for Life in the Universe,3,Stdnt Opt,Fall,two courses in any physical science subject or permission of instructors,,,(PBS),,,"This course surveys the possibilities for life in the cosmos and the search for it, against the backdrop of our modern understanding of the cosmos.  It covers ideas about the origin of the universe and how structure arises, the formation of stars and planets, how life might have begun on planets, the evolution of life on the Earth, and the search for life elsewhere in the solar system and beyond"
ASTRO 3303,Galaxies Across Cosmic Time,3,Stdnt Opt,Fall,"MATH 1120, MATH 1220, or MATH 1920, PHYS 1112, PHYS 1116, or PHYS 2217 or permission of instructor",,,(PBS),,,"This course provides an overview of our current understanding of how galaxies have evolved over the last 13+ billion years and how their evolution has been influenced by their local intergalactic environment.  We will look at the evidence that links supermassive black holes, gas accretion and merger events to galaxy evolution and track the star formation rate from early to current epochs.  Additional topics will include the formation and distribution of clusters and groups of galaxies, the importance of dark matter and how galaxy evolution fits into the framework of current cosmological models"
ASTRO 3310,Planetary Image Processing,3,Graded,Fall,two semesters of introductory physics and some experience with computer programming,,,(PBS),,,Reviews basic techniques employed in the collection and processing of spacecraft images of solar system objects
ASTRO 4410,Experimental Astronomy,4,Graded,Fall,"PHYS 2214/PHYS 2218 or PHYS 3310  or PHYS 3360, PHYS 3323/PHYS 3327  (or co-registration)",,,(PBS),,,"Observational astrophysics. Major experiments involve techniques in CCD (charge-coupled-device) imaging, optical photometry, optical spectroscopy, radiometry, radio spectroscopy and radio astronomy. The experiments involve use of the Hartung-Boothroyd Observatory's 24-inch telescope, a laboratory two-element radio interferometer, and a radio telescope mounted on top of the Space Sciences Building. The laboratory covers the fundamentals of using astronomical instrumentation and data analysis as applied to celestial phenomena: asteroids, normal stars, supernova remnants, globular clusters, planetary nebulae, the interstellar medium, OH masers, and galaxies"
ASTRO 4431,"Physics of Stars, Neutron Stars and Black Holes",4,Stdnt Opt,Fall,"mathematics above 2000 level, physics above 3000 level. Recommended prerequisite: PHYS 4443",,,(PBS),,,"Major topics include: the structure and evolution of stars; solar neutrino astronomy; stellar seismology; the physics of white dwarfs, neutron stars and black holes; the physics of low mass stars and connection to planets. Basic ideas in atomic and molecular physics, condensed matter physics, nuclear and particle physics, fluid mechanics and general relativity are introduced in a practical fashion that emphasizes concepts useful for understanding astrophysical phenomena"
ASTRO 4445,Introduction to General Relativity,4,Stdnt Opt,Fall,"classical mechanics at the level of PHYS 3314 or PHYS 3318 and special relativity at the level of PHYS 1116 or PHYS 2216. Also, electromagnetism at the level of PHYS 3323 or PHYS 3327 is useful",,PHYS 4445,(PBS),,,"One-semester introduction to general relativity that develops the essential structure and phenomenology of the theory without requiring prior exposure to tensor analysis. General relativity is a fundamental cornerstone of physics that underlies several of the most exciting areas of current research, including relativistic astrophysics, cosmology, and the search for a quantum theory of gravity. The course briefly reviews special relativity, introduces basic aspects of differential geometry, including metrics, geodesics, and the Riemann tensor, describes black hole spacetimes and cosmological solutions, and concludes with the Einstein equation and its linearized gravitational wave solutions. At the level of Gravity: An Introduction to Einstein's General Relativity by Hartle"
ASTRO 4940,Independent Study in Astronomy,1-4,Stdnt Opt,Fall or spring,Recommend familiarity with topics covered in ASTRO 3332 or ASTRO 4431,,,,,,Individuals work on selected topics. A program of study is devised by the student and instructor
