Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
78,Like I Loved You,Brett Young,84,78,4,11-04-2017
79,All The Pretty Girls,Kenny Chesney,69,63,12,11-04-2017
80,Losing Sleep,Chris Young,92,80,4,11-04-2017
81,Sauce It Up,Lil Uzi Vert,87,49,8,11-04-2017
82,High End,Chris Brown Featuring Future & Young Thug,,82,1,11-04-2017
83,I Could Use A Love Song,Maren Morris,83,83,9,11-04-2017
84,Yours,Russell Dickerson,,84,1,11-04-2017
85,Sky Walker,Miguel Featuring Travis Scott,90,85,4,11-04-2017
86,B.E.D.,Jacquees,80,69,11,11-04-2017
87,Let You Down,NF,,87,1,11-04-2017
88,Friends,Justin Bieber + BloodPop,73,20,9,11-04-2017
89,Questions,Chris Brown,89,84,8,11-04-2017
90,Lights Down Low,MAX Featuring gnash,95,90,2,11-04-2017
91,Too Hotty,"Quavo, Takeoff & Offset",97,91,2,11-04-2017
92,Smooth,Florida Georgia Line,99,92,3,11-04-2017
93,Round Here Buzz,Eric Church,96,93,4,11-04-2017
94,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",78,20,18,11-04-2017
95,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,,95,1,11-04-2017
96,You Broke Up With Me,Walker Hayes,,96,1,11-04-2017
97,Mayores,Becky G Featuring Bad Bunny,,97,1,11-04-2017
98,Ask Me How I Know,Garth Brooks,,98,1,11-04-2017
99,They Don't Know,Jason Aldean,79,67,12,11-04-2017
100,Do I Make You Wanna,Billy Currington,100,47,19,11-04-2017
1,Rockstar,Post Malone Featuring 21 Savage,2,1,4,10-28-2017
2,Bodak Yellow (Money Moves),Cardi B,1,1,15,10-28-2017
3,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,4,3,24,10-28-2017
4,Look What You Made Me Do,Taylor Swift,5,1,8,10-28-2017
5,Feel It Still,Portugal. The Man,6,5,17,10-28-2017
6,Mi Gente,J Balvin & Willy William Featuring Beyonce,3,3,15,10-28-2017
7,Too Good At Goodbyes,Sam Smith,13,5,5,10-28-2017
8,Thunder,Imagine Dragons,7,7,24,10-28-2017
9,Sorry Not Sorry,Demi Lovato,8,8,14,10-28-2017
10,Unforgettable,French Montana Featuring Swae Lee,10,3,27,10-28-2017
11,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,9,1,39,10-28-2017
12,Attention,Charlie Puth,15,5,25,10-28-2017
13,Believer,Imagine Dragons,11,4,36,10-28-2017
14,Bank Account,21 Savage,16,12,14,10-28-2017
15,Rake It Up,Yo Gotti Featuring Nicki Minaj,12,8,15,10-28-2017
16,Strip That Down,Liam Payne Featuring Quavo,14,10,21,10-28-2017
17,What Lovers Do,Maroon 5 Featuring SZA,19,17,7,10-28-2017
18,Shape Of You,Ed Sheeran,20,1,40,10-28-2017
19,There's Nothing Holdin' Me Back,Shawn Mendes,17,6,25,10-28-2017
20,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,,20,1,10-28-2017
21,Slow Hands,Niall Horan,18,11,24,10-28-2017
22,Perfect,Ed Sheeran,34,22,7,10-28-2017
23,What About Us,P!nk,25,23,10,10-28-2017
24,I Get The Bag,Gucci Mane Featuring Migos,24,22,8,10-28-2017
25,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,21,2,17,10-28-2017
26,Havana,Camila Cabello Featuring Young Thug,29,26,9,10-28-2017
27,What Ifs,Kane Brown Featuring Lauren Alaina,28,27,18,10-28-2017
28,Praying,Kesha,26,22,14,10-28-2017
29,Young Dumb & Broke,Khalid,27,25,13,10-28-2017
30,That's What I Like,Bruno Mars,23,1,39,10-28-2017
31,I Fall Apart,Post Malone,39,31,3,10-28-2017
32,Gucci Gang,Lil Pump,46,32,5,10-28-2017
33,Humble.,Kendrick Lamar,22,1,28,10-28-2017
34,Something Just Like This,The Chainsmokers & Coldplay,32,3,34,10-28-2017
35,XO TOUR Llif3,Lil Uzi Vert,30,7,29,10-28-2017
36,Love Galore,SZA Featuring Travis Scott,33,32,18,10-28-2017
37,Congratulations,Post Malone Featuring Quavo,35,8,42,10-28-2017
38,Body Like A Back Road,Sam Hunt,31,6,37,10-28-2017
39,When It Rains It Pours,Luke Combs,40,39,11,10-28-2017
40,Bad At Love,Halsey,49,40,6,10-28-2017
41,Location,Khalid,36,16,40,10-28-2017
42,Say You Won't Let Go,James Arthur,37,11,51,10-28-2017
43,No Promises,Cheat Codes Featuring Demi Lovato,38,38,22,10-28-2017
44,New Rules,Dua Lipa,42,42,11,10-28-2017
45,Do Re Mi,blackbear,41,41,18,10-28-2017
46,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,45,45,16,10-28-2017
47,The Weekend,SZA,48,47,11,10-28-2017
48,Loyalty.,Kendrick Lamar Featuring Rihanna,44,14,26,10-28-2017
49,Unforgettable,Thomas Rhett,51,47,11,10-28-2017
50,Small Town Boy,Dustin Lynch,43,36,19,10-28-2017
51,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,59,51,5,10-28-2017
52,Butterfly Effect,Travis Scott,52,52,20,10-28-2017
53,...Ready For It?,Taylor Swift,47,4,6,10-28-2017
54,Silence,Marshmello Featuring Khalid,53,42,9,10-28-2017
55,Pray,Sam Smith Featuring Logic,,55,1,10-28-2017
56,The Race,Tay-K,58,44,10,10-28-2017
57,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,57,39,7,10-28-2017
58,Roll In Peace,Kodak Black Featuring XXXTENTACION,56,53,8,10-28-2017
59,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",69,59,5,10-28-2017
60,How Long,Charlie Puth,,60,1,10-28-2017
61,Greatest Love Story,LANCO,65,61,6,10-28-2017
62,Jocelyn Flores,XXXTENTACION,62,31,7,10-28-2017
63,Transportin',Kodak Black,60,46,8,10-28-2017
64,Glorious,Macklemore Featuring Skylar Grey,55,49,14,10-28-2017
65,Every Little Thing,Carly Pearce,71,65,11,10-28-2017
66,Relationship,Young Thug Featuring Future,78,66,8,10-28-2017
67,Heartache On The Dance Floor,Jon Pardi,61,47,15,10-28-2017
68,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",64,44,18,10-28-2017
69,All The Pretty Girls,Kenny Chesney,63,63,11,10-28-2017
70,Love So Soft,Kelly Clarkson,72,62,5,10-28-2017
71,Dusk Till Dawn,Zayn Featuring Sia,70,44,5,10-28-2017
72,Heaven,Kane Brown,,72,1,10-28-2017
73,Friends,Justin Bieber + BloodPop,54,20,8,10-28-2017
74,F**k Love,XXXTENTACION Featuring Trippie Redd,73,41,7,10-28-2017
75,Light It Up,Luke Bryan,80,75,7,10-28-2017
76,Escapate Conmigo,Wisin Featuring Ozuna,76,63,18,10-28-2017
77,More Girls Like You,Kip Moore,81,77,9,10-28-2017
78,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",66,20,17,10-28-2017
79,They Don't Know,Jason Aldean,67,67,11,10-28-2017
80,B.E.D.,Jacquees,77,69,10,10-28-2017
81,Fix A Drink,Chris Janson,82,81,7,10-28-2017
82,I'll Name The Dogs,Blake Shelton,83,73,5,10-28-2017
83,I Could Use A Love Song,Maren Morris,85,83,8,10-28-2017
84,Like I Loved You,Brett Young,91,84,3,10-28-2017
85,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,90,85,3,10-28-2017
86,Plain Jane,A$AP Ferg Featuring Nicki Minaj,97,86,3,10-28-2017
87,Sauce It Up,Lil Uzi Vert,79,49,7,10-28-2017
88,Go Flex,Post Malone,95,88,4,10-28-2017
89,Questions,Chris Brown,89,84,7,10-28-2017
90,Sky Walker,Miguel Featuring Travis Scott,96,90,3,10-28-2017
91,Dear Hate,Maren Morris Featuring Vince Gill,,91,1,10-28-2017
92,Losing Sleep,Chris Young,94,92,3,10-28-2017
93,No Promises,A Boogie Wit da Hoodie,74,74,2,10-28-2017
94,Say A',A Boogie Wit da Hoodie,75,75,2,10-28-2017
95,Lights Down Low,MAX Featuring gnash,,95,1,10-28-2017
96,Round Here Buzz,Eric Church,99,96,3,10-28-2017
97,Too Hotty,"Quavo, Takeoff & Offset",,97,1,10-28-2017
98,DNA,BTS,87,67,4,10-28-2017
99,Smooth,Florida Georgia Line,98,98,2,10-28-2017
100,Do I Make You Wanna,Billy Currington,93,47,18,10-28-2017
1,Bodak Yellow (Money Moves),Cardi B,1,1,14,10-21-2017
2,Rockstar,Post Malone Featuring 21 Savage,2,2,3,10-21-2017
3,Mi Gente,J Balvin & Willy William Featuring Beyonce,21,3,14,10-21-2017
4,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,4,3,23,10-21-2017
5,Look What You Made Me Do,Taylor Swift,3,1,7,10-21-2017
6,Feel It Still,Portugal. The Man,7,6,16,10-21-2017
7,Thunder,Imagine Dragons,17,7,23,10-21-2017
8,Sorry Not Sorry,Demi Lovato,10,8,13,10-21-2017
9,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,5,1,38,10-21-2017
10,Unforgettable,French Montana Featuring Swae Lee,6,3,26,10-21-2017
11,Believer,Imagine Dragons,8,4,35,10-21-2017
12,Rake It Up,Yo Gotti Featuring Nicki Minaj,9,8,14,10-21-2017
13,Too Good At Goodbyes,Sam Smith,14,5,4,10-21-2017
14,Strip That Down,Liam Payne Featuring Quavo,12,10,20,10-21-2017
15,Attention,Charlie Puth,11,5,24,10-21-2017
16,Bank Account,21 Savage,15,12,13,10-21-2017
17,There's Nothing Holdin' Me Back,Shawn Mendes,16,6,24,10-21-2017
18,Slow Hands,Niall Horan,13,11,23,10-21-2017
19,What Lovers Do,Maroon 5 Featuring SZA,20,19,6,10-21-2017
20,Shape Of You,Ed Sheeran,19,1,39,10-21-2017
21,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,18,2,16,10-21-2017
22,Humble.,Kendrick Lamar,28,1,27,10-21-2017
23,That's What I Like,Bruno Mars,22,1,38,10-21-2017
24,I Get The Bag,Gucci Mane Featuring Migos,23,22,7,10-21-2017
25,What About Us,P!nk,29,25,9,10-21-2017
26,Praying,Kesha,24,22,13,10-21-2017
27,Young Dumb & Broke,Khalid,25,25,12,10-21-2017
28,What Ifs,Kane Brown Featuring Lauren Alaina,31,28,17,10-21-2017
29,Havana,Camila Cabello Featuring Young Thug,44,29,8,10-21-2017
30,XO TOUR Llif3,Lil Uzi Vert,27,7,28,10-21-2017
31,Body Like A Back Road,Sam Hunt,26,6,36,10-21-2017
32,Something Just Like This,The Chainsmokers & Coldplay,30,3,33,10-21-2017
33,Love Galore,SZA Featuring Travis Scott,32,32,17,10-21-2017
34,Perfect,Ed Sheeran,58,34,6,10-21-2017
35,Congratulations,Post Malone Featuring Quavo,35,8,41,10-21-2017
36,Location,Khalid,33,16,39,10-21-2017
37,Say You Won't Let Go,James Arthur,34,11,50,10-21-2017
38,No Promises,Cheat Codes Featuring Demi Lovato,41,38,21,10-21-2017
39,I Fall Apart,Post Malone,65,39,2,10-21-2017
40,When It Rains It Pours,Luke Combs,40,40,10,10-21-2017
41,Do Re Mi,blackbear,46,41,17,10-21-2017
42,New Rules,Dua Lipa,48,42,10,10-21-2017
43,Small Town Boy,Dustin Lynch,37,36,18,10-21-2017
44,Loyalty.,Kendrick Lamar Featuring Rihanna,38,14,25,10-21-2017
45,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,45,45,15,10-21-2017
46,Gucci Gang,Lil Pump,52,46,4,10-21-2017
47,...Ready For It?,Taylor Swift,39,4,5,10-21-2017
48,The Weekend,SZA,50,48,10,10-21-2017
49,Bad At Love,Halsey,57,49,5,10-21-2017
50,Redbone,Childish Gambino,43,12,44,10-21-2017
51,Unforgettable,Thomas Rhett,51,47,10,10-21-2017
52,Butterfly Effect,Travis Scott,54,52,19,10-21-2017
53,Silence,Marshmello Featuring Khalid,55,42,8,10-21-2017
54,Friends,Justin Bieber + BloodPop,36,20,7,10-21-2017
55,Glorious,Macklemore Featuring Skylar Grey,49,49,13,10-21-2017
56,Roll In Peace,Kodak Black Featuring XXXTENTACION,61,53,7,10-21-2017
57,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,60,39,6,10-21-2017
58,The Race,Tay-K,59,44,9,10-21-2017
59,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,78,59,4,10-21-2017
60,Transportin',Kodak Black,62,46,7,10-21-2017
61,Heartache On The Dance Floor,Jon Pardi,56,47,14,10-21-2017
62,Jocelyn Flores,XXXTENTACION,64,31,6,10-21-2017
63,All The Pretty Girls,Kenny Chesney,63,63,10,10-21-2017
64,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",66,44,17,10-21-2017
65,Greatest Love Story,LANCO,71,65,5,10-21-2017
66,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",53,20,16,10-21-2017
67,They Don't Know,Jason Aldean,73,67,10,10-21-2017
68,Hi Bich,Bhad Bhabie,,68,1,10-21-2017
69,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",75,69,4,10-21-2017
70,Dusk Till Dawn,Zayn Featuring Sia,69,44,4,10-21-2017
71,Every Little Thing,Carly Pearce,72,71,10,10-21-2017
72,Love So Soft,Kelly Clarkson,74,62,4,10-21-2017
73,F**k Love,XXXTENTACION Featuring Trippie Redd,68,41,6,10-21-2017
74,No Promises,A Boogie Wit da Hoodie,,74,1,10-21-2017
75,Say A',A Boogie Wit da Hoodie,,75,1,10-21-2017
76,Escapate Conmigo,Wisin Featuring Ozuna,76,63,17,10-21-2017
77,B.E.D.,Jacquees,77,69,9,10-21-2017
78,Relationship,Young Thug Featuring Future,87,78,7,10-21-2017
79,Sauce It Up,Lil Uzi Vert,79,49,6,10-21-2017
80,Light It Up,Luke Bryan,82,76,6,10-21-2017
81,More Girls Like You,Kip Moore,84,81,8,10-21-2017
82,Fix A Drink,Chris Janson,81,81,6,10-21-2017
83,I'll Name The Dogs,Blake Shelton,83,73,4,10-21-2017
84,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,,84,1,10-21-2017
85,I Could Use A Love Song,Maren Morris,86,85,7,10-21-2017
86,Beast Mode,A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,,86,1,10-21-2017
87,DNA,BTS,67,67,3,10-21-2017
88,It Ain't My Fault,Brothers Osborne,89,79,16,10-21-2017
89,Questions,Chris Brown,91,84,6,10-21-2017
90,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,,90,2,10-21-2017
91,Like I Loved You,Brett Young,95,91,2,10-21-2017
92,No Such Thing As A Broken Heart,Old Dominion,85,46,19,10-21-2017
93,Do I Make You Wanna,Billy Currington,93,47,17,10-21-2017
94,Losing Sleep,Chris Young,94,94,2,10-21-2017
95,Go Flex,Post Malone,100,94,3,10-21-2017
96,Sky Walker,Miguel Featuring Travis Scott,,96,2,10-21-2017
97,Plain Jane,A$AP Ferg Featuring Nicki Minaj,98,97,2,10-21-2017
98,Smooth,Florida Georgia Line,,98,1,10-21-2017
99,Round Here Buzz,Eric Church,97,97,2,10-21-2017
100,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,90,51,13,10-21-2017
1,Bodak Yellow (Money Moves),Cardi B,1,1,13,10-14-2017
2,Rockstar,Post Malone Featuring 21 Savage,2,2,2,10-14-2017
3,Look What You Made Me Do,Taylor Swift,3,1,6,10-14-2017
4,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,4,3,22,10-14-2017
5,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,5,1,37,10-14-2017
6,Unforgettable,French Montana Featuring Swae Lee,6,3,25,10-14-2017
7,Feel It Still,Portugal. The Man,10,7,15,10-14-2017
8,Believer,Imagine Dragons,7,4,34,10-14-2017
9,Rake It Up,Yo Gotti Featuring Nicki Minaj,8,8,13,10-14-2017
10,Sorry Not Sorry,Demi Lovato,15,10,12,10-14-2017
11,Attention,Charlie Puth,9,5,23,10-14-2017
12,Strip That Down,Liam Payne Featuring Quavo,13,10,19,10-14-2017
13,Slow Hands,Niall Horan,11,11,22,10-14-2017
14,Too Good At Goodbyes,Sam Smith,16,5,3,10-14-2017
15,Bank Account,21 Savage,17,12,12,10-14-2017
16,There's Nothing Holdin' Me Back,Shawn Mendes,14,6,23,10-14-2017
17,Thunder,Imagine Dragons,30,17,22,10-14-2017
18,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,12,2,15,10-14-2017
19,Shape Of You,Ed Sheeran,18,1,38,10-14-2017
20,What Lovers Do,Maroon 5 Featuring SZA,23,20,5,10-14-2017
21,Mi Gente,J Balvin & Willy William Featuring Beyonce,19,19,13,10-14-2017
22,That's What I Like,Bruno Mars,20,1,37,10-14-2017
23,I Get The Bag,Gucci Mane Featuring Migos,22,22,6,10-14-2017
24,Praying,Kesha,28,22,12,10-14-2017
25,Young Dumb & Broke,Khalid,27,25,11,10-14-2017
26,Body Like A Back Road,Sam Hunt,24,6,35,10-14-2017
27,XO TOUR Llif3,Lil Uzi Vert,21,7,27,10-14-2017
28,Humble.,Kendrick Lamar,25,1,26,10-14-2017
29,What About Us,P!nk,26,26,8,10-14-2017
30,Something Just Like This,The Chainsmokers & Coldplay,29,3,32,10-14-2017
31,What Ifs,Kane Brown Featuring Lauren Alaina,32,31,16,10-14-2017
32,Love Galore,SZA Featuring Travis Scott,33,32,16,10-14-2017
33,Location,Khalid,31,16,38,10-14-2017
34,Say You Won't Let Go,James Arthur,37,11,49,10-14-2017
35,Congratulations,Post Malone Featuring Quavo,36,8,40,10-14-2017
36,Friends,Justin Bieber + BloodPop,35,20,6,10-14-2017
37,Small Town Boy,Dustin Lynch,40,36,17,10-14-2017
38,Loyalty.,Kendrick Lamar Featuring Rihanna,41,14,24,10-14-2017
39,...Ready For It?,Taylor Swift,34,4,4,10-14-2017
40,When It Rains It Pours,Luke Combs,44,40,9,10-14-2017
41,No Promises,Cheat Codes Featuring Demi Lovato,45,39,20,10-14-2017
42,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",39,1,22,10-14-2017
43,Redbone,Childish Gambino,38,12,43,10-14-2017
44,Havana,Camila Cabello Featuring Young Thug,64,44,7,10-14-2017
45,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,46,45,14,10-14-2017
46,Do Re Mi,blackbear,51,46,16,10-14-2017
47,Stay,Zedd & Alessia Cara,42,7,31,10-14-2017
48,New Rules,Dua Lipa,53,48,9,10-14-2017
49,Glorious,Macklemore Featuring Skylar Grey,62,49,12,10-14-2017
50,The Weekend,SZA,52,50,9,10-14-2017
51,Unforgettable,Thomas Rhett,49,47,9,10-14-2017
52,Gucci Gang,Lil Pump,71,52,3,10-14-2017
53,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",43,20,15,10-14-2017
54,Butterfly Effect,Travis Scott,57,54,18,10-14-2017
55,Silence,Marshmello Featuring Khalid,56,42,7,10-14-2017
56,Heartache On The Dance Floor,Jon Pardi,47,47,13,10-14-2017
57,Bad At Love,Halsey,61,57,4,10-14-2017
58,Perfect,Ed Sheeran,89,37,5,10-14-2017
59,The Race,Tay-K,54,44,8,10-14-2017
60,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,58,39,5,10-14-2017
61,Roll In Peace,Kodak Black Featuring XXXTENTACION,59,53,6,10-14-2017
62,Transportin',Kodak Black,55,46,6,10-14-2017
63,All The Pretty Girls,Kenny Chesney,68,63,9,10-14-2017
64,Jocelyn Flores,XXXTENTACION,50,31,5,10-14-2017
65,I Fall Apart,Post Malone,,65,1,10-14-2017
66,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",60,44,16,10-14-2017
67,DNA,BTS,85,67,2,10-14-2017
68,F**k Love,XXXTENTACION Featuring Trippie Redd,65,41,5,10-14-2017
69,Dusk Till Dawn,Zayn Featuring Sia,63,44,3,10-14-2017
70,Good Old Days,Macklemore Featuring Kesha,,70,1,10-14-2017
71,Greatest Love Story,LANCO,75,71,4,10-14-2017
72,Every Little Thing,Carly Pearce,76,72,9,10-14-2017
73,They Don't Know,Jason Aldean,74,73,9,10-14-2017
74,Love So Soft,Kelly Clarkson,81,62,3,10-14-2017
75,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",79,75,3,10-14-2017
76,Escapate Conmigo,Wisin Featuring Ozuna,70,63,16,10-14-2017
77,B.E.D.,Jacquees,73,69,8,10-14-2017
78,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,97,78,3,10-14-2017
79,Sauce It Up,Lil Uzi Vert,69,49,5,10-14-2017
80,Felices Los 4,Maluma,72,48,20,10-14-2017
81,Fix A Drink,Chris Janson,94,81,5,10-14-2017
82,Light It Up,Luke Bryan,86,76,5,10-14-2017
83,I'll Name The Dogs,Blake Shelton,88,73,3,10-14-2017
84,More Girls Like You,Kip Moore,83,82,7,10-14-2017
85,No Such Thing As A Broken Heart,Old Dominion,77,46,18,10-14-2017
86,I Could Use A Love Song,Maren Morris,90,86,6,10-14-2017
87,Relationship,Young Thug Featuring Future,82,82,6,10-14-2017
88,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,78,40,10,10-14-2017
89,It Ain't My Fault,Brothers Osborne,91,79,15,10-14-2017
90,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,80,51,12,10-14-2017
91,Questions,Chris Brown,84,84,5,10-14-2017
92,Curve,Gucci Mane Featuring The Weeknd,67,67,2,10-14-2017
93,Do I Make You Wanna,Billy Currington,95,47,16,10-14-2017
94,Losing Sleep,Chris Young,,94,1,10-14-2017
95,Like I Loved You,Brett Young,,95,1,10-14-2017
96,Fetish,Selena Gomez Featuring Gucci Mane,87,27,12,10-14-2017
97,Round Here Buzz,Eric Church,,97,1,10-14-2017
98,Plain Jane,A$AP Ferg Featuring Nicki Minaj,,98,1,10-14-2017
99,Wish I Knew You,The Revivalists,99,84,9,10-14-2017
100,Go Flex,Post Malone,,94,2,10-14-2017
1,Bodak Yellow (Money Moves),Cardi B,2,1,12,10-07-2017
2,Rockstar,Post Malone Featuring 21 Savage,,2,1,10-07-2017
3,Look What You Made Me Do,Taylor Swift,1,1,5,10-07-2017
4,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3,3,21,10-07-2017
5,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,4,1,36,10-07-2017
6,Unforgettable,French Montana Featuring Swae Lee,7,3,24,10-07-2017
7,Believer,Imagine Dragons,9,4,33,10-07-2017
8,Rake It Up,Yo Gotti Featuring Nicki Minaj,16,8,12,10-07-2017
9,Attention,Charlie Puth,8,5,22,10-07-2017
10,Feel It Still,Portugal. The Man,14,10,14,10-07-2017
11,Slow Hands,Niall Horan,11,11,21,10-07-2017
12,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,6,2,14,10-07-2017
13,Strip That Down,Liam Payne Featuring Quavo,12,10,18,10-07-2017
14,There's Nothing Holdin' Me Back,Shawn Mendes,10,6,22,10-07-2017
15,Sorry Not Sorry,Demi Lovato,13,13,11,10-07-2017
16,Too Good At Goodbyes,Sam Smith,5,5,2,10-07-2017
17,Bank Account,21 Savage,15,12,11,10-07-2017
18,Shape Of You,Ed Sheeran,17,1,37,10-07-2017
19,Mi Gente,J Balvin & Willy William Featuring Beyonce,19,19,12,10-07-2017
20,That's What I Like,Bruno Mars,18,1,36,10-07-2017
21,XO TOUR Llif3,Lil Uzi Vert,20,7,26,10-07-2017
22,I Get The Bag,Gucci Mane Featuring Migos,24,22,5,10-07-2017
23,What Lovers Do,Maroon 5 Featuring SZA,29,23,4,10-07-2017
24,Body Like A Back Road,Sam Hunt,22,6,34,10-07-2017
25,Humble.,Kendrick Lamar,23,1,25,10-07-2017
26,What About Us,P!nk,30,26,7,10-07-2017
27,Young Dumb & Broke,Khalid,26,26,10,10-07-2017
28,Praying,Kesha,25,22,11,10-07-2017
29,Something Just Like This,The Chainsmokers & Coldplay,27,3,31,10-07-2017
30,Thunder,Imagine Dragons,40,30,21,10-07-2017
31,Location,Khalid,28,16,37,10-07-2017
32,What Ifs,Kane Brown Featuring Lauren Alaina,32,32,15,10-07-2017
33,Love Galore,SZA Featuring Travis Scott,36,33,15,10-07-2017
34,...Ready For It?,Taylor Swift,21,4,3,10-07-2017
35,Friends,Justin Bieber + BloodPop,34,20,5,10-07-2017
36,Congratulations,Post Malone Featuring Quavo,33,8,39,10-07-2017
37,Say You Won't Let Go,James Arthur,43,11,48,10-07-2017
38,Redbone,Childish Gambino,31,12,42,10-07-2017
39,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",35,1,21,10-07-2017
40,Small Town Boy,Dustin Lynch,38,36,16,10-07-2017
41,Loyalty.,Kendrick Lamar Featuring Rihanna,39,14,23,10-07-2017
42,Stay,Zedd & Alessia Cara,41,7,30,10-07-2017
43,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",37,20,14,10-07-2017
44,When It Rains It Pours,Luke Combs,49,44,8,10-07-2017
45,No Promises,Cheat Codes Featuring Demi Lovato,45,39,19,10-07-2017
46,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,51,46,13,10-07-2017
47,Heartache On The Dance Floor,Jon Pardi,52,47,12,10-07-2017
48,Mask Off,Future,46,5,31,10-07-2017
49,Unforgettable,Thomas Rhett,47,47,8,10-07-2017
50,Jocelyn Flores,XXXTENTACION,42,31,4,10-07-2017
51,Do Re Mi,blackbear,50,50,15,10-07-2017
52,The Weekend,SZA,54,52,8,10-07-2017
53,New Rules,Dua Lipa,56,53,8,10-07-2017
54,The Race,Tay-K,48,44,7,10-07-2017
55,Transportin',Kodak Black,58,46,5,10-07-2017
56,Silence,Marshmello Featuring Khalid,59,42,6,10-07-2017
57,Butterfly Effect,Travis Scott,61,55,17,10-07-2017
58,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,55,39,4,10-07-2017
59,Roll In Peace,Kodak Black Featuring XXXTENTACION,53,53,5,10-07-2017
60,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",60,44,15,10-07-2017
61,Bad At Love,Halsey,71,61,3,10-07-2017
62,Glorious,Macklemore Featuring Skylar Grey,65,62,11,10-07-2017
63,Dusk Till Dawn,Zayn Featuring Sia,44,44,2,10-07-2017
64,Havana,Camila Cabello Featuring Young Thug,64,64,6,10-07-2017
65,F**k Love,XXXTENTACION Featuring Trippie Redd,57,41,4,10-07-2017
66,Too Much To Ask,Niall Horan,,66,1,10-07-2017
67,Curve,Gucci Mane Featuring The Weeknd,,67,1,10-07-2017
68,All The Pretty Girls,Kenny Chesney,66,66,8,10-07-2017
69,Sauce It Up,Lil Uzi Vert,67,49,4,10-07-2017
70,Escapate Conmigo,Wisin Featuring Ozuna,75,63,15,10-07-2017
71,Gucci Gang,Lil Pump,81,71,2,10-07-2017
72,Felices Los 4,Maluma,70,48,19,10-07-2017
73,B.E.D.,Jacquees,69,69,7,10-07-2017
74,They Don't Know,Jason Aldean,77,74,8,10-07-2017
75,Greatest Love Story,LANCO,82,75,3,10-07-2017
76,Every Little Thing,Carly Pearce,78,76,8,10-07-2017
77,No Such Thing As A Broken Heart,Old Dominion,68,46,17,10-07-2017
78,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,72,40,9,10-07-2017
