Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
23,Delicate,Taylor Swift,20,20,17,07-14-2018
24,Better Now,Post Malone,14,7,10,07-14-2018
25,Mine,Bazzi,16,11,24,07-14-2018
26,Yes Indeed,Lil Baby & Drake,11,6,8,07-14-2018
27,Sandra's Rose,Drake,,27,1,07-14-2018
28,Summer Games,Drake,,28,1,07-14-2018
29,Perfect,Ed Sheeran,17,1,45,07-14-2018
30,Blue Tint,Drake,,30,1,07-14-2018
31,In My Blood,Shawn Mendes,23,11,16,07-14-2018
32,Jaded,Drake,,32,1,07-14-2018
33,Friends,Marshmello & Anne-Marie,22,11,21,07-14-2018
34,Tequila,Dan + Shay,21,21,17,07-14-2018
35,Never Be The Same,Camila Cabello,28,6,29,07-14-2018
36,Is There More,Drake,,36,1,07-14-2018
37,That's How You Feel,Drake,,37,1,07-14-2018
38,Peak,Drake,,38,1,07-14-2018
39,Taste,Tyga Featuring Offset,30,30,6,07-14-2018
40,Whatever It Takes,Imagine Dragons,31,12,23,07-14-2018
41,After Dark,Drake Featuring Static Major & Ty Dolla $ign,,41,1,07-14-2018
42,Finesse,Drake,,42,1,07-14-2018
43,Apes**t,The Carters,19,13,3,07-14-2018
44,Look Alive,BlocBoy JB Featuring Drake,27,5,21,07-14-2018
45,One Kiss,Calvin Harris & Dua Lipa,36,30,13,07-14-2018
46,Love Lies,Khalid & Normani,37,34,20,07-14-2018
47,Moonlight,XXXTENTACION,13,13,12,07-14-2018
48,Be Careful,Cardi B,32,11,14,07-14-2018
49,Back To You,Selena Gomez,35,22,8,07-14-2018
50,This Is America,Childish Gambino,24,1,9,07-14-2018
51,Ratchet Happy Birthday,Drake,,51,1,07-14-2018
52,I Like Me Better,Lauv,41,41,21,07-14-2018
53,Get Along,Kenny Chesney,44,44,13,07-14-2018
54,Simple,Florida Georgia Line,45,45,5,07-14-2018
55,Changes,XXXTENTACION,18,18,12,07-14-2018
56,Final Fantasy,Drake,,56,1,07-14-2018
57,March 14,Drake,,57,1,07-14-2018
58,X,Nicky Jam x J Balvin,64,41,18,07-14-2018
59,Sit Next To Me,Foster The People,51,51,16,07-14-2018
60,All Girls Are The Same,Juice WRLD,42,41,8,07-14-2018
61,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",43,36,11,07-14-2018
62,Up Down,Morgan Wallen Featuring Florida Georgia Line,53,49,15,07-14-2018
63,Karma,Queen Naija,,63,1,07-14-2018
64,Mercy,Brett Young,48,48,9,07-14-2018
65,One Number Away,Luke Combs,49,34,16,07-14-2018
66,Youngblood,5 Seconds Of Summer,52,49,5,07-14-2018
67,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",56,56,5,07-14-2018
68,Jocelyn Flores,XXXTENTACION,25,19,19,07-14-2018
69,I Was Jack (You Were Diane),Jake Owen,75,69,6,07-14-2018
70,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,73,70,3,07-14-2018
71,Alone,Halsey Featuring Big Sean & Stefflon Don,69,69,12,07-14-2018
72,Freaky Friday,Lil Dicky Featuring Chris Brown,47,8,16,07-14-2018
73,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,66,66,11,07-14-2018
74,Ball For Me,Post Malone Featuring Nicki Minaj,59,16,10,07-14-2018
75,Life Changes,Thomas Rhett,92,75,2,07-14-2018
76,Kiss Somebody,Morgan Evans,,76,1,07-14-2018
77,KOD,J. Cole,68,10,11,07-14-2018
78,Done For Me,Charlie Puth Featuring Kehlani,74,53,9,07-14-2018
79,Take Back Home Girl,Chris Lane Featuring Tori Kelly,98,79,5,07-14-2018
80,Coming Home,Keith Urban Featuring Julia Michaels,88,80,2,07-14-2018
81,Bed,Nicki Minaj Featuring Ariana Grande,67,43,3,07-14-2018
82,Chun-Li,Nicki Minaj,62,10,13,07-14-2018
83,All Mine,Kanye West,54,11,5,07-14-2018
84,Don't Go Breaking My Heart,Backstreet Boys,,84,2,07-14-2018
85,Medicine,Queen Naija,81,45,5,07-14-2018
86,"Sunrise, Sunburn, Sunset",Luke Bryan,,86,1,07-14-2018
87,Cry Pretty,Carrie Underwood,,48,4,07-14-2018
88,Esskeetit,Lil Pump,71,24,12,07-14-2018
89,Sin Pijama,Becky G + Natti Natasha,83,83,4,07-14-2018
90,Call Out My Name,The Weeknd,78,4,14,07-14-2018
91,Everybody Dies In Their Nightmares,XXXTENTACION,46,42,7,07-14-2018
92,Yikes,Kanye West,77,8,5,07-14-2018
93,Hotel Key,Old Dominion,,93,1,07-14-2018
94,Downtown's Dead,Sam Hunt,,94,2,07-14-2018
95,Zombie,Bad Wolves,90,54,17,07-14-2018
96,Japan,Famous Dex,63,28,15,07-14-2018
97,Me Niego,Reik Featuring Ozuna & Wisin,,77,3,07-14-2018
98,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,55,55,5,07-14-2018
99,Growing Pains,Alessia Cara,,99,1,07-14-2018
100,I Lived It,Blake Shelton,85,63,18,07-14-2018
1,I Like It,"Cardi B, Bad Bunny & J Balvin",2,1,12,07-07-2018
2,Sad!,XXXTENTACION,1,1,17,07-07-2018
3,Lucid Dreams,Juice WRLD,4,3,7,07-07-2018
4,Girls Like You,Maroon 5 Featuring Cardi B,5,4,5,07-07-2018
5,Psycho,Post Malone Featuring Ty Dolla $ign,6,1,18,07-07-2018
6,Nice For What,Drake,3,1,12,07-07-2018
7,Boo'd Up,Ella Mai,7,6,13,07-07-2018
8,No Tears Left To Cry,Ariana Grande,9,3,10,07-07-2018
9,God's Plan,Drake,8,1,23,07-07-2018
10,Meant To Be,Bebe Rexha & Florida Georgia Line,11,2,36,07-07-2018
11,Yes Indeed,Lil Baby & Drake,12,6,7,07-07-2018
12,The Middle,"Zedd, Maren Morris & Grey",10,5,22,07-07-2018
13,Moonlight,XXXTENTACION,16,13,11,07-07-2018
14,Better Now,Post Malone,23,7,9,07-07-2018
15,Plug Walk,Rich The Kid,32,13,20,07-07-2018
16,Mine,Bazzi,20,11,23,07-07-2018
17,Perfect,Ed Sheeran,21,1,44,07-07-2018
18,Changes,XXXTENTACION,18,18,11,07-07-2018
19,Apes**t,The Carters,13,13,2,07-07-2018
20,Delicate,Taylor Swift,27,20,16,07-07-2018
21,Tequila,Dan + Shay,34,21,16,07-07-2018
22,Friends,Marshmello & Anne-Marie,14,11,20,07-07-2018
23,In My Blood,Shawn Mendes,22,11,15,07-07-2018
24,This Is America,Childish Gambino,17,1,8,07-07-2018
25,Jocelyn Flores,XXXTENTACION,19,19,18,07-07-2018
26,I'm Upset,Drake,15,15,5,07-07-2018
27,Look Alive,BlocBoy JB Featuring Drake,25,5,20,07-07-2018
28,Never Be The Same,Camila Cabello,26,6,28,07-07-2018
29,Walk It Talk It,Migos Featuring Drake,24,10,22,07-07-2018
30,Taste,Tyga Featuring Offset,38,30,5,07-07-2018
31,Whatever It Takes,Imagine Dragons,30,12,22,07-07-2018
32,Be Careful,Cardi B,29,11,13,07-07-2018
33,Rockstar,Post Malone Featuring 21 Savage,31,1,41,07-07-2018
34,F**k Love,XXXTENTACION Featuring Trippie Redd,28,28,21,07-07-2018
35,Back To You,Selena Gomez,33,22,7,07-07-2018
36,One Kiss,Calvin Harris & Dua Lipa,37,30,12,07-07-2018
37,Love Lies,Khalid & Normani,36,34,19,07-07-2018
38,Heaven,Kane Brown,35,15,27,07-07-2018
39,Havana,Camila Cabello Featuring Young Thug,39,1,46,07-07-2018
40,New Rules,Dua Lipa,41,6,48,07-07-2018
41,I Like Me Better,Lauv,47,41,20,07-07-2018
42,All Girls Are The Same,Juice WRLD,45,41,7,07-07-2018
43,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",40,36,10,07-07-2018
44,Get Along,Kenny Chesney,50,44,12,07-07-2018
45,Simple,Florida Georgia Line,54,45,4,07-07-2018
46,Everybody Dies In Their Nightmares,XXXTENTACION,42,42,6,07-07-2018
47,Freaky Friday,Lil Dicky Featuring Chris Brown,46,8,15,07-07-2018
48,Mercy,Brett Young,60,48,8,07-07-2018
49,One Number Away,Luke Combs,57,34,15,07-07-2018
50,Wait,Maroon 5,44,24,24,07-07-2018
51,Sit Next To Me,Foster The People,59,51,15,07-07-2018
52,Youngblood,5 Seconds Of Summer,49,49,4,07-07-2018
53,Up Down,Morgan Wallen Featuring Florida Georgia Line,51,49,14,07-07-2018
54,All Mine,Kanye West,48,11,4,07-07-2018
55,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,58,55,4,07-07-2018
56,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",,56,4,07-07-2018
57,Dura,Daddy Yankee,70,43,21,07-07-2018
58,Sober,Demi Lovato,,58,1,07-07-2018
59,Ball For Me,Post Malone Featuring Nicki Minaj,62,16,9,07-07-2018
60,Bigger > You,"2 Chainz, Drake & Quavo",53,53,2,07-07-2018
61,Say Amen (Saturday Night),Panic! At The Disco,,60,3,07-07-2018
62,Chun-Li,Nicki Minaj,52,10,12,07-07-2018
63,Japan,Famous Dex,64,28,14,07-07-2018
64,X,Nicky Jam x J Balvin,69,41,17,07-07-2018
65,Legends,Juice WRLD,,65,1,07-07-2018
66,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,72,66,10,07-07-2018
67,Bed,Nicki Minaj Featuring Ariana Grande,43,43,2,07-07-2018
68,KOD,J. Cole,71,10,10,07-07-2018
69,Alone,Halsey Featuring Big Sean & Stefflon Don,75,69,11,07-07-2018
70,Hope,XXXTENTACION,80,70,2,07-07-2018
71,Esskeetit,Lil Pump,76,24,11,07-07-2018
72,TATI,6ix9ine Featuring DJ SPINKING,68,46,5,07-07-2018
73,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,85,73,2,07-07-2018
74,Done For Me,Charlie Puth Featuring Kehlani,66,53,8,07-07-2018
75,I Was Jack (You Were Diane),Jake Owen,94,75,5,07-07-2018
76,Fake Love,BTS,65,10,6,07-07-2018
77,Yikes,Kanye West,67,8,4,07-07-2018
78,Call Out My Name,The Weeknd,73,4,13,07-07-2018
79,I Know You,Lil Skies Featuring Yung Pinch,92,79,3,07-07-2018
80,Numb,XXXTENTACION,82,80,3,07-07-2018
81,Medicine,Queen Naija,100,45,4,07-07-2018
82,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,79,45,5,07-07-2018
83,Sin Pijama,Becky G + Natti Natasha,,83,3,07-07-2018
84,High Hopes,Panic! At The Disco,,84,2,07-07-2018
85,I Lived It,Blake Shelton,63,63,17,07-07-2018
86,Powerglide,Rae Sremmurd & Juicy J,83,28,17,07-07-2018
87,Lovely,Billie Eilish & Khalid,81,78,5,07-07-2018
88,Coming Home,Keith Urban Featuring Julia Michaels,,88,1,07-07-2018
89,Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,86,74,6,07-07-2018
90,Zombie,Bad Wolves,93,54,16,07-07-2018
91,Overdose,YoungBoy Never Broke Again,90,42,9,07-07-2018
92,Life Changes,Thomas Rhett,,92,1,07-07-2018
93,"Woman, Amen",Dierks Bentley,88,53,12,07-07-2018
94,Born To Be Yours,Kygo & Imagine Dragons,74,74,2,07-07-2018
95,The Light Is Coming,Ariana Grande Featuring Nicki Minaj,,95,1,07-07-2018
96,OTW,"Khalid, Ty Dolla $ign & 6LACK",97,57,10,07-07-2018
97,Solo,Clean Bandit Featuring Demi Lovato,,97,1,07-07-2018
98,Take Back Home Girl,Chris Lane Featuring Tori Kelly,,92,4,07-07-2018
99,Boss,The Carters,77,77,2,07-07-2018
100,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,98,74,16,07-07-2018
1,Sad!,XXXTENTACION,52,1,16,06-30-2018
2,I Like It,"Cardi B, Bad Bunny & J Balvin",3,2,11,06-30-2018
3,Nice For What,Drake,1,1,11,06-30-2018
4,Lucid Dreams,Juice WRLD,6,4,6,06-30-2018
5,Girls Like You,Maroon 5 Featuring Cardi B,5,4,4,06-30-2018
6,Psycho,Post Malone Featuring Ty Dolla $ign,2,1,17,06-30-2018
7,Boo'd Up,Ella Mai,7,6,12,06-30-2018
8,God's Plan,Drake,4,1,22,06-30-2018
9,No Tears Left To Cry,Ariana Grande,9,3,9,06-30-2018
10,The Middle,"Zedd, Maren Morris & Grey",8,5,21,06-30-2018
11,Meant To Be,Bebe Rexha & Florida Georgia Line,10,2,35,06-30-2018
12,Yes Indeed,Lil Baby & Drake,11,6,6,06-30-2018
13,Apes**t,The Carters,,13,1,06-30-2018
14,Friends,Marshmello & Anne-Marie,13,11,19,06-30-2018
15,I'm Upset,Drake,28,15,4,06-30-2018
16,Moonlight,XXXTENTACION,,16,10,06-30-2018
17,This Is America,Childish Gambino,12,1,7,06-30-2018
18,Changes,XXXTENTACION,,18,10,06-30-2018
19,Jocelyn Flores,XXXTENTACION,,19,17,06-30-2018
20,Mine,Bazzi,15,11,22,06-30-2018
21,Perfect,Ed Sheeran,17,1,43,06-30-2018
22,In My Blood,Shawn Mendes,16,11,14,06-30-2018
23,Better Now,Post Malone,20,7,8,06-30-2018
24,Walk It Talk It,Migos Featuring Drake,14,10,21,06-30-2018
25,Look Alive,BlocBoy JB Featuring Drake,18,5,19,06-30-2018
26,Never Be The Same,Camila Cabello,19,6,27,06-30-2018
27,Delicate,Taylor Swift,25,25,15,06-30-2018
28,F**k Love,XXXTENTACION Featuring Trippie Redd,,28,20,06-30-2018
29,Be Careful,Cardi B,23,11,12,06-30-2018
30,Whatever It Takes,Imagine Dragons,21,12,21,06-30-2018
31,Rockstar,Post Malone Featuring 21 Savage,24,1,40,06-30-2018
32,Plug Walk,Rich The Kid,33,13,19,06-30-2018
33,Back To You,Selena Gomez,22,22,6,06-30-2018
34,Tequila,Dan + Shay,32,32,15,06-30-2018
35,Heaven,Kane Brown,26,15,26,06-30-2018
36,Love Lies,Khalid & Normani,34,34,18,06-30-2018
37,One Kiss,Calvin Harris & Dua Lipa,30,30,11,06-30-2018
38,Taste,Tyga Featuring Offset,38,38,4,06-30-2018
39,Havana,Camila Cabello Featuring Young Thug,27,1,45,06-30-2018
40,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",36,36,9,06-30-2018
41,New Rules,Dua Lipa,35,6,47,06-30-2018
42,Everybody Dies In Their Nightmares,XXXTENTACION,,42,5,06-30-2018
43,Bed,Nicki Minaj Featuring Ariana Grande,,43,1,06-30-2018
44,Wait,Maroon 5,29,24,23,06-30-2018
45,All Girls Are The Same,Juice WRLD,41,41,6,06-30-2018
46,Freaky Friday,Lil Dicky Featuring Chris Brown,37,8,14,06-30-2018
47,I Like Me Better,Lauv,46,46,19,06-30-2018
48,All Mine,Kanye West,31,11,3,06-30-2018
49,Youngblood,5 Seconds Of Summer,79,49,3,06-30-2018
50,Get Along,Kenny Chesney,48,48,11,06-30-2018
51,Up Down,Morgan Wallen Featuring Florida Georgia Line,49,49,13,06-30-2018
52,Chun-Li,Nicki Minaj,43,10,11,06-30-2018
53,Bigger > You,"2 Chainz, Drake & Quavo",,53,1,06-30-2018
54,Simple,Florida Georgia Line,57,54,3,06-30-2018
55,DDU-DU DDU-DU,BLACKPINK,,55,1,06-30-2018
56,IDGAF,Dua Lipa,51,49,23,06-30-2018
57,One Number Away,Luke Combs,45,34,14,06-30-2018
58,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,,58,3,06-30-2018
59,Sit Next To Me,Foster The People,56,56,14,06-30-2018
60,Mercy,Brett Young,63,60,7,06-30-2018
61,Pray For Me,The Weeknd & Kendrick Lamar,44,7,20,06-30-2018
62,Ball For Me,Post Malone Featuring Nicki Minaj,59,16,8,06-30-2018
63,I Lived It,Blake Shelton,76,63,16,06-30-2018
64,Japan,Famous Dex,72,28,13,06-30-2018
65,Fake Love,BTS,71,10,5,06-30-2018
66,Done For Me,Charlie Puth Featuring Kehlani,55,53,7,06-30-2018
67,Yikes,Kanye West,40,8,3,06-30-2018
68,TATI,6ix9ine Featuring DJ SPINKING,50,46,4,06-30-2018
69,X,Nicky Jam x J Balvin,58,41,16,06-30-2018
70,Dura,Daddy Yankee,64,43,20,06-30-2018
71,KOD,J. Cole,65,10,9,06-30-2018
72,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,66,66,9,06-30-2018
73,Call Out My Name,The Weeknd,54,4,12,06-30-2018
74,Born To Be Yours,Kygo & Imagine Dragons,,74,1,06-30-2018
75,Alone,Halsey Featuring Big Sean & Stefflon Don,74,70,10,06-30-2018
76,Esskeetit,Lil Pump,68,24,10,06-30-2018
77,Boss,The Carters,,77,1,06-30-2018
78,Ocean,Martin Garrix Featuring Khalid,,78,1,06-30-2018
79,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,70,45,4,06-30-2018
80,Hope,XXXTENTACION,,80,1,06-30-2018
81,Lovely,Billie Eilish & Khalid,78,78,4,06-30-2018
82,Numb,XXXTENTACION,,82,2,06-30-2018
83,Powerglide,Rae Sremmurd & Juicy J,75,28,16,06-30-2018
84,Summer,The Carters,,84,1,06-30-2018
85,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,,85,1,06-30-2018
86,Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,89,74,5,06-30-2018
87,Welcome To The Party,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",100,78,4,06-30-2018
88,"Woman, Amen",Dierks Bentley,53,53,11,06-30-2018
89,Dame Tu Cosita,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,80,36,9,06-30-2018
90,Overdose,YoungBoy Never Broke Again,77,42,8,06-30-2018
91,Reborn,KIDS SEE GHOSTS,39,39,2,06-30-2018
92,I Know You,Lil Skies Featuring Yung Pinch,90,90,2,06-30-2018
93,Zombie,Bad Wolves,82,54,15,06-30-2018
94,I Was Jack (You Were Diane),Jake Owen,86,86,4,06-30-2018
95,Nice,The Carters,,95,1,06-30-2018
96,Cop Shot The Kid,Nas Featuring Kanye West,,96,1,06-30-2018
97,OTW,"Khalid, Ty Dolla $ign & 6LACK",81,57,9,06-30-2018
98,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,87,74,15,06-30-2018
99,Friends,The Carters,,99,1,06-30-2018
100,Medicine,Queen Naija,,45,3,06-30-2018
1,Nice For What,Drake,2,1,10,06-23-2018
2,Psycho,Post Malone Featuring Ty Dolla $ign,1,1,16,06-23-2018
3,I Like It,"Cardi B, Bad Bunny & J Balvin",3,3,10,06-23-2018
4,God's Plan,Drake,5,1,21,06-23-2018
5,Girls Like You,Maroon 5 Featuring Cardi B,4,4,3,06-23-2018
6,Lucid Dreams,Juice WRLD,9,6,5,06-23-2018
7,Boo'd Up,Ella Mai,6,6,11,06-23-2018
8,The Middle,"Zedd, Maren Morris & Grey",10,5,20,06-23-2018
9,No Tears Left To Cry,Ariana Grande,13,3,8,06-23-2018
10,Meant To Be,Bebe Rexha & Florida Georgia Line,12,2,34,06-23-2018
11,Yes Indeed,Lil Baby & Drake,15,6,5,06-23-2018
12,This Is America,Childish Gambino,7,1,6,06-23-2018
13,Friends,Marshmello & Anne-Marie,14,11,18,06-23-2018
14,Walk It Talk It,Migos Featuring Drake,17,10,20,06-23-2018
15,Mine,Bazzi,23,11,21,06-23-2018
16,In My Blood,Shawn Mendes,20,11,13,06-23-2018
17,Perfect,Ed Sheeran,21,1,42,06-23-2018
18,Look Alive,BlocBoy JB Featuring Drake,19,5,18,06-23-2018
19,Never Be The Same,Camila Cabello,18,6,26,06-23-2018
20,Better Now,Post Malone,34,7,7,06-23-2018
21,Whatever It Takes,Imagine Dragons,22,12,20,06-23-2018
22,Back To You,Selena Gomez,31,22,5,06-23-2018
23,Be Careful,Cardi B,25,11,11,06-23-2018
24,Rockstar,Post Malone Featuring 21 Savage,29,1,39,06-23-2018
25,Delicate,Taylor Swift,37,25,14,06-23-2018
26,Heaven,Kane Brown,30,15,25,06-23-2018
27,Havana,Camila Cabello Featuring Young Thug,33,1,44,06-23-2018
28,I'm Upset,Drake,32,19,3,06-23-2018
29,Wait,Maroon 5,26,24,22,06-23-2018
30,One Kiss,Calvin Harris & Dua Lipa,38,30,10,06-23-2018
31,All Mine,Kanye West,11,11,2,06-23-2018
32,Tequila,Dan + Shay,41,32,14,06-23-2018
33,Plug Walk,Rich The Kid,35,13,18,06-23-2018
34,Love Lies,Khalid & Normani,42,34,17,06-23-2018
35,New Rules,Dua Lipa,40,6,46,06-23-2018
36,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",43,36,8,06-23-2018
37,Freaky Friday,Lil Dicky Featuring Chris Brown,39,8,13,06-23-2018
38,Taste,Tyga Featuring Offset,59,38,3,06-23-2018
39,Reborn,KIDS SEE GHOSTS,,39,1,06-23-2018
40,Yikes,Kanye West,8,8,2,06-23-2018
41,All Girls Are The Same,Juice WRLD,49,41,5,06-23-2018
42,4th Dimension,KIDS SEE GHOSTS Featuring Louis Prima,,42,1,06-23-2018
43,Chun-Li,Nicki Minaj,46,10,10,06-23-2018
44,Pray For Me,The Weeknd & Kendrick Lamar,44,7,19,06-23-2018
45,One Number Away,Luke Combs,45,34,13,06-23-2018
46,I Like Me Better,Lauv,53,46,18,06-23-2018
47,Feel The Love,KIDS SEE GHOSTS,,47,1,06-23-2018
48,Get Along,Kenny Chesney,56,48,10,06-23-2018
49,Up Down,Morgan Wallen Featuring Florida Georgia Line,58,49,12,06-23-2018
50,TATI,6ix9ine Featuring DJ SPINKING,47,46,3,06-23-2018
51,IDGAF,Dua Lipa,54,49,22,06-23-2018
52,Sad!,XXXTENTACION,51,7,15,06-23-2018
53,"Woman, Amen",Dierks Bentley,69,53,10,06-23-2018
54,Call Out My Name,The Weeknd,52,4,11,06-23-2018
55,Done For Me,Charlie Puth Featuring Kehlani,61,53,6,06-23-2018
56,Sit Next To Me,Foster The People,64,56,13,06-23-2018
57,Simple,Florida Georgia Line,55,55,2,06-23-2018
58,X,Nicky Jam x J Balvin,57,41,15,06-23-2018
59,Ball For Me,Post Malone Featuring Nicki Minaj,63,16,7,06-23-2018
60,Ghost Town,Kanye West Featuring PARTYNEXTDOOR,16,16,2,06-23-2018
61,You Make It Easy,Jason Aldean,62,28,20,06-23-2018
62,"Freeee (Ghost Town, Pt. 2)",KIDS SEE GHOSTS,,62,1,06-23-2018
63,Mercy,Brett Young,74,63,6,06-23-2018
64,Dura,Daddy Yankee,65,43,19,06-23-2018
65,KOD,J. Cole,60,10,8,06-23-2018
66,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,71,66,8,06-23-2018
67,Fire,KIDS SEE GHOSTS,,67,1,06-23-2018
68,Esskeetit,Lil Pump,66,24,9,06-23-2018
69,Cudi Montage,KIDS SEE GHOSTS,,69,1,06-23-2018
70,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,70,45,3,06-23-2018
71,Fake Love,BTS,48,10,4,06-23-2018
72,Japan,Famous Dex,68,28,12,06-23-2018
73,KIDS SEE GHOSTS,KIDS SEE GHOSTS,,73,1,06-23-2018
74,Alone,Halsey Featuring Big Sean & Stefflon Don,73,70,9,06-23-2018
75,Powerglide,Rae Sremmurd & Juicy J,67,28,15,06-23-2018
76,I Lived It,Blake Shelton,76,64,15,06-23-2018
77,Overdose,YoungBoy Never Broke Again,72,42,7,06-23-2018
78,Lovely,Billie Eilish & Khalid,79,78,3,06-23-2018
79,Youngblood,5 Seconds Of Summer,96,79,2,06-23-2018
80,Dame Tu Cosita,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,75,36,8,06-23-2018
81,OTW,"Khalid, Ty Dolla $ign & 6LACK",80,57,8,06-23-2018
82,Zombie,Bad Wolves,82,54,14,06-23-2018
83,Me Niego,Reik Featuring Ozuna & Wisin,,77,2,06-23-2018
84,Lose It,Kane Brown,,84,1,06-23-2018
85,Violent Crimes,Kanye West,27,27,2,06-23-2018
86,I Was Jack (You Were Diane),Jake Owen,86,86,3,06-23-2018
87,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,83,74,14,06-23-2018
88,Rich Sex,Nicki Minaj Featuring Lil Wayne,,88,1,06-23-2018
89,Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,92,74,4,06-23-2018
90,I Know You,Lil Skies Featuring Yung Pinch,,90,1,06-23-2018
91,El Farsante,Ozuna & Romeo Santos,97,49,20,06-23-2018
92,Wouldn't Leave,Kanye West Featuring PARTYNEXTDOOR,24,24,2,06-23-2018
93,Beautiful Crazy,Luke Combs,77,58,4,06-23-2018
94,Sin Pijama,Becky G + Natti Natasha,99,94,2,06-23-2018
95,Babe,Sugarland Featuring Taylor Swift,,72,2,06-23-2018
96,Drip,Cardi B Featuring Migos,84,21,10,06-23-2018
97,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",91,66,3,06-23-2018
98,Singles You Up,Jordan Davis,95,50,19,06-23-2018
99,Take Back Home Girl,Chris Lane Featuring Tori Kelly,100,92,3,06-23-2018
100,Welcome To The Party,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",78,78,3,06-23-2018
1,Psycho,Post Malone Featuring Ty Dolla $ign,2,1,15,06-16-2018
2,Nice For What,Drake,1,1,9,06-16-2018
3,I Like It,"Cardi B, Bad Bunny & J Balvin",7,3,9,06-16-2018
4,Girls Like You,Maroon 5 Featuring Cardi B,94,4,2,06-16-2018
5,God's Plan,Drake,3,1,20,06-16-2018
6,Boo'd Up,Ella Mai,8,6,10,06-16-2018
7,This Is America,Childish Gambino,4,1,5,06-16-2018
8,Yikes,Kanye West,,8,1,06-16-2018
9,Lucid Dreams,Juice WRLD,15,9,4,06-16-2018
10,The Middle,"Zedd, Maren Morris & Grey",5,5,19,06-16-2018
11,All Mine,Kanye West,,11,1,06-16-2018
12,Meant To Be,Bebe Rexha & Florida Georgia Line,9,2,33,06-16-2018
13,No Tears Left To Cry,Ariana Grande,10,3,7,06-16-2018
14,Friends,Marshmello & Anne-Marie,13,11,17,06-16-2018
15,Yes Indeed,Lil Baby & Drake,6,6,4,06-16-2018
16,Ghost Town,Kanye West Featuring PARTYNEXTDOOR,,16,1,06-16-2018
17,Walk It Talk It,Migos Featuring Drake,14,10,19,06-16-2018
18,Never Be The Same,Camila Cabello,16,6,25,06-16-2018
19,Look Alive,BlocBoy JB Featuring Drake,12,5,17,06-16-2018
20,In My Blood,Shawn Mendes,11,11,12,06-16-2018
21,Perfect,Ed Sheeran,17,1,41,06-16-2018
22,Whatever It Takes,Imagine Dragons,18,12,19,06-16-2018
23,Mine,Bazzi,20,11,20,06-16-2018
24,Wouldn't Leave,Kanye West Featuring PARTYNEXTDOOR,,24,1,06-16-2018
25,Be Careful,Cardi B,21,11,10,06-16-2018
26,Wait,Maroon 5,24,24,21,06-16-2018
27,Violent Crimes,Kanye West,,27,1,06-16-2018
28,I Thought About Killing You,Kanye West,,28,1,06-16-2018
29,Rockstar,Post Malone Featuring 21 Savage,23,1,38,06-16-2018
30,Heaven,Kane Brown,22,15,24,06-16-2018
31,Back To You,Selena Gomez,38,31,4,06-16-2018
32,I'm Upset,Drake,19,19,2,06-16-2018
33,Havana,Camila Cabello Featuring Young Thug,25,1,43,06-16-2018
34,Better Now,Post Malone,30,7,6,06-16-2018
35,Plug Walk,Rich The Kid,27,13,17,06-16-2018
36,No Mistakes,Kanye West,,36,1,06-16-2018
37,Delicate,Taylor Swift,28,28,13,06-16-2018
38,One Kiss,Calvin Harris & Dua Lipa,32,32,9,06-16-2018
39,Freaky Friday,Lil Dicky Featuring Chris Brown,26,8,12,06-16-2018
40,New Rules,Dua Lipa,31,6,45,06-16-2018
41,Tequila,Dan + Shay,37,37,13,06-16-2018
